name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kvon2014_chr2L_10388040_10390080	on	77.8	0	0	0	0	0	0	1.86	2.631341288	438	0	0	1.6358880997	0	0	0	0	1.739431745	3.265729651	146.41	1	0
Kvon2014_chr2L_3816924_3819029	on	336.4	4.29	0	0.06	1.72	0	1.72	6	5.397940009	0	0	0	0	0	2.7309713363	3.077432394	0.697087596	4.678409583	8.856977104	0	1	465.0514
Kvon2014_chrX_19742852_19745084	on	145.3	12.32	0	0.275	-0.4715	0	-0.4715	0.81	8.806875402	392	182	0	0	0	0	2.5069556236	0	1.169829845	3.830440589	0	1	104.547
Kvon2014_chr2R_18935617_18937915	on	176.2	8.54	0	0	1.1515	0	1.1515	6.73	6	0	0	0	2.1424751282	0	2.4002923966	2.1560268402	0	3.157357552	5.599057832	147.735	2	354.366
Kvon2014_chrX_8567054_8569198	on	69.8	2.97	0	0	0	0	0	0	2.261377972	0	268	0	0	0	0	0	0	1.20551607	3.614254776	0	0	0
Kvon2014_chr2R_7419436_7421535	on	76.7	5.99	0	0.855	0.2425	0.723	0.2425	6	5.698970004	0	0	0	0	0	0	4.8453660011	1.004246487	2.140117842	4.202731105	0	0	226.818
Kvon2014_chr3R_12783420_12785609	on	101.3	9.44	0	0	0.0805	0	0.0805	0	0	0	492	0	0	0	0	0	0	3.880474006	6.606224144	140.115	0	76.6387
Kvon2014_chr2R_13783038_13785137	on	69.2	0	0	0	0	0	0	11.4	6	0	0	0	0	0	0.6473312378	0	0.752679507	2.415951788	3.715189262	0	0	146.306
Kvon2014_chr2R_16474936_16477141	on	105.8	5.1	0	0	0.6955	0	0.6955	0	0	597	0	0	1.5264592171	0	0.7313308716	0.8041715622	0	0.745862961	3.702630818	93.2	0	0
Kvon2014_chr2R_5821284_5823462	on	167.6	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0.566899805	4.797726337	6.059420629	0	0	435.2426
Kvon2014_chr2L_8848475_8850634	on	206.5	7.75	0	0	0	0	0	6	5.522878745	0	0	0	3.5525808334	0	0	0.9442882538	2.979074029	5.104238398	9.391654705	0	1	394.5261
Kvon2014_chrX_3673654_3676071	on	111	15.01	0	-1.391	1.3025	0	1.3025	0	4.638272164	374	345	0	0	0	2.680560112	2.237200737	0	2.229477995	5.040397083	163.435	1	176.6976
Kvon2014_chr2R_3936099_3938380	on	66.9	3.62	0	0.159	0.5045	1.206	0.5045	5.36	5.397940009	0	349	2.4847192764	0	0	1.0535178185	0	0	1.932281998	3.816947712	0	0	104.5768
Kvon2014_chr2R_4540373_4542622	on	479.4	18.97	0	0.06	0	0	0	7.47	10.124938736	668	316	1.721968174	2.4075622559	2.2045168877	4.0203824043	0	1.438777719	2.651995786	6.886185432	0	0	17.238
Kvon2014_chr3R_10546093_10548201	on	222	5.64	0	-0.355	0	0	0	0	4.823908741	0	381	0	0	0	0	0	0	3.358831346	5.999472194	0	2	58.1212
Kvon2014_chr2L_8843345_8845442	on	177.3	16.44	0	0.822	0	0	0	5.52	4.013228266	0	0	0	3.5525808334	0	4.6953802109	0	1.625494427	5.059636699	9.756277614	131.67	1	24.0504
Kvon2014_chr2R_10060721_10062851	on	225.4	5.47	0	-0.605	-1.1125	0	-1.1125	4.77	0	568	263	0	1.9576129913	0	0	3.1530160904	0	1.819395661	4.265621781	0	0	315.0886
Kvon2014_chr3R_4513181_4515317	on	95.5	3.68	0	0.825	-0.588	0.432	-0.588	3.74	11.15490196	0	0	1.8546051979	0	2.0842990875	2.5362825394	2.0258703232	0	3.623288811	4.584650107	0	1	126.2188
Kvon2014_chr2R_16131749_16132929	on	468.5	3.89	0	0	0	0.716	0	0	0	645	259	0.7613096237	0	0	0	0	0.602301373	0.83984504	2.731477968	0	1	21.7384
Kvon2014_chr3L_12669013_12671112	on	294.6	7.64	0	1.458	-0.5355	0.454	-0.5355	6	6	0	0	1.147799015	1.5230507851	2.4561200142	0	1.1766774654	0.681121707	6.862400512	8.528079259	0	0	722.2443
Kvon2014_chr2L_2180633_2182789	on	242.6	6.47	4.33	0.732	-0.821	0	-0.821	6	10.795880017	0	0	0	0	1.9260697365	0.9164452553	0	0.733337969	2.667411208	5.506885678	0	0	251.6926
Kvon2014_chr3R_6427346_6429468	on	77.2	3.7	0	0	0.5985	0	0.5985	6	6	725	673	1.503297329	0	0	2.3087453842	0	0.568200384	5.54065451	8.425015632	213.715	0	800.915
Kvon2014_chr3R_10542399_10544607	on	166.5	12.03	0	0	0	0	0	6	6	687	396	0	1.8997616768	0	0	0	0.538151489	6.209414363	9.3882067	0	2	99.7978
Kvon2014_chr3L_16036410_16038639	on	910.8	0	0	0	0	0	0	11.3	3.785156152	514	384	0	1.9797444344	1.8157110214	5.2259187698	0.9850406647	0	1.692422152	4.246388282	0	0	66.1287
Kvon2014_chr2L_16349327_16351503	on	63.5	8.54	0	0	2.2195	0	2.2195	1.28	1.964450197	580	250	0	0	0	3.9269237519	0	0	2.177245528	4.304120508	0	0	86.232
Kvon2014_chrX_19783001_19785201	on	246	0	0	-1.29	-0.6815	0	-0.6815	10.29	6.440894507	0	247	0	0	0	0	0.9832549095	0	2.197661195	3.607725892	0	0	109.9888
Kvon2014_chr4_1013286_1015477	on	258	0	0	0	0	0	0	0	0	0	219	0	0	0	0.5826778412	0	0	0	1.277868363	81.99	0	0
Kvon2014_chr2R_20288714_20290291	on	67.5	4.12	0	-0.238	0.913	0	0.913	0	0	729	0	0	0	0	2.491522789	0	0	0.983228207	2.941279889	0	0	67.9156
Kvon2014_chrX_19636808_19638944	on	197.9	0	0	0	0	0	0	0	0	607	0	0	0	0	0	1.224003315	0	0.583955884	1.739538252	0	1	92.7094
Kvon2014_chr3R_21852100_21854692	on	148.7	6.21	2.94	0.722	0	0	0	6	5.397940009	0	309	0	0	2.0954093933	2.0383663177	1.7648811341	3.516441316	4.502712138	11.228452691	209.86	2	267.0116
Kvon2014_chr2R_7086913_7089020	on	536	14.13	6.96	0	0	0	0	6	6	527	296	2.8835783005	2.4127883911	3.1021499634	2.8913526535	4.0077171326	0.999844909	2.751159102	6.738625374	235.785	1	502.873
Kvon2014_chr2R_9465978_9468385	on	66.9	0	0	0.356	-1.0985	1.139	-1.0985	6	4.958607315	0	0	2.1045193672	0	0	0	0	0	0.69652462	1.476969808	98.645	0	62.9844
Kvon2014_chr2R_16485203_16487344	on	358.7	12.6	0	1.132	0.0425	1.717	0.0425	0.36	7.422289959	622	254	3.3122763634	0	0	0.8782548904	1.5548920631	0	3.106847819	5.548667636	131.28	1	0
Kvon2014_chr2R_4537049_4539309	on	879.8	6.36	0	-1.882	0	0	0	3.64	5.522878745	377	683	0	0	0	0	3.5422234535	0	1.971040785	4.766452712	191.82	0	194.5759
Kvon2014_chr2R_16483505_16485613	on	166.5	0	0	0.608	0	1.717	0	0.58	0	0	254	3.3122763634	0	0	0.8782548904	0	0	3.106847819	5.548667636	131.28	1	0
Kvon2014_chr3R_6422000_6424236	on	923.9	29.16	0	0.646	-0.1915	-0.69	-0.1915	6	4.657577319	725	356	0	3.1060128212	1.7273874283	0	0	0	5.54065451	7.856815248	242.045	0	6.16306
Kvon2014_chr3R_21471304_21473433	on	1160.8	8.96	0	0	1.892	0	1.892	5.52	1.488343868	649	435	1.0539188385	1.7782936096	0	5.4619441032	2.6543684006	0	1.85569547	3.577824955	330.385	0	98.5965
Kvon2014_chr2R_7422999_7425114	on	74.9	4.57	0	0.549	0	0	0	11.4	0	0	0	0	0	0	0	7.6031599045	0	1.734149625	2.17522265	0	0	96.7684
Kvon2014_chr3R_15159101_15161276	on	354.1	0	0	0	0	0	0	1.1	2.115487841	518	679	0	3.3222904205	2.0480952263	2.2076134682	2.0409135819	1.23339476	8.370931043	12.35683279	138.745	0	64.0064
Kvon2014_chr3L_20691955_20694178	on	161.9	0	0	0	0	0	0	6	6	0	0	4.0731048583	0	2.2336821556	8.0429306031	0	2.682889862	2.709759095	7.5082229	298.14	0	151.7965
Kvon2014_chr3R_21457870_21460045	on	1146.5	9.9	4.62	1.479	1.7905	1.123	1.7905	6	3.694648631	721	334	3.4624123573	1.7893042564	2.6402568817	4.1356086731	2.396306038	1.994579587	4.259768874	8.241568664	0	0	67.388
Kvon2014_chrX_476757_478944	on	308.3	7.98	3.79	1.247	1.46	1.18	1.46	6	0.63344444	0	0	2.0105030537	1.7905106544	2.4302349091	2.8563499451	1.0048112869	4.478419125	4.898140069	12.484103497	264.005	0	103.5576
Kvon2014_chr3R_15166068_15168266	on	1141.3	11.63	5.76	0.052	1.2215	0.437	1.2215	6	11.698970004	506	256	0.8041667938	2.0665414333	3.5779008865	2.6398582459	3.3531565666	4.157012582	5.722687483	11.772462905	200.595	0	462.768
Kvon2014_chr3R_21008302_21010513	on	1194.4	13.25	3.27	1.757	0.923	1.267	0.923	6	12	755	392	2.8358654976	2.0051651001	2.9403276443	2.4518003464	4.2983083725	0.642211654	4.517587662	8.324292241	0	1	451.097
Kvon2014_chr2L_14440355_14442469	on	94.4	35.99	8.79	0	0	0	0	6	5.195102067	0	0	0	3.9734358788	3.1967859268	1.3427553177	4.3859033584	0	6.641803056	8.674594551	115.48	1	118.27766
Kvon2014_chr3R_24412727_24414867	on	390.2	37.78	7.7	1.121	0	0	0	0	2.863279433	0	281	0	3.2108402252	2.219979763	0	6.2340714932	1.000677019	6.619741675	10.405569341	122.4	0	67.5782
Kvon2014_chr3R_21456236_21458310	on	437.6	15.72	4.62	2.925	1.7905	1.739	1.7905	5	5.522878745	721	334	3.4624123573	1.7893042564	2.6402568817	4.1356086731	2.396306038	1.256815658	4.259768874	7.503804735	0	0	82.8019
Kvon2014_chr3L_20396551_20398733	on	486.9	28.41	0	0	0	0	0	12	6	652	201	3.7598619461	4.8864202499	4.5192923545	7.9996857642	2.8766145706	3.908576573	3.666163557	10.797393154	0	1	0
Kvon2014_chr2R_14022915_14023512	off	91	0	0	0	0	0.501	0	0	4.795880017	724	0	0	0	0	0	0	0	1.611701573	3.113904589	0	0	26.017
Kvon2014_chr3R_19141132_19143361	off	477.7	10.39	0	1.256	1.5375	0.59	1.5375	8.97	5.397940009	0	397	0.9223957062	0	2.1737513542	3.6640765667	0.8033304214	0	3.212683767	6.016174614	160.695	0	47.4204
Kvon2014_chr3R_25079592_25081478	off	262.5	7.71	0	0	0.9345	1.291	0.9345	4.17	5.522878745	0	0	0.7114543915	0	0	2.0314459801	1.0109024048	0	3.324267805	6.461718589	129.935	0	103.067
Kvon2014_chr3R_21463551_21465728	off	626.4	12.2	0	0	0.7065	0	0.7065	0	0	721	334	0	0	0	2.2400829792	1.3570594788	0	4.106449922	6.093670125	0	0	44.259
Kvon2014_chr3L_18615182_18615828	off	82.4	5.88	0	0	-1.0335	0	-1.0335	0	2.939378034	281	0	0	0	0	0	1.1622285843	0	1.13477303	2.749250068	0	1	27.4524
Kvon2014_chrX_3663571_3665672	off	181.9	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0.683530394	0	0	0
Kvon2014_chr3R_6453536_6455657	off	249.4	9.54	0	0.237	-0.613	0	-0.613	0	5.149876765	668	412	0	2.6186819077	2.6752390862	1.1533946991	0	0	5.828649551	8.163405925	0	1	15.28289
Kvon2014_chr2R_5326970_5329153	off	770.5	9.6	0	-0.606	0.7255	0	0.7255	6	7.031376979	518	435	0	0	0	0	1.0794019699	0	1.221812121	3.435421489	0	1	60.0236
Kvon2014_chrX_17471156_17473251	off	68.1	3.26	0	0	0	0	0	0	0.424201569	389	0	0	0	0	0	0	0	0.65968564	2.216632002	0	0	0
Kvon2014_chr2L_4892026_4894202	off	218.5	11.89	0	0.046	0	0	0	0.38	8.517126416	639	546	0	0	0	0	0	0	6.681694889	8.661002064	0	0	210.8822
Kvon2014_chr3R_17382519_17383091	off	97.3	3.89	0	0	0	0.761	0	0	1.730580462	0	0	0	0	0	0	1.004483223	0	3.819784971	5.664800864	0	0	115.197
Kvon2014_chrX_8788510_8790735	off	99	4.25	0	0.508	-0.2925	0	-0.2925	0	0	0	256	0	0	0	0	0	0	0	1.354253173	0	0	0
Kvon2014_chr3R_12742175_12744316	off	169.9	15.38	0	0	0	0	0	0	0	0	0	0	3.1558175087	0	2.5666313171	0	0	0.562236667	4.274100243	234.685	0	0
Kvon2014_chr2R_2555654_2556639	off	102.4	0	0	0.169	0	0	0	0	0	527	0	0	0	0	0	0	0	0.527803533	1.156368447	0	0	0
Kvon2014_chr2R_6439671_6441780	off	186.5	0	0	0	0	0	0	0	1.034454952	0	276	0	0	0	0	0	0.626004869	1.378035112	3.19187933	0	0	0
Kvon2014_chr2R_20702286_20704500	off	260.9	8.25	2.89	0.023	0	0	0	0	0	0	434	0	0	0	0	3.2077732086	2.636403507	0.948581755	6.278527153	0	0	89.5736
Kvon2014_chr2L_21847155_21849383	off	492.6	12.33	0	1.469	1.9935	0	1.9935	12	6	0	384	0	3.2017593383	1.5172548294	2.1956744194	0.7172260284	0.946364739	2.926100645	6.179315958	0	0	266.1649
Kvon2014_chr2L_18875881_18878004	off	80.1	9.92	0	1.903	0	0	0	6	6	0	383	2.199959755	0	2.5625677109	0	2.8773770332	2.456876026	4.328294912	8.316142633	0	0	0
Kvon2014_chr4_1116070_1118346	off	101.3	3.99	0	0	-0.5255	0	-0.5255	0	0	0	377	0	0	0	0	0	0	1.72399965	3.836312891	0	0	0
Kvon2014_chrX_2356640_2358762	off	272.3	0	0	-0.551	0	0	0	0	0	0	284	0	0	0	0	0	0	0	2.624675289	0	1	0
Kvon2014_chr2R_5988145_5990236	off	116.7	7.44	0	0	-0.9005	0	-0.9005	8.69	4.853871964	0	0	0	0	0	0	4.454782486	1.602721719	1.298079238	5.320234551	0	1	128.836
Kvon2014_chr2R_11779812_11781909	off	121.9	18.41	0	0	0	0	0	2.48	0	752	215	0	0	0	0	0	2.49369338	3.829968935	8.687040503	0	1	0
Kvon2014_chr3R_10540741_10542885	off	226.5	8.07	0	0	0	0	0	6	6	687	396	0	1.8997616768	0	0	0	0.538151489	6.209414363	9.3882067	0	1	110.5549
Kvon2014_chr3L_11248392_11250654	off	91.5	0	0	0.583	-0.5235	0	-0.5235	0	0	0	335	0	0	0	0	0	0	0	3.050480254	158.305	0	0
Kvon2014_chrX_4942340_4943330	off	173.9	9.06	0	0	0	0	0	12	0	267	234	0	0	0	0	2.1789298057	3.326266021	1.317188144	7.399941654	0	0	14.9037
Kvon2014_chr3R_26607538_26609768	off	874.7	8.6	2.78	0.176	1.75	0.737	1.75	6	10.958607315	0	466	0	1.8970165253	2.0446472168	2.068649292	0.7139883041	1.590383265	3.719884141	7.899788954	0	0	568.2838
Kvon2014_chr3L_19786614_19787086	off	247.7	5.55	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0.641657324	0	3.317083986	0	0	0
Kvon2014_chr3R_17388034_17390134	off	81.8	4.26	0	0	0	0	0	0	0	0	345	0	0	0	0	1.3950510025	0	3.092439854	4.964450702	0	0	0
Kvon2014_chr3L_6972151_6973143	off	74.9	5.64	0	0	1.1155	0	1.1155	4.7	0	517	272	0	0	0	2.0327663421	2.9875445365	0	1.533869553	3.64153417	0	0	144.3042
Kvon2014_chrX_4402230_4404309	off	86.4	4.03	0	0.016	-0.4755	0	-0.4755	0	3.514278574	0	215	0	0	0	0	1.0103569031	0	1.008438307	3.265551792	0	0	39.8725
Kvon2014_chr2R_11101097_11101915	off	152.2	0	0	0	0.6715	0	0.6715	0.55	0	396	0	0	0	0	0	0	0	0	0.888840199	0	1	0
Kvon2014_chr3R_12058136_12060372	off	268.9	5.28	0	0	0	0	0	0	4.47013394	0	457	0	0	0	0	0	0	1.358340628	6.283090847	0	1	59.9463
Kvon2014_chr3R_735741_736320	off	193.4	6.37	0	0	0	0	0	6	0	0	178	0	0	0	0	3.1161723137	2.705535561	1.982050001	6.77990511	0	1	67.9156
Kvon2014_chr3L_22857460_22857744	off	113.8	5.1	0	-0.013	0	0	0	0	0	238	0	0	0	0	0	0	0	0.690585464	1.761848598	0	1	0
Kvon2014_chr2L_6409209_6411313	off	63.5	5.78	0	0	0	0	0	0	3.085128182	0	0	0	0	0	0	0	0	3.673158842	4.427374851	0	0	131.374
Kvon2014_chrX_2529788_2531950	off	88.7	6.09	0	0.082	0	0	0	0	0	0	196	0	0	0	0	2.7424321175	0	0.877357642	2.586118738	0	1	57.1431
Kvon2014_chr2L_17379733_17381820	off	69.2	0	0	0	-1.0815	0	-1.0815	0	0	0	394	0	0	0	0	0	0	5.18256611	7.277942489	0	0	0
Kvon2014_chr3R_21009902_21012154	off	576.6	13.25	3.27	1.37	0.6095	0	0.6095	6	6	755	392	2.8358654976	2.0051651001	2.9403276443	2.4518003464	4.2983083725	0	4.517587662	7.682080587	0	1	306.363
Kvon2014_chr2R_8473117_8475326	off	95.5	6.87	0	0	0.6985	0	0.6985	0	0	823	371	0	0	0	2.3985452652	0	0	4.681537629	7.561351002	0	0	71.6265
Kvon2014_chr3L_13399236_13401440	off	73.8	15.01	0	0	1.3385	0	1.3385	0	0	0	227	0	1.7332253456	1.7578873634	3.1970291138	5.4933569431	0	2.533660859	4.535977572	0	0	0
Kvon2014_chr2L_12544517_12546608	off	162.4	10.78	0	0	0.9925	0	0.9925	0	0.376213344	444	457	0	1.9528083801	0	2.4562854767	0.9703650475	0	2.419865831	4.935210987	189.93	0	101.35235
Kvon2014_chr2L_12529039_12531290	off	105.8	6.94	0	0	-0.8815	0	-0.8815	2.71	0	0	233	0	1.4066376686	0	0	2.1125597954	0	1.441814815	3.280875178	0	0	16.3583
Kvon2014_chr3R_12795881_12798067	off	108.1	5.87	0	0	0	0	0	0	0.68619814	0	229	0	0	0	0	0	0	1.816779107	4.136927771	267.645	0	33.3501
Kvon2014_chrX_2535170_2537244	off	91	4.49	0	0	-1.2745	0	-1.2745	1.15	2.7000571	0	269	0	0	0	0	2.3198137283	0	0.524040262	2.232801358	0	0	0
Kvon2014_chr2R_5819511_5821746	off	167.6	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0.566899805	4.797726337	7.265572872	0	0	148.209
Kvon2014_chr2L_13869111_13871234	off	218.5	9.89	0	0	0	0	0	6	1.422680573	0	0	0	0	2.8702692986	1.0607995987	6.2011346818	1.508242846	4.73043409	7.760723115	0	0	184.6992
Kvon2014_chr3R_10547848_10550059	off	331.3	12.44	0	-0.355	0	0	0	2.27	0	723	381	0	0	0	3.2098913193	3.0187706947	0	4.497428715	7.138069563	150.86	1	149.42014
Kvon2014_chrX_11848088_11850251	off	147	0	0	0	0	0	0	1.99	0	459	0	0	0	0	0	0	0	0	0.810798336	0	0	0
Kvon2014_chr2R_9470978_9473156	off	81.2	5.73	0	0.722	-1.21	0	-1.21	6	6	0	0	0	0	0	0	0.6422548294	0	1.530768675	3.438475889	101.855	1	426.5772
Kvon2014_chr2R_3487453_3489582	off	99	4.29	0	0.396	0	0.852	0	5.4	0	647	0	2.2133088112	1.5546369553	1.9246015549	0	0	0	2.08159385	3.262729364	238.67	1	0
Kvon2014_chr3L_544317_546422	off	185.4	6.68	0	0	0	0	0	0.49	0	0	193	0	2.295996666	2.2624211311	0	0	0	0.893481509	3.339825593	0	1	0
Kvon2014_chrX_15709829_15711964	off	233.4	0	0	0	0	0	0	0.51	0	0	246	0	0	0	0	0	0	1.013971965	2.24800857	0	0	0
Kvon2014_chr3R_16375847_16378039	off	86.4	9.35	3.95	0	0	0	0	11.52	6	515	342	0	1.7945055962	0	5.7293391227	2.0604429245	1.571672087	3.955735356	7.403997615	170.03	0	231.731
Kvon2014_chrX_19789638_19791836	off	207.1	6.37	0	1.234	-0.0435	0	-0.0435	5.7	0	0	378	0	1.8658027649	2.1442985535	0	1.8702178001	0	1.085958685	3.689849398	0	0	38.01646
Kvon2014_chr2R_6445326_6447498	off	470.8	8.35	0	-0.168	0.625	0	0.625	0.52	0	332	334	0	0	0	1.6151971818	0	0	0.681195498	3.28785947	132.575	1	119.7104
Kvon2014_chr2L_21848927_21851083	off	414.8	13.53	0	0.615	1.7165	0	1.7165	6	0	0	384	0	1.7188749313	0	2.1956744194	0	0.946364739	6.579329648	9.832544961	0	0	9.27416
Kvon2014_chr3R_6439569_6441699	off	473.7	11.29	3.58	1.53	1.3495	0	1.3495	6	0.583950602	535	167	0.8771190643	2.2974824905	2.3206393719	3.2717943191	3.8818125725	2.119767815	2.991525024	8.139250874	0	1	110.2543
Kvon2014_chr3R_24389833_24392086	off	62.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.204152914	1.204152914	0	0	89.5736
Kvon2014_chr2R_7090286_7092411	off	65.8	5.57	0	0	-0.9145	0	-0.9145	0	2.009838807	0	0	0	0	0	0	0	0	0.694463539	3.682084902	0	0	103.067
Kvon2014_chr3R_15141907_15144017	off	89.2	0	0	-0.637	-0.4665	0	-0.4665	0	0	699	301	0	0	0	0	0	0	1.103962958	3.220063846	0	1	0
Kvon2014_chr3R_1568135_1568264	off	66.9	4.79	0	0	0.2585	0	0.2585	0	0	690	0	0	0	0	0	0.7162208557	0	1.667222107	3.008292044	0	0	28.0454
Kvon2014_chr3L_21310551_21311093	off	61.8	4.13	0	0	0	0	0	2.79	6	778	0	0	0	0	0	0.8197031021	0	1.865219307	3.366829872	0	0	236.888
Kvon2014_chr2R_8474766_8476836	off	197.4	6.87	0	0.8	1.243	-0.219	1.243	6	6	823	549	0.8420987129	1.847173214	2.0333652496	2.3985452652	2.6813111305	0.917575051	4.681537629	8.478926053	0	0	134.1018
Kvon2014_chr3R_7181673_7183781	off	145.9	4.38	0	0.559	0	0	0	0	0	0	350	0	0	0	0	0	0	4.318931044	7.865752549	0	0	0
Kvon2014_chr2L_16484648_16485986	off	335.8	13.31	0	0	0	0	0	0	6	0	249	0	1.9662981033	0	4.6226186752	2.5981388092	0	1.408479214	4.971231012	0	0	127.4207
Kvon2014_chr3L_9498397_9499988	off	246	4.67	0	0.014	0.7605	0	0.7605	0	0	977	222	0	0	0	0	0	0	1.325442255	2.686300517	0	1	14.4312
Kvon2014_chr3R_10564799_10566939	off	657.3	7.49	0	0	0.8495	0	0.8495	0	0.39388854	512	317	0	1.9179739952	0	2.5121154785	1.8871030808	0	1.172325516	3.568621302	0	0	203.9946
Kvon2014_chr3R_1542172_1543013	off	145.9	4.23	0	1.043	1.7625	0	1.7625	5.7	0	0	0	0	0	2.3600859642	3.0303182602	0	0	0.664790154	2.707043362	168.835	0	20.2108
