name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
rho_chr3L_1455756_1457256	putative	196.8	3.74	0	1.329	0.6235	0	0.6235	9.1	6.833037336	0	0	0.960226059	0	2.2892861366	0	5.3181676865	0.905149221	2.016772181	3.964682489	0	0	336.5458
rho_chr3L_1462651_1464651	putative	299.8	15.59	4.66	1.12	1.972	0	1.972	6	0.510090715	0	320	1.7550730705	1.6685671806	2.2661995888	4.7513985633	3.024261713	6.78085604	5.804787642	14.809970197	592.01	1	155.7504
rho_chr3L_1478860_1480360	putative	939.9	5.58	0	1.132	0.9955	0	0.9955	5.7	0.665540217	0	268	0	0	2.3538818359	1.7419157028	3.2459259033	0.569459597	1.825059386	4.188856881	0	0	133.1106
rho_chr3L_1484895_1486395	putative	123.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.336000695	2.086890367	0	1	0
sog_chrX_15501638_15503138	putative	1715.6	10.9	0	0	0	0	0	6	0	0	205	0	1.7501754761	0	0	2.5326480866	1.862237632	1.78405413	5.552891641	0	1	22.5458
sog_chrX_15508138_15510138	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.399723859	1.399723859	0	0	0
sog_chrX_15512678_15514178	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.378733277	2.08501791	0	0	0
sog_chrX_15518525_15520525	putative	1847.7	13.88	0	0	0	0	0	6	4.920818754	0	0	2.3189630508	2.1325831413	2.7541308403	1.6367964745	0	3.833027077	2.425102333	7.804739861	500.355	0	151.4775
sog_chrX_15540274_15541774	putative	3288.8	28.88	6.85	0	0	0	0	6	6	429	223	2.5759067535	3.9179930687	3.2103228569	1.9363908767	3.0505275726	6.196304091	4.128610909	13.029086012	441.975	1	687.16
sog_chrX_15543838_15545338	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.752927892	2.224788905	0	0	0
sog_chrX_15546816_15548816	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37667122	1.777915717	0	0	0
sna_chr2L_15468187_15469687	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82915466	2.252331139	0	0	49.7882
sna_chr2L_15470329_15472329	putative	472.6	6.62	0	0	0	0	0	4.19	5.397940009	0	0	0	1.7355837822	0	0	4.306289196	0	2.407788494	3.620017814	211.04	1	120.356
sna_chr2L_15474496_15475996	putative	450.2	4.28	0	0	0	0	0	2.64	3.156767222	0	0	0	0	1.8253712654	5.3072600365	0	0.737147629	5.351741886	6.757145938	0	0	0
sna_chr2L_15479613_15481613	putative	1686.4	15.83	4.39	1.538	1.943	0.828	1.943	6	6	0	317	2.4068827629	2.6142411232	2.472032547	3.8920679092	0	5.503599524	8.516450977	16.448382115	517.935	0	170.974
sna_chr2L_15485534_15487534	putative	3502.8	14.85	4.28	1.26	1.7065	0	1.7065	6	6	0	0	0.6955165863	2.4746322632	2.7415151596	4.1850023269	4.7911396026	5.626993852	7.578786426	15.554390539	328.265	1	2343.178
sna_chr2L_15491104_15492604	putative	272.4	7.8	4.58	0.47	0.9485	0	0.9485	6	5.698970004	0	0	0	0	1.9499082565	3.2237820625	3.2607693673	1.736147433	2.842194706	6.924730181	201.62	0	210.7134
sna_chr2L_15495206_15496706	putative	0	0	0	0	0.2205	0	0.2205	1.19	0	0	0	0	0	0	0	0	0	1.311870694	1.311870694	0	0	0
sna_chr2L_15498903_15500403	putative	62.4	4.03	0	-0.942	0	0	0	3.07	0	424	0	0	0	0	0	1.8282928467	0	1.360692859	3.554277021	276.57	0	59.0396
vnd_chrX_452636_454136	putative	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	1.068344176	1.068344176	0	0	0
vnd_chrX_469502_471502	putative	383.3	0	0	0	0	0.519	0	4.21	1.326803935	0	279	0	0	0	0	0	0	1.111833772	2.696829966	0	0	0
vnd_chrX_476188_478188	putative	308.3	7.98	3.79	1.247	1.46	1.18	1.46	6	0.63344444	0	0	2.0105030537	1.7905106544	2.4302349091	2.8563499451	1.0048112869	4.478419125	4.898140069	12.484103497	264.005	0	81.0118
vnd_chrX_481849_483849	putative	322	5.34	0	0	-0.83	0	-0.83	0	0	0	286	0	0	0	0	2.0129971504	0.693625079	4.638350543	8.439519925	0	0	188.3389
vnd_chrX_489070_490570	putative	893	3.55	0	0	-1.191	0	-1.191	0	6	0	0	0	0	0	0	0.9837355614	0	1.176128612	4.283672915	0	0	39.8725
vnd_chrX_492347_493847	putative	0	0	0	0	0	0	0	1.08	0	0	0	0	0	0	0	0	0	1.619073447	1.619073447	0	0	0
Kr_chr2R_21086020_21087520	putative	481.1	5.66	0	0.291	2.163	-1.874	2.163	0	5.522878745	634	0	0	0	0	2.6504626274	3.8109850883	0	1.336372882	2.188080132	0	1	7.08731
Kr_chr2R_21091962_21093462	putative	358.7	9.13	0	0.546	0.2805	-0.391	0.2805	15.4	11.139567956	0	373	0	0	0	1.0708417892	0	0	1.477176189	2.167839254	0	2	66.1918
Kr_chr2R_21097354_21098854	putative	236.8	0	0	0.375	0	0	0	5	0	0	0	0	0	0	0	0	0	1.655733426	2.200494845	0	1	10.5054
Kr_chr2R_21099395_21100895	putative	244.3	0	0	0	0.9975	0	0.9975	0	0	0	0	0	0	0	1.7447700501	0	0	1.0237613	1.0237613	0	1	9.27416
Kr_chr2R_21102889_21104389	putative	533.7	0	0	0	1.258	0	1.258	1.85	0	0	0	0	0	0	1.9854741097	0	0	0.942537586	2.106759141	0	1	46.3879
Kr_chr2R_21106204_21107704	putative	227.7	0	0	1.204	0.397	0	0.397	6	5.22184875	0	0	0	0	2.2226638794	1.7369122505	0	0.697651815	1.719389354	3.105902062	0	1	23.84182
Kr_chr2R_21109741_21111241	putative	2441	9.09	4.49	1.206	4.4085	1.753	4.4085	6	2.177505015	0	293	5.3699207306	3.1689620018	3.2632937431	8.0693802833	2.2767724991	0.897438947	1.16891861	4.535420278	198.906008	2	0
Kr_chr2R_21112769_21114269	putative	2526.2	15.42	5.79	1.641	4.4085	0	4.4085	5.22	3.756961951	0	395	3.4243993759	3.1689620018	3.2632937431	8.0693802833	3.7404403687	0	1.06054982	3.529612541	278.935	1	45.0324
Kr_chr2R_21114805_21116305	putative	0	4.69	5.79	0	4.4085	0	4.4085	4.57	0	0	0	0	0	0	8.0693802833	3.7404403687	0	1.714078566	4.183141287	104.4	0	24.0504
Kr_chr2R_21119459_21120959	putative	131.6	0	0	-0.164	0.1505	0	0.1505	0	0	0	0	0	0	0	0	0	0	0.828633104	1.508029986	0	0	5.28782
Kr_chr2R_21124101_21125601	putative	0	0	0	0	0.4265	0	0.4265	0	0	0	0	0	0	0	0	0	0	0.557705487	0.557705487	0	0	0
hb_chr3R_4501622_4503622	putative	0	0	0	0	0	0	0	0	0.824149117	693	0	0	0	0	0	0	0	1.075199268	1.744255992	0	1	0
hb_chr3R_4505913_4507913	putative	0	0	0	-0.463	0	0	0	0	4.721246399	0	0	0	0	0	0	0.8785042763	0	1.510047383	2.731922594	0	0	75.2404
hb_chr3R_4508828_4510828	putative	0	0	0	0.071	1.2865	0	1.2865	0	0.486875663	0	0	0	0	0	2.2864599227	0	0	1.914767563	3.450301713	0	0	35.9878
hb_chr3R_4512186_4514186	putative	243.7	3.68	0	0.825	-0.5055	0.432	-0.5055	7.53	11.15490196	0	0	1.8546051979	0	2.0842990875	6.119009018	2.0258703232	0	3.623288811	4.584650107	0	1	89.5814
hb_chr3R_4519305_4521305	putative	2296.3	7.67	3.4	0.947	2.1135	2.303	2.1135	5.1	0.422339341	0	436	5.1933445931	1.8048601151	2.5375771523	4.481754303	3.6396965981	0.936941652	2.307757139	3.244698791	219.64	1	0
hb_chr3R_4525426_4527426	putative	2777.3	21.24	19.01	3.969	4.5225	3.626	4.5225	12	11.698970004	586	405	6.7940149307	3.6134037972	4.0608277321	8.8424143791	4.236954689	2.213321626	4.439696228	8.923198753	378.22	1	0
hb_chr3R_4530710_4532710	putative	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6263585091	0	0	1.335873099	2.081155204	0	0	0
hb_chr3R_4541034_4543034	putative	62.9	0	0	0	-0.1355	0	-0.1355	0	4.113509275	574	0	0	0	0	0	0	0	1.998715036	3.225223862	0	1	0
Kni_chr3L_20671070_20672570	putative	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0.653027759	0.817488418	1.827242234	0	0	0
Kni_chr3L_20672870_20674370	putative	68.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9802527428	0	0.698658053	0.698658053	0	0	0
Kni_chr3L_20680327_20681827	putative	0	0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0.693887767	1.03427901	0	0	62.3927
Kni_chr3L_20688360_20689860	putative	4116.1	19.39	15.28	0	0	0	0	18	15.067526236	0	0	8.5356488226	3.6492362022	8.9285335541	8.0429306031	4.6274380684	5.628449455	2.709759095	10.453782493	715.185	1	312.75956
Kni_chr3L_20703849_20705349	putative	0	0	0	0	0	0	0	1.74	0	0	0	0	0	0	0	0	0	1.557476938	1.557476938	172.19	0	0
Kni_chr3L_20708596_20710096	putative	0	0	0	0	0	0	0	0	0.925348096	0	0	0	0	0	0	0	0	0.888915763	0.888915763	0	0	111.9104
eve_chr2R_5842399_5843899	putative	443.3	0	0	-0.634	0.2345	0	0.2345	0	1.165407647	0	245	0	0	0	0	1.1361093521	0	0.635108285	2.440755301	0	0	24.0504
eve_chr2R_5847377_5848877	putative	1096.1	7.27	0	0	0	-0.084	0	5.52	6	445	276	0	2.0320448875	0	0	0.8006157875	0	2.77202149	4.223130983	0	0	722.769
eve_chr2R_5854122_5855622	putative	323.8	0	0	0	0	0	0	0	5.22184875	0	0	0	0	0	0	0	0	0.545299877	0.545299877	0	1	0
eve_chr2R_5856200_5857700	putative	263.2	4.93	0	0	0	0	0	2.94	0.605917977	0	0	0	0	0	0	0	0	0.761380255	2.045897841	0	1	110.6042
eve_chr2R_5863666_5865166	putative	6828.1	19.14	12.78	2.57	3.2	1.874	3.2	21.25	14.48020767	0	327	4.0011930465	5.1951899528	3.5642366409	5.4760446549	6.2202801704	2.41566599	2.025248191	7.496447422	516.23	2	355.2234
eve_chr2R_5871223_5873223	putative	1020.5	18.16	16.05	1.444	2.7485	2.908	2.7485	9.19	5.698970004	0	356	5.1280155182	3.1938204765	4.9500117302	6.8817224502	4.5508790016	1.370927698	2.32459004	6.751050979	265.59	1	33.3501
