name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kvon2014_chr2R_16602499_16604635	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631500721	0.631500721	0	0	0
Kvon2014_chrX_17255054_17257314	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62790814	0.62790814	0	0	0
Kvon2014_chr3L_14237876_14240165	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626437108	0.626437108	0	0	0
Kvon2014_chr2R_17898765_17900877	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626190186	0.626190186	0	0	0
Kvon2014_chr2R_13825187_13827293	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625804329	0.625804329	0	0	0
Kvon2014_chrX_1488464_1490572	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625750654	0.625750654	0	0	0
Kvon2014_chrX_1490248_1492352	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625750654	0.625750654	0	0	0
Kvon2014_chr3L_7930296_7932398	off	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0.522042572	1.673161868	0	0	0
Kvon2014_chr3L_552656_554858	off	77.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595900853	0.595900853	0	0	0
Kvon2014_chr3L_4947390_4949482	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621662557	0.621662557	0	0	0
Kvon2014_chr3L_16053360_16055493	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.619983345	0.619983345	0	0	0
Kvon2014_chrX_14223229_14225482	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618937254	0.618937254	0	0	0
Kvon2014_chr2R_14904980_14907097	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615396321	0.615396321	0	0	0
Kvon2014_chrX_7424832_7426942	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.614781046	0.614781046	0	0	0
Kvon2014_chr2R_4412331_4414514	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.614318784	0.614318784	0	0	0
Kvon2014_chr2R_20237225_20239380	off	94.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624206185	1.075631992	0	1	0
Kvon2014_chr2L_20075435_20075799	off	0	3.78	0	0	0	0	0	0	0	558	313	0	0	0	0	0	0	0.544712123	1.230547961	0	0	29.5238
Kvon2014_chrX_432778_434888	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61155653	0.61155653	0	0	0
Kvon2014_chr2R_2704038_2706154	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610301104	0.610301104	0	0	0
Kvon2014_chr3L_13690163_13692520	off	0	0	0	-0.492	0	0	0	0	0	0	0	0	0	0	0	0	0	1.106406271	1.106406271	0	0	0
Kvon2014_chr2R_5113249_5115359	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608314486	0.608314486	0	0	72.3704
Kvon2014_chr3L_17702009_17704108	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606461016	0.606461016	0	0	0
Kvon2014_chrX_17926423_17928549	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602832542	0.602832542	0	0	0
Kvon2014_chr3L_7297154_7299255	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601891899	0.601891899	0	0	0
Kvon2014_chr3L_7295431_7297606	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601891899	0.601891899	0	0	0
Kvon2014_chr2R_16284707_16286824	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60090189	0.60090189	0	0	0
Kvon2014_chr2R_2789788_2791982	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600860988	0.600860988	0	0	0
Kvon2014_chr3L_6359873_6362034	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600296676	0.600296676	0	0	0
Kvon2014_chr2R_20688590_20690786	off	1312.9	6.61	5.45	1.903	0.2135	1.616	0.2135	6.56	0	0	0	2.5687260628	0	0	0	0	0.568480134	0.68856141	2.986257404	0	0	0
Kvon2014_chr3L_18774132_18776330	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598799341	0.598799341	0	0	0
Kvon2014_chrX_3473750_3475953	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597765505	0.597765505	0	0	0
Kvon2014_chr3R_20990027_20992229	off	0	10.43	0	0.585	0	0	0	0.83	0	0	0	0	1.6564302444	0	0	4.0399737358	0	2.58315932	4.330152877	0	2	0
Kvon2014_chr3L_9130129_9131874	off	0	4.29	0	0	-0.5675	0	-0.5675	0	2.052272273	544	0	0	0	0	0	0	0	0.827575302	1.973678565	0	1	10.5054
Kvon2014_chrX_12957967_12960084	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59388265	0.59388265	0	0	0
Kvon2014_chrX_12956296_12958406	off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59388265	0.59388265	0	0	0
