name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kni_chr3L_20673317_20674817	putative	68.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9802527428	0	0.698658053	0.698658053	0	0	0
Kni_chr3L_20686948_20688948	putative	1147.1	19.39	7.04	0	0	0	0	6	3.669586227	0	0	2.6034417152	3.6492362022	3.371213913	8.0429306031	1.4189972878	2.224952998	2.709759095	7.050286036	133.71	1	118.27446
Kni_chr3L_20689169_20691169	putative	2529.1	19.39	8.24	0	0	0	0	6	5.397940009	0	0	4.0966873168	3.6492362022	3.3236374855	8.0429306031	4.6274380684	0.720606595	2.709759095	5.545939633	332.21	0	42.6886
Kni_chr3L_20691955_20693455	putative	161.9	0	0	0	0	0	0	6	6	0	0	4.0731048583	0	2.2336821556	8.0429306031	0	2.682889862	2.709759095	7.5082229	298.14	0	151.7965
eve_chr2R_5842153_5844153	putative	443.3	0	0	-0.634	0.2345	0	0.2345	0	1.165407647	0	245	0	0	0	0	1.1361093521	0	0.635108285	2.440755301	0	0	24.0504
eve_chr2R_5846780_5848780	putative	1096.1	7.27	0	0	0	-0.084	0	5.52	6	445	276	0	2.0320448875	0	0	0.8006157875	0	2.77202149	4.223130983	0	0	607.572
eve_chr2R_5854307_5855807	putative	323.8	0	0	0	0	0	0	0	5.22184875	0	0	0	0	0	0	0	0	0.545299877	1.829817463	0	1	0
eve_chr2R_5856247_5857747	putative	263.2	4.93	0	0	0	0	0	2.94	0.605917977	0	0	0	0	0	0	0	0	0.761380255	2.045897841	0	1	110.6042
eve_chr2R_5863407_5865407	putative	3612	19.14	12.78	2.345	2.5665	1.874	2.5665	9.31	8.053596866	0	327	4.0011930465	3.5246582031	3.5642366409	5.4760446549	4.2505507469	1.097770035	2.025248191	6.178551467	516.23	0	141.3264
eve_chr2R_5867042_5868542	putative	1035.4	19.14	12.78	0	3.2	1.874	3.2	5.52	0	0	327	2.0659742355	5.1951899528	0	0	3.802236557	0.769955367	2.025248191	5.850736799	0	1	0
eve_chr2R_5871855_5873855	putative	1485.7	18.16	16.05	1.444	2.7485	2.908	2.7485	9.19	5.698970004	0	356	5.1280155182	3.1938204765	4.9500117302	6.8817224502	3.4629964828	2.184080061	2.32459004	7.564203342	265.59	0	79.1591
