enhancer	status	Zelda_2011_seq	Caudal_2010_seq	Knirps_2010_seq	Giant_2013_seq	Hunchback_2013_seq	Bicoid_2013_seq	Kruppel_2013_seq	Dorsal_motif_FlyReg	Snail_motif_FlyReg	Twist_motif_FlyReg	Snail_2014_chip	Twist_2014_chip	H3K27ac_2015_seq	H3K4me1_2015_seq	Bicoid_2009_chip	Caudal_2009_chip	Dorsal_2009_chip	Giant_2009_chip	Hunchback_2009_chip	Hairy_2009_chip	Snail_2009_chip	Twist_2009_chip	Dorsal_motif_NBT	Dorsal_2015_seq	Snail_motif_Sanger	Zld_motif_sanger	Snail_motif_solexa	Zld_motif_solexa	H3K27ac_2010_seq	p300_2010_seq	Twist_2011_seq	Twist_motif_da	Dpse	Dana	Dere	Dgri	Dsec	Dsim	Dvir	Dwil	Dyak
Kvon2014_chr2R_3936099_3938380	on	66.9	3.62	NA	0.159	0.5045	1.206	NA	NA	NA	NA	5.36	5.397940009	NA	349	2.4847192764	NA	2.2561249733	NA	1.0535178185	NA	NA	2.8903799057	NA	NA	NA	NA	NA	NA	NA	1	104.5768	NA	1607.74879439	1617.89770672	6596.79812207	900.365712209	7906.76033592	7357.32605839	654.844366506	718.237615081	6336.28507523
Kvon2014_chr2R_10686988_10689103	on	632.1	4.58	NA	0.281	0.9375	0.62	1.395	1455.64	NA	NA	8.57	0.60046126	NA	NA	0.9347286224	NA	2.0243473053	NA	NA	NA	NA	2.5971963406	1165.21	NA	NA	NA	NA	NA	NA	NA	21.7384	NA	1987.8128221	2974.26278754	6603.11581721	801.300388878	7873.92409195	7905.25406333	340.51617045	835.274005332	6481.93753218
Kvon2014_chr3L_17003868_17006065	on	1224.3	10.25	5.06	0.813	0.3195	0.933	1.555	1356.74	NA	NA	6	6	533	336	2.2382178307	NA	2.6668934822	NA	2.6363277435	3.7229542732	2.3946413994	4.6213359833	NA	NA	989.89	1482.69	1571.32	2750.51	1	1	29.5238	1681.96	1864.37150214	1953.77123028	6589.08526391	876.092288248	8060.85793872	8161.8806253	1041.3176344	558.549111612	6899.51807229
Kvon2014_chr3L_12675922_12678012	on	133.9	NA	NA	0.318	NA	0.611	0.466	NA	NA	NA	6	5.698970004	NA	NA	NA	NA	1.1699519157	NA	NA	NA	0.8548569679	5.0544772148	1215.3	NA	1140.16	NA	NA	NA	NA	NA	33.15482	NA	1792.77157008	2995.72138635	6252.37836451	1190.4521946	7808.43121174	7814.69342526	1206.49818418	830.130428523	6065.34107402
Kvon2014_chr2R_18937404_18939496	on	176.2	8.54	NA	NA	1.1515	NA	NA	2750.57	1129.55	1271.84	6	8.485186705	NA	NA	NA	2.1424751282	2.6341147423	NA	2.4002923966	2.1560268402	NA	6.7797689437	NA	147.735	NA	1421.69	NA	1525.75	1	1	380.383	1681.96	2795.17726574	2841.54542515	6890.81208621	444.772128689	7979.22677194	8044.35446489	614.943740165	865.301828568	5987.93655211
Kvon2014_chr3R_6418595_6420751	on	156.7	4.03	NA	0.166	0.3465	NA	NA	NA	1290.56	1234.45	6	5.698970004	NA	370	NA	1.6264634132	2.484609127	1.567864418	0.8182115555	NA	0.7754764557	4.838449955	NA	NA	NA	NA	NA	NA	NA	NA	122.3602	NA	2543.50188679	2976.11660933	6980.29579432	1285.85797892	8502.09401038	8633.75136978	1688.69470958	1067.06237144	7436.89428254
Kvon2014_chr2R_4540373_4542622	on	479.4	18.97	NA	0.06	NA	NA	0.43	NA	NA	1246.92	7.47	10.124938736	668	316	1.721968174	2.4075622559	2.9271807671	2.2045168877	4.0203824043	NA	1.6210365295	5.364940405	NA	NA	NA	1421.69	NA	1211.67	NA	1	17.238	1407.86	2570.58747361	2625.90742934	6225.2052378	560.438989708	7781.6059046	7770.73806078	989.173125485	1156.28123123	6471.21472393
Kvon2014_chr3R_12664710_12666865	on	649.9	17.75	NA	1.331	2.2175	-0.119	2.278	NA	1080.02	1234.45	6	5.397940009	NA	NA	NA	3.2197580338	1.7717337608	2.9606294632	4.10028553	1.1119847298	0.8936424255	5.7827806473	1227.82	138.53	1165.21	NA	1298.43	NA	1	1	168.377	NA	1800.95464906	3124.54462753	6859.16779601	569.514835984	8047.08101989	8027.89275188	711.133650929	630.331892259	6977.36000305
Kvon2014_chr2R_11417613_11419772	on	2514.2	10.98	NA	0.565	2.834	NA	0.733	1208.39	NA	1209.53	6	1.788399771	508	261	NA	1.8050765991	1.5716366768	1.7165541649	3.896206379	1.8703904152	0.7786021233	2.0960903168	NA	168.17	NA	1287.48	1610.3	1185.49	NA	2	113.82965	NA	1723.95791624	2441.5266141	7236.11554229	928.846566925	8136.65228721	8497.72479221	553.786734849	359.569484137	7112.75569704
Kvon2014_chr2R_11416053_11418320	on	2002.2	15.75	NA	0.565	2.428	NA	0.758	1208.39	NA	1209.53	6	2.58642064	508	261	NA	1.8050765991	1.5716366768	1.7165541649	3.896206379	1.8703904152	0.7786021233	2.0960903168	NA	NA	NA	NA	NA	NA	NA	2	185.7058	NA	2125.80138498	3205.10907275	7236.11554229	528.62814292	8136.65228721	8497.72479221	451.60814777	590.957212175	7112.75569704
Kvon2014_chr3R_18352267_18354359	on	699.1	4.98	NA	NA	NA	NA	NA	NA	NA	NA	6	1.601070927	646	376	NA	NA	1.9099597931	NA	NA	2.3338050842	0.8702735901	4.1659326554	1140.16	107.225	NA	1287.48	1285.43	NA	1	NA	17.238	NA	1578.63288719	2540.61629715	7109.73723444	767.778452851	8069.9731842	6821.40819598	1056.0707457	1263.9993822	7036.32236508
Kvon2014_chr3R_17959570_17961726	on	284.3	11.47	3.24	0.511	0.69	0.848	1.015	NA	NA	NA	6	6	248	251	1.5984025001	1.7844142914	3.1127920151	1.7166600227	3.3386545182	1.0510287285	0.8824272156	4.9255979061	NA	132.37	2167.62	NA	2934.71	NA	1	NA	96.7684	NA	860.528756957	2622.62470966	6998.53734389	834.216424805	7900.70100419	7760.24228531	1016.59651583	502.587151202	6956.43285384
Kvon2014_chr3R_21019469_21021322	on	1602.9	21.52	5.32	NA	NA	NA	0.293	NA	1191.48	NA	4.68	5	NA	NA	2.5189933777	3.0720643997	1.8918676376	2.896648407	3.651881218	3.87114048	0.8975543976	3.462726593	NA	216.75057	NA	2452.96	NA	NA	NA	1	64.9375	1283.27	1322.19055019	1637.37157593	6729.84083674	339.917384613	8015.93243918	8092.76542546	718.009514382	1079.13691075	6494.87068499
Kvon2014_chr2R_7419436_7421535	on	76.7	5.99	NA	0.855	0.2425	0.723	0.408	1344.38	NA	1221.99	6	5.698970004	NA	NA	NA	NA	1.2708172798	NA	NA	4.8453660011	1.2102441788	4.7531776428	1140.16	NA	877.19	NA	NA	NA	NA	NA	226.818	NA	2904.31447747	3622.77571252	7127.38114687	679.17019732	8202.53244931	8427.11466601	837.85298723	1033.92373904	6740.49849998
Kvon2014_chr3L_13400881_13403078	on	4512.5	15.01	NA	NA	1.3385	NA	0.903	1282.57	1166.71	NA	5.52	5.22184875	NA	227	NA	1.7332253456	2.0292339325	1.7578873634	3.1970291138	5.4933569431	1.1362454891	5.2618923188	NA	NA	NA	NA	NA	NA	1	NA	424.76	NA	2173.75373533	1546.28660017	6498.41631297	894.528699461	7640.36124973	7954.15236517	823.090754092	902.548550527	6862.26311668
Kvon2014_chr2R_12672480_12674566	on	2145.8	6.46	NA	NA	NA	NA	NA	NA	1141.94	NA	6	6	429	292	NA	2.3780531883	2.0984125137	2.7928557396	2.5786619187	NA	0.8524847031	6.5268797874	1190.25	NA	1127.64	2513.96	1207.46	NA	NA	2	136.317	1121.31	1509.15529539	1980.7744317	6779.73672853	496.164908917	7800.39788708	8034.80044346	629.624128666	434.084372004	6933.2404968
Kvon2014_chr3L_1167709_1169803	on	NA	10.75	NA	NA	NA	NA	NA	1369.1	1265.79	NA	5	4.744727495	NA	NA	NA	1.987388134	1.8934235573	NA	0.8164668083	NA	NA	6.2734537124	1115.12	NA	NA	NA	NA	NA	1	NA	112.934	1320.65	1686.98137321	3193.95918367	6519.89546642	1332.44568392	7857.95272625	7902.36586019	191.528221937	1628.71305597	6539.9950193
Kvon2014_chr3L_15322214_15324305	on	NA	6.16	NA	NA	0.5615	NA	-0.36	3847.71	NA	NA	5.4	5.301029996	NA	NA	NA	NA	1.9942417145	NA	NA	2.0351381302	NA	3.8295621872	NA	NA	NA	NA	NA	NA	1	1	88.61612	NA	1894.71330475	3632.25398612	6759.27499292	737.159253945	8400.29889204	8583.33333333	715.87757054	414.643851213	7117.67175121
Kvon2014_chr2L_2752765_2754884	on	264.9	18.41	3.49	-0.424	1.0665	NA	0.5	NA	NA	NA	7.79	5.522878745	466	391	1.9524536132	1.8757286072	2.9324808121	NA	2.97174263	3.6002893448	NA	3.4060573578	1140.16	NA	NA	NA	1389.39	NA	1	2	165.73656	NA	1848.17629891	3270.46138415	6748.57163228	561.088810123	7655.33658525	8317.68806073	1218.92135054	1158.291441	7064.99985223
Kvon2014_chr3R_10863765_10866026	on	NA	NA	NA	NA	NA	NA	NA	2713.49	NA	1446.33	6	3.860120914	NA	NA	NA	NA	0.6254749298	NA	NA	NA	NA	4.8740820885	1165.21	137.815	NA	NA	NA	NA	NA	NA	NA	NA	1847.10106842	2839.01692555	6664.02936841	928.108835614	7783.90472472	7584.32929663	1333.07174542	1197.39619541	6464.99869826
Kvon2014_chr3R_19167877_19170074	on	747.1	13.31	4.18	NA	1.2015	NA	NA	1455.64	1241.02	1408.94	6	6	NA	254	NA	NA	2.6251630783	NA	2.112958908	2.4174757004	1.1570386887	6.2831635475	NA	NA	852.15	NA	NA	NA	1	NA	627.6959	1208.52	1237.09604005	1833.32736182	6808.66082871	844.482344138	7641.59382465	7864.28948062	905.097860719	848.202093764	6436.93421053
Kvon2014_chr3R_15160880_15162972	on	354.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	2.115487841	NA	321	NA	3.3222904205	1.1607356071	2.0480952263	2.2076134682	2.0409135819	0.711628437	4.659234047	NA	138.745	NA	1482.69	NA	1591.19	NA	NA	64.0064	NA	2320.11011326	3890.13688161	5752.440751	943.383090699	7780.49385633	7631.46296674	944.186583811	814.067870405	6184.23657825
Kvon2014_chr2L_1958014_1960258	on	628.7	5.3	3.63	NA	NA	NA	NA	1270.21	1104.78	NA	5.7	NA	NA	NA	3.7931571007	NA	2.8421919346	2.3725743294	3.1258773804	3.081401825	0.7929430008	4.0118455887	1415.66	NA	NA	NA	NA	NA	NA	1	NA	NA	2707.13593738	3121.40851398	6601.69028659	1342.57908762	8044.30886858	7326.63354987	1468.91343522	1569.93499063	6677.47981476
Kvon2014_chr2L_598791_601002	on	458.2	5.29	4.4	NA	NA	NA	NA	2503.33	1166.71	1184.6	5.3	0.393664862	NA	NA	3.5880241394	NA	3.0976800918	NA	2.2326617241	NA	NA	3.1159052848	NA	105.99	1252.86	NA	1363.4	NA	NA	NA	NA	NA	1509.44701157	2458.61668602	7189.35757184	688.119842382	8018.86213771	8201.55320956	845.78205829	746.117895372	7184.14985591
Kvon2014_chr2R_10340769_10342884	on	1115.5	3.79	NA	0.328	-0.8295	NA	0.783	NA	1154.32	NA	5.22	NA	NA	NA	NA	NA	2.3764915466	1.570183754	NA	NA	NA	2.3043794632	NA	NA	NA	1690.1	NA	1643.54	NA	NA	57.1431	NA	2764.17822366	3438.56215244	6553.20403903	1151.90437573	7640.06871944	7870.20255064	1140.95054183	852.828172492	6503.56534277
Kvon2014_chrX_2358395_2360580	on	2668.1	13.04	4.91	0.679	0.1965	NA	0.994	2589.86	NA	1284.31	5.4	2.066057397	479	357	1.9658842087	1.9388036728	2.3986444473	2.7192835808	2.0405545234	2.8300256729	1.2261505127	2.7272853851	NA	NA	NA	3740.44	1350.41	1381.8	1	1	NA	1681.96	991.945396815	1247.04805492	6338.57192254	546.407322654	7909.81121416	8022.44413257	720.915331808	684.7597254	5834.18847715
Kvon2014_chr3R_12776398_12778564	on	207.1	13.32	3.74	0.493	0.3275	NA	1.262	NA	NA	1197.06	0.49	10.920818754	NA	NA	NA	2.4215297699	1.541459322	NA	NA	NA	NA	2.564810276	NA	NA	NA	NA	NA	NA	NA	1	61.4375	NA	1776.50810808	2694.40907545	6334.14672825	895.737256026	7900.13793671	8058.27589241	1053.06341111	966.216094797	6223.20386621
Kvon2014_chr3R_19020878_19022997	on	641.9	10.48	4.29	1.101	2.3565	1.624	1.719	NA	NA	NA	6	0.357772972	NA	NA	3.5673484802	1.7290315628	2.5065560341	2.2398104668	4.3562870026	NA	2.2928347588	3.0296721458	NA	135.955	NA	1287.48	1337.41	1342.54	NA	NA	25.3201	NA	1038.09988627	2975.82803839	6513.92367459	668.444701353	7553.49851812	7726.94649496	642.615034372	711.514122583	6167.55618501
Kvon2014_chr3R_4513181_4515317	on	95.5	3.68	NA	0.825	-0.588	0.432	0.134	NA	NA	1172.13	3.74	11.15490196	NA	NA	1.8546051979	NA	1.1182346344	2.0842990875	2.5362825394	2.0258703232	NA	3.762157917	NA	NA	NA	NA	NA	NA	1	NA	126.2188	1432.78	1580.13051321	2163.27816946	7218.76535546	770.269852784	8048.95349165	8154.40045627	852.910190973	692.429827251	7041.70091743
Kvon2014_chr3R_2684413_2686617	on	1685.3	27.61	5.22	NA	NA	NA	NA	3699.35	NA	NA	5.7	4.468521083	NA	219	NA	3.4730556011	2.2295656204	3.5667574406	NA	3.1807017326	NA	4.125005722	NA	NA	NA	1226.48	NA	NA	NA	1	145.8158	1582.29	2714.92780624	3658.13679245	5825.95548089	1000.68904203	7701.66592484	7676.42664123	1069.37919861	1257.32935213	5702.15479332
Kvon2014_chr2R_19464331_19466551	on	1144.1	11.98	NA	1.066	0.4385	NA	NA	1220.76	1228.63	1421.41	5.4	3.425968732	673	298	0.6710586548	1.8043985367	3.3641223907	2.1368756294	0.7405281067	1.4067821503	NA	3.0815019608	2192.67	NA	NA	1482.69	2713.8	1551.93	NA	NA	NA	NA	2386.30697592	2232.47437663	6258.8491983	1437.20671197	7834.66242434	7189.93852695	1288.64407109	1593.77379904	6274.17782318
Kvon2014_chr3R_17469856_17471988	on	2262.5	NA	NA	NA	NA	NA	NA	3958.96	1278.17	NA	5.7	6	618	367	2.2442359924	2.2197947502	3.244907856	2.8343997002	2.6196928024	4.4641942978	1.0136666298	5.6209220886	NA	165.695	952.33	1226.48	1376.4	2462.59	NA	1	49.8725	NA	1738.12139368	2622.10626925	6152.7892145	638.433955526	7484.4263215	7453.04693527	439.803723481	504.841132806	6281.43293189
Kvon2014_chr2R_9852501_9854608	on	3990.8	18.98	NA	1.201	NA	NA	NA	NA	1067.63	1296.77	6	4.423414131	565	332	NA	2.5639710426	1.761089325	2.5115704536	0.5822587013	2.7139992714	NA	3.5891861916	NA	NA	1202.77	2916.58	2973.7	1512.67	NA	1	144.94	NA	2324.361132	2596.80016813	6597.80667449	872.952015333	7605.71221981	7861.26819475	969.540734026	1051.76783164	6239.61693548
Kvon2014_chr2L_12606738_12608834	on	767.1	9.05	NA	1.761	0.803	NA	1.676	3588.1	2345.81	NA	6	0.814752574	NA	NA	NA	1.4777686596	0.915450573	2.4841609001	0.9402160645	0.83689785	0.9395074844	3.7024526596	NA	NA	NA	1226.48	NA	NA	1	NA	NA	1308.19	2552.8548988	3274.64133385	6305.00895456	820.681518662	7964.79739928	7634.58182592	1043.59755015	891.771379766	6682.18322365
Kvon2014_chr3R_17980445_17982647	on	264.9	NA	NA	NA	-0.1315	NA	NA	NA	NA	1246.92	3.6	NA	NA	363	NA	NA	1.8611040115	NA	NA	NA	NA	5.7484817504	NA	NA	NA	1421.69	NA	1538.84	1	NA	NA	NA	1794.98571943	3135.54075235	6998.53734389	1064.34574258	7900.70100419	8122.70471067	1009.81062815	1147.76489077	6956.43285384
Kvon2014_chr3L_14177506_14179749	on	335.8	19.54	NA	NA	NA	NA	0.113	1208.39	1141.94	NA	4.85	2.0910327	NA	NA	NA	3.356995821	1.4673576355	2.1687192917	0.8965501785	NA	0.7289013863	0.9930400848	NA	144.305	NA	NA	1246.45	NA	NA	1	NA	NA	3204.7723272	3828.32491595	6450.38122356	1205.43628924	8152.92022792	8158.65348041	786.103238273	916.145627994	6055.47294506
Kvon2014_chr2L_1956400_1958532	on	628.7	5.3	3.63	NA	NA	NA	NA	1455.64	NA	3753.21	5.7	3.772113295	NA	NA	3.7931571007	NA	1.7547078133	2.3725743294	3.1258773804	3.081401825	0.7929430008	2.9680261612	1140.16	NA	NA	1202.08	NA	NA	NA	1	41.3079	NA	2054.25208174	3121.40851398	6724.47830168	1297.95795045	8044.30886858	7933.0961736	1340.09895862	1574.97020571	6677.47981476
Kvon2014_chr2L_8843345_8845442	on	177.3	16.44	NA	0.822	NA	NA	1.795	4094.95	NA	NA	5.52	4.013228266	NA	NA	NA	3.5525808334	3.4308395386	NA	4.6953802109	NA	1.9547204971	5.2753133774	1202.77	131.67	1014.94	NA	1389.39	NA	1	NA	24.0504	NA	2116.35205418	3522.46514575	6763.14283563	1044.13661553	8232.40361767	8360.60390483	1016.43445689	1125.99312823	7069.26392843
Kvon2014_chr2L_14382957_14385160	on	792.3	8.1	NA	NA	NA	NA	NA	NA	2283.88	1359.09	5.7	1.036812102	NA	NA	NA	NA	1.0398869514	NA	NA	0.8732306957	1.3511900902	3.2012634277	1328	NA	NA	1287.48	NA	1224.75	NA	NA	NA	1121.31	1748.94522952	3486.81477904	6095.13962387	239.246234837	7833.7216238	7891.44976738	776.193023727	1137.06575391	6777.3205187
Kvon2014_chr2L_3816924_3819029	on	336.4	4.29	NA	0.06	1.72	NA	0.516	NA	NA	2942.52	6	5.397940009	NA	NA	NA	NA	3.6278614998	NA	2.7309713363	3.077432394	0.6680717468	4.7804069519	NA	NA	NA	NA	1441.37	NA	1	NA	465.0514	NA	2151.54770157	2511.23128293	6724.38872492	1003.31842094	7969.23417653	7957.78902954	832.45771106	912.310298477	6815.74214408
Kvon2014_chr3L_16036410_16038639	on	910.8	NA	NA	NA	NA	NA	NA	1294.93	NA	NA	11.3	3.785156152	514	384	NA	1.9797444344	2.619122982	1.8157110214	5.2259187698	0.9850406647	NA	3.7374873162	1578.45	NA	NA	NA	1779.23	NA	NA	1	66.1287	NA	1759.25005688	2706.10861666	5361.02356296	752.875957201	7138.70253515	7286.16288326	1414.81083977	721.376846645	5656.30532309
Kvon2014_chr3R_2629821_2631916	on	605.8	5.75	NA	NA	NA	NA	NA	2416.78	NA	NA	6	NA	NA	NA	2.6185593605	NA	1.4956409931	NA	2.0589346886	3.5088484287	0.7554774284	2.5872068405	NA	402.925	864.67	NA	NA	NA	NA	1	41.9076	NA	1962.40848432	3218.82102125	6453.08958236	780.255764242	6658.37411637	6927.12582781	991.155852275	675.710539497	5966.10382122
Kvon2014_chr3R_2548627_2550765	on	289.5	5.24	NA	1.294	-0.6425	NA	0.762	1196.03	NA	NA	1.83	NA	NA	NA	NA	NA	1.2410101891	2.1696138382	NA	5.2082104683	NA	3.8733286858	NA	NA	NA	1214.28	NA	1303.28	NA	NA	121.895	1133.76	2574.40946214	3004.03391018	6579.70785957	358.144832938	7807.02360187	7865.04394279	1275.26373373	794.459150447	6373.72948232
Kvon2014_chr3R_25088511_25090669	on	723.7	8.31	NA	1.008	0.2995	NA	0.758	1257.84	1067.63	NA	12	6	NA	245	1.7499103546	2.1428728104	1.7909955978	2.6214761734	1.8088026047	2.7979588509	2.4315052032	3.5153207779	1528.36	NA	2142.57	NA	1259.44	NA	1	NA	47.4054	1146.22	2665.60275622	3689.98319155	6630.93729471	1525.44149476	7502.69495538	7880.5342456	1042.70341847	1398.88200355	6780.71009859
Kvon2014_chr3R_17978799_17980887	on	2388.4	11.92	4.72	1.162	0.145	1.21	1.418	NA	NA	NA	9.6	6	520	363	2.9693288803	2.1504812241	1.8611040115	3.0148272514	1.9966592789	2.7166767121	2.5343089103	5.7484817504	NA	NA	2042.4	2635.97	1246.45	1538.84	1	1	125.261	NA	1618.69869393	2909.11961342	6998.53734389	823.499957156	7900.70100419	8122.70471067	1115.5651341	1346.93050247	6956.43285384
Kvon2014_chr2L_12665181_12667293	on	1158.5	11.03	3.73	1.423	0.3135	1.254	1.192	3897.16	2432.5	NA	6	5.096910013	NA	284	1.9985728264	1.6999077797	1.6015052795	2.2713150978	0.8671770096	2.5896019935	2.407189846	4.5584969521	NA	NA	NA	1482.69	1311.42	1316.36	2	1	90.84	NA	2018.47854109	3111.30212012	6503.27192111	1079.10828886	7923.06397787	8010.36666406	1224.10784826	1237.47043337	6723.74725334
Kvon2014_chr3L_5976078_5978250	on	549.7	4.05	3.27	0.549	2.1345	NA	1.208	3909.52	NA	NA	7.55	5.698970004	NA	NA	NA	NA	2.950835228	NA	3.6921520233	NA	NA	3.0568232537	1165.21	NA	NA	1287.48	1376.4	1277.1	NA	1	92.4452	NA	3175.64062827	3755.55921108	7402.70942371	1181.66844351	8191.35522516	8312.22181237	1393.08929821	503.597584818	7062.42704548
Kvon2014_chr2L_9969903_9972058	on	71.5	5.08	NA	-0.229	1.3275	0.559	0.438	2725.85	1253.4	3877.84	6	2.294050805	NA	NA	NA	NA	1.2472038269	NA	0.9217214584	NA	0.700345993	3.4198298455	NA	NA	NA	NA	1376.4	NA	NA	NA	NA	NA	1343.99429502	2996.71323341	6740.0882705	859.747053469	7906.18734988	7829.41992434	910.557853324	968.443829387	6765.22194775
Kvon2014_chr3L_8822268_8824419	on	3656.1	12.51	2.77	2.004	0.1635	0.603	0.962	NA	NA	NA	6	4.823908741	NA	316	NA	1.9667448998	2.2328109741	3.0089197159	0.711933136	1.062669754	3.6910700798	4.1543207169	NA	NA	NA	3111.79	NA	1460.32	1	NA	NA	NA	981.818181818	2880.46231792	7051.69123494	687.853060763	7995.54785565	8151.79451418	927.340536497	1236.38062629	7040.31837161
Kvon2014_chrX_20582460_20584635	on	1219.7	10.72	NA	0.29	1.2025	NA	2.082	3860.07	NA	NA	6	0.754650223	NA	NA	NA	1.6677222252	1.3213429451	NA	2.3949594497	0.8047995567	1.1826975346	0.7935585976	NA	172.88	2130.06	1421.69	2531.88	1211.67	NA	NA	NA	NA	1683.55373728	1614.58575327	6215.4621735	915.147147434	7801.62880645	7735.74638043	877.706637875	720.13903228	5873.84786148
Kvon2014_chr3L_12669013_12671112	on	294.6	7.64	NA	1.458	-0.5355	0.454	0.776	2577.49	NA	1421.41	6	6	NA	NA	1.147799015	1.5230507851	1.2409968376	2.4561200142	NA	1.1766774654	0.9314451218	7.1414904594	NA	NA	NA	NA	NA	NA	NA	1	722.2443	1233.44	1966.01825774	2595.75268817	5918.88896884	746.254607457	7808.43121174	7814.69342526	614.125031598	589.629112363	6340.32622334
