Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
179	2R	7969918	7971861	1.408913612366	7971040	1.369415611029	FBgn0010238	1942	FBgn0010238	1942
180	3L	5594368	5596057	1.408907413483	5594978	1.081729552325	FBgn0035625	9952	FBgn0035625	9952
181	3L	11210479	11212020	1.406196594238	11211216	1.265398085117	FBgn0036150	1331	FBgn0041094	15040
182	2R	3743615	3746138	1.402668952942	3744446	1.152072525024	FBgn0010109	306	FBgn0010109	306
183	X	15589883	15591391	1.402050018311	15590678	1.220353575314	FBgn0030684	373	FBgn0030676	23248
184	3R	12076086	12077817	1.398086547852	12076984	1.174640487222	FBgn0040237	12826	FBgn0011253	21192
185	2R	3561227	3562908	1.398047447205	3562085	1.270579020182	FBgn0033252	15279	FBgn0021814	29763
186	2R	20307812	20309358	1.397536277771	20308618	1.208571255207	FBgn0035069	2220	FBgn0050423	74818
187	2R	8046080	8047775	1.394710063934	8047035	1.27806037267	FBgn0011592	2072	FBgn0011592	2072
188	2L	8840902	8842644	1.393583774567	8841854	1.134383005254	FBgn0029123	16229	FBgn0029123	16229
189	3R	7203666	7204990	1.393423080444	7204535	1.346654474735	FBgn0004595	6025	FBgn0026064	28168
190	3R	21008754	21010367	1.393312454224	21009470	1.354407429695	FBgn0039286	1265	FBgn0039286	1265
191	3R	15	1779	1.392028808594	162	1.352834622065	FBgn0037213	218	FBgn0037213	218
192	2R	2084368	2086223	1.391180038452	2085203	1.266974393059	FBgn0033076	27588	FBgn0041145	37115
193	X	9588774	9590063	1.390243530273	9589317	1.226308969351	FBgn0020378	8863	FBgn0000233	49908
194	2L	1067615	1069274	1.384527206421	1068282	1.167735688827	FBgn0003310	9529	FBgn0003310	9529
195	X	18725213	18726557	1.380283355713	18725891	1.138014681199	FBgn0030974	1679	FBgn0030974	1679
196	2L	277654	279509	1.377954483032	278595	1.273070391487	FBgn0003444	1007	FBgn0003444	1007
197	X	255925	257312	1.37245798111	256550	1.131008120144	FBgn0004170	3668	FBgn0004170	3668
198	3R	11474673	11476255	1.369016170502	11475602	1.246979292701	FBgn0053207	16306	FBgn0053207	16306
199	3L	18553393	18554386	1.368402481079	18553974	1.019028266271	FBgn0036791	48	FBgn0036800	33979
200	3R	851206	852400	1.365750312805	851839	1.024818579356	FBgn0037292	37365	FBgn0010313	60569
201	2L	20058042	20059639	1.361908912659	20058827	1.177790333243	FBgn0019686	1421	FBgn0019686	1421
202	X	19054207	19055483	1.359907150269	19054920	1.196114778519	FBgn0031001	359	FBgn0031001	359
203	3R	11859447	11860662	1.355930328369	11860161	0.928391260259	FBgn0003117	8342	FBgn0038396	15232
204	X	2284587	2287792	1.355070590973	2286674	1.25558348263	FBgn0001150	1555	FBgn0001150	1555
205	3L	5737577	5739210	1.352783203125	5738206	1.104198876549	FBgn0065079	106	FBgn0065079	106
206	3R	16399093	16401465	1.350650310516	16399997	1.286452012904	FBgn0038806	2733	FBgn0038805	2744
207	2L	7289046	7290485	1.350520133972	7289738	1.303289750043	FBgn0031901	7205	FBgn0004009	17423
208	3R	10454040	10455591	1.349137306213	10454782	1.104860978968	FBgn0013981	3321	FBgn0013981	3321
209	2R	3640759	3642438	1.349042892456	3641436	1.191975474358	FBgn0033267	1709	FBgn0033267	1709
210	2L	12009942	12011833	1.348711967468	12010661	1.292432504542	FBgn0014019	2285	FBgn0032390	20697
211	3L	15277847	15279549	1.346513748169	15278644	1.209865682265	FBgn0036493	9016	FBgn0036494	23315
212	3R	9726784	9728131	1.34489107132	9727358	1.159792787888	FBgn0000576	223	FBgn0000576	223
213	3L	9464533	9466227	1.343544006348	9465390	1.091996103525	FBgn0052037	751	FBgn0036005	3676
214	3L	18261189	18262636	1.343265533447	18261897	1.264526030597	FBgn0036784	2260	FBgn0011706	101765
215	2L	4823047	4824544	1.342435836792	4823903	1.25580072403	FBgn0031632	2127	FBgn0031632	2127
216	X	7736262	7738852	1.339220523834	7738049	1.09458841997	FBgn0029971	983	FBgn0029971	983
217	3R	24399567	24400890	1.334795951843	24400251	1.096020519733	FBgn0000659	10554	FBgn0000659	10554
218	3R	16422668	16424222	1.3338098526	16423627	1.142177969217	FBgn0023097	4742	FBgn0023097	4742
219	3R	17120414	17121572	1.333538532257	17121524	1.254123687744	FBgn0001234	821	FBgn0043012	25725
220	3R	15755993	15757812	1.333136558533	15757031	1.307221359677	FBgn0038753	2714	FBgn0021776	3811
221	3L	7111327	7112977	1.325075149536	7112181	1.256757378578	FBgn0023001	3716	FBgn0002775	12711
222	2L	3607847	3609438	1.32345199585	3608686	1.126014590263	FBgn0002985	1938	FBgn0002985	1938
223	3L	18998465	18999583	1.322926521301	18998962	0.969550520182	FBgn0002945	11628	FBgn0002945	11628
224	3R	6493260	6494654	1.320006847382	6493856	1.119809150696	FBgn0037818	9036	FBgn0001235	29470
225	3L	13030329	13031673	1.319345474243	13030812	1.107406536738	FBgn0036343	4529	FBgn0036342	9841
226	2R	9095482	9096452	1.317142009735	9095959	0.912581952413	FBgn0033857	5823	FBgn0033859	13597
227	3R	25982561	25983960	1.317095756531	25983188	1.079419612885	FBgn0039749	457	FBgn0065067	50346
228	X	4301228	4302768	1.310534954071	4301977	1.129295293023	FBgn0000179	43884	FBgn0029714	95227
229	3L	8649208	8650253	1.309215545654	8649722	1.034656715393	FBgn0001168	16	FBgn0001168	16
230	2R	2995538	2999060	1.303985595703	2998402	1.227681308985	FBgn0015930	3274	FBgn0015930	3274
231	3R	25341732	25343463	1.301893234253	25342596	1.224992527681	FBgn0039669	1029	FBgn0040623	25780
232	2L	7137840	7139006	1.300345420837	7138434	0.966645633473	FBgn0031889	4751	FBgn0031886	72601
233	3R	165719	167110	1.299912929535	166337	1.079332856571	FBgn0037236	1050	FBgn0001204	6035
234	2R	18196796	18199314	1.299533367157	18197959	1.031971370473	FBgn0020257	1404	FBgn0020257	1404
235	3L	16975497	16977076	1.299270629883	16976332	1.136558711529	FBgn0036685	5107	FBgn0025582	224084
236	3L	18103881	18105215	1.298179626465	18104571	0.965157845441	FBgn0020300	92	FBgn0020300	92
237	2R	10866598	10868197	1.296335697174	10867503	1.154848519494	FBgn0034013	2486	FBgn0000996	28320
238	3L	21079203	21080808	1.29478263855	21080168	1.152468765483	FBgn0037051	10286	FBgn0037051	10286
239	3R	2629912	2631386	1.292502403259	2630542	1.158382982016	FBgn0082182	4714	FBgn0082182	4714
240	3R	11814389	11815901	1.287603855133	11814974	1.08198668162	FBgn0003507	3051	FBgn0003507	3051
241	2R	12343095	12344457	1.283669471741	12343857	1.071997910738	FBgn0082172	2454	FBgn0025832	26344
242	3R	12351274	12353075	1.283483505249	12352174	1.117087560541	FBgn0038441	13002	FBgn0027053	56351
243	3L	17730386	17731597	1.28279209137	17730817	0.940045300652	FBgn0036752	1405	FBgn0036761	80942
244	3R	24421676	24423063	1.282512187958	24422244	1.047966629267	FBgn0026400	2757	FBgn0001215	3285
245	3R	21420624	21422243	1.282442092896	21421249	1.095778048038	FBgn0039344	12563	FBgn0039345	13601
246	X	2001759	2003286	1.279800415039	2002468	1.216421067715	FBgn0004654	1176	FBgn0025626	81176
247	3L	8425886	8427271	1.278542518616	8426681	1.178286636577	FBgn0010825	2418	FBgn0010825	2418
248	3R	1497318	1498623	1.278422355652	1498056	0.97266793251	FBgn0037363	2621	FBgn0037363	2621
249	3R	15175420	15176978	1.276391029358	15176316	1.151582773994	FBgn0038697	24155	FBgn0000463	24381
250	2L	5473501	5474783	1.275161743164	5473999	1.015443642934	FBgn0005511	12358	FBgn0005511	12358
251	2L	19333144	19335122	1.274681091309	19334201	1.193259656429	FBgn0024245	24952	FBgn0024245	24952
252	3R	12746389	12747906	1.271343708038	12747202	1.06018930323	FBgn0051270	2305	FBgn0082171	65165
253	3L	3290601	3292104	1.266920089722	3291286	1.09480202198	FBgn0035432	4032	FBgn0035436	11803
254	2L	15475050	15476524	1.266324043274	15475663	1.207846164703	FBgn0003448	1465	FBgn0003448	1465
255	3R	11408306	11410238	1.264374256134	11409267	1.214967839858	FBgn0038350	30773	FBgn0053207	82641
256	X	1997774	1999285	1.263803482056	1998426	1.18908432126	FBgn0023507	782	FBgn0025626	77134
257	2R	11405115	11406661	1.259897232056	11405684	0.944518313688	FBgn0003425	33	FBgn0003425	33
258	2R	4168990	4170730	1.256830692291	4169922	1.074299896465	FBgn0050353	97	FBgn0050353	97
259	3L	21382761	21384165	1.253032684326	21383516	1.05022834329	FBgn0033583	3853	FBgn0014143	26881
260	3L	21279354	21281543	1.252820491791	21280196	1.059026527405	FBgn0037076	399	FBgn0037066	60292
261	2R	3470831	3472253	1.2486577034	3471681	1.125939559937	FBgn0033241	159	FBgn0033241	159
262	2L	18826593	18827754	1.246289253235	18827142	0.814233275021	FBgn0015808	3	FBgn0032717	8454
263	3R	18882417	18883724	1.246192932129	18883057	1.114897537231	FBgn0039045	211	FBgn0051457	70649
264	X	10656129	10657267	1.243039369583	10656661	0.942720502615	FBgn0030235	11339	FBgn0030235	11339
