Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
59	3L	3828687	3830363	2.470188140869	3829507	2.15197634697	FBgn0013751	178	FBgn0035464	34706
60	3L	1438321	1441181	2.467074871063	1439934	2.194070847829	FBgn0004635	7390	FBgn0004635	7390
61	2L	19861469	19863749	2.442896842957	19862862	2.19713640213	FBgn0032826	476	FBgn0043021	50519
62	2L	16741120	16743240	2.440855979919	16742444	1.978437863863	FBgn0032600	3111	FBgn0032600	3111
63	X	16049783	16052159	2.439150333405	16051233	2.256451775046	FBgn0000459	562	FBgn0000459	562
64	2R	5225290	5227561	2.437255382538	5226438	2.078324127197	FBgn0010316	2302	FBgn0023143	21297
65	3L	6740265	6743201	2.426153182983	6741281	2.016131765702	FBgn0052392	4088	FBgn0035714	14421
66	3R	2935993	2938193	2.425600528717	2937212	2.168825906866	FBgn0014863	6241	FBgn0003884	24952
67	3L	16447312	16451401	2.417994976044	16448409	2.042990003313	FBgn0004569	551	FBgn0014163	71311
68	2L	12466090	12467740	2.41726398468	12467005	2.011907895406	FBgn0032437	13323	FBgn0040286	32340
69	2L	14488399	14491425	2.414756774902	14489218	1.743227213621	FBgn0005771	1644	FBgn0005771	1644
70	X	17652941	17654634	2.35692024231	17653858	1.94542091033	FBgn0030868	306	FBgn0030870	10919
71	3R	1552884	1554554	2.333596229553	1553832	2.266183674335	FBgn0037368	5431	FBgn0037372	26663
72	2R	16874138	16875998	2.308927536011	16875005	1.978305311764	FBgn0000395	482	FBgn0000395	482
73	3R	11924719	11926629	2.308608531952	11925602	2.200020853678	FBgn0010379	664	FBgn0038396	50209
74	3L	13047418	13049250	2.307448863983	13048264	2.019160887774	FBgn0036344	12438	FBgn0036342	27293
75	3R	26393259	26395337	2.305404663086	26394267	1.92284154892	FBgn0039787	10887	FBgn0039767	140269
76	2R	14779282	14782522	2.302953720093	14780106	2.127784967422	FBgn0034423	5329	FBgn0003254	10483
77	3R	8073114	8075233	2.290060043335	8074229	2.24809478311	FBgn0038008	5680	FBgn0037992	120310
78	3L	11210479	11213017	2.282332420349	11212223	1.758142381907	FBgn0036150	2338	FBgn0041094	14033
79	X	20544379	20546406	2.26772403717	20545343	1.88580123116	FBgn0031129	1293	FBgn0003300	40226
80	3L	15766822	15768542	2.259450912476	15767485	1.77698393429	FBgn0036531	6192	FBgn0036537	33160
81	2R	16365946	16368328	2.257894515991	16367287	1.946491539478	FBgn0034554	6396	FBgn0016984	27291
82	3R	17469390	17471002	2.245165348053	17470054	1.802215856664	FBgn0011766	16073	FBgn0046832	21808
83	2L	2453552	2458427	2.242603302002	2454694	2.096156183879	FBgn0012017	5350	FBgn0015816	37972
84	2R	7047644	7049730	2.232297420502	7048504	1.841025015887	FBgn0000577	4387	FBgn0000577	4387
85	3R	2548589	2550590	2.219350814819	2549642	1.996115863323	FBgn0051481	18143	FBgn0004054	20220
86	2R	7248294	7250163	2.207921981812	7249182	1.9332354209	FBgn0033649	9352	FBgn0033652	57094
87	X	18142544	18147670	2.204996109009	18143472	1.905781328678	FBgn0004956	1710	FBgn0004956	1710
88	2R	15183081	15185236	2.202931880951	15184052	2.111449241638	FBgn0015949	631	FBgn0015949	631
89	2L	3609836	3612062	2.202013969421	3610950	1.980428751777	FBgn0002985	4202	FBgn0002985	4202
90	2L	7639949	7642014	2.198860168457	7641017	1.996976613998	FBgn0031927	4980	FBgn0053529	96594
91	3L	4676534	4678406	2.195293426514	4677535	1.976386743433	FBgn0042199	991	FBgn0042199	991
92	2L	12459295	12461962	2.191783905029	12460223	1.904970010122	FBgn0032437	6541	FBgn0040286	25558
93	2R	15586754	15588256	2.188488006592	15587352	1.949193898369	FBgn0004364	39022	FBgn0004364	39022
94	2R	16608504	16610541	2.181765556335	16609618	1.969686317444	FBgn0015721	106	FBgn0011824	4733
95	2R	6359257	6361369	2.176100730896	6360356	1.739204266492	FBgn0027525	5723	FBgn0027525	5723
96	3L	17614597	17616644	2.17382478714	17615760	1.980121163761	FBgn0052179	3775	FBgn0052179	3775
97	X	7905411	7907348	2.17133140564	7906390	1.992756068707	FBgn0004656	282	FBgn0004656	282
98	2L	15328871	15330570	2.170007228851	15329697	1.923757440904	FBgn0001981	96	FBgn0001981	96
99	3L	11898735	11900363	2.169601917267	11899525	1.778317451477	FBgn0036222	821	FBgn0000404	92001
100	X	4457897	4459751	2.166475296021	4458846	1.762328743935	FBgn0003053	3960	FBgn0029718	34268
101	2L	12079593	12086386	2.164808273315	12085228	2.00087482789	FBgn0003145	564	FBgn0003145	564
102	2L	15480801	15483269	2.160273551941	15481895	1.84284768385	FBgn0020371	1198	FBgn0003448	7697
103	2L	19214763	19217106	2.154020786285	19216149	2.126169840495	FBgn0015380	29874	FBgn0032762	86794
104	3R	21006037	21011491	2.146780967712	21010459	1.89436854635	FBgn0039286	276	FBgn0039286	276
105	3R	15	1957	2.145520210266	530	2.07231538436	FBgn0037213	150	FBgn0037213	150
106	2R	6914511	6917380	2.142032623291	6916531	1.826671600342	FBgn0050506	783	FBgn0082585	3194
107	3L	18102775	18105339	2.140466213226	18103551	1.678551077843	FBgn0020300	1112	FBgn0020300	1112
108	3L	15989360	15991391	2.13951921463	15990593	1.922319889069	FBgn0044028	1854	FBgn0044028	1854
109	3R	25132015	25135474	2.138459205627	25132875	1.973985046148	FBgn0039659	9924	FBgn0003525	51373
110	3L	21412895	21416758	2.135511398315	21414350	2.059580039978	FBgn0014143	3953	FBgn0014143	3953
111	3R	12651223	12653417	2.13524723053	12652211	1.97828688341	FBgn0000014	3558	FBgn0020546	23515
112	3L	360844	362691	2.133217811584	361729	1.808843421936	FBgn0003749	881	FBgn0035136	16814
113	3R	1545370	1547189	2.130034446716	1546747	1.984000205994	FBgn0004878	3725	FBgn0037372	33748
114	3R	13429325	13431779	2.124900817871	13430593	2.113945931196	FBgn0038524	1231	FBgn0051575	53582
115	3L	14176238	14177930	2.123243331909	14177010	1.851522249334	FBgn0036415	6158	FBgn0036415	6158
116	3L	2465789	2467709	2.118855953217	2466682	1.968505915473	FBgn0035344	4657	FBgn0035346	5669
117	3R	12214277	12216592	2.118849277496	12215129	2.035908699036	FBgn0003513	14276	FBgn0038421	29355
118	2R	3458891	3460649	2.115104198456	3459733	1.919876158237	FBgn0033238	1919	FBgn0033240	7742
119	X	990880	993096	2.111205101013	992052	1.914536139544	FBgn0040365	10447	FBgn0026875	101402
120	3L	7961667	7963563	2.110395431519	7962544	2.031353155772	FBgn0011817	9548	FBgn0011817	9548
121	X	7164785	7168076	2.108467578888	7165950	1.854328600566	FBgn0029943	3026	FBgn0024250	12773
122	3R	13946565	13948594	2.107338905334	13947652	1.92623834049	FBgn0051518	12937	FBgn0038566	40809
123	3R	1036886	1039200	2.099455356598	1038137	1.98007440567	FBgn0000340	5010	FBgn0000340	5010
124	3R	881029	882851	2.093423843384	881876	1.827446520329	FBgn0010313	30532	FBgn0010313	30532
125	3R	8897199	8899349	2.08650970459	8898412	1.639201697181	FBgn0004666	14931	FBgn0003308	40153
126	X	225744	227645	2.086061954498	226721	1.806232750416	FBgn0000022	132	FBgn0000022	132
127	3L	19521273	19522945	2.086032867432	19522040	1.863872976864	FBgn0036886	4359	FBgn0036886	4359
128	X	22032893	22034639	2.083034515381	22033768	1.900317132473	FBgn0031201	18434	FBgn0031186	375783
129	2L	14442346	14447021	2.080403327942	14444050	1.949554443359	FBgn0028844	6766	FBgn0005771	46812
130	3R	433846	435323	2.072682857513	434718	1.611805597941	FBgn0013743	3879	FBgn0037261	32555
131	3L	4956248	4958081	2.067481994629	4957134	1.858941134285	FBgn0005775	115	FBgn0035570	266431
132	2R	9060636	9062691	2.067010879517	9061670	1.724469493417	FBgn0033853	1225	FBgn0014877	8319
133	2R	5610839	5613152	2.055771827698	5611647	1.899899482727	FBgn0004907	155	FBgn0033485	248
134	2L	1065888	1069323	2.043433189392	1066923	1.858059266034	FBgn0003310	10888	FBgn0003310	10888
135	3R	4107080	4108651	2.022572517395	4107871	1.586330652237	FBgn0010433	4357	FBgn0037561	12267
136	3L	16078255	16080225	2.022294998169	16079176	1.836753527323	FBgn0010280	653	FBgn0010280	653
137	2L	3605471	3607798	2.018071651459	3606830	1.90008860368	FBgn0002985	82	FBgn0002985	82
138	2R	8709642	8712487	2.015511512756	8710869	1.701231820243	FBgn0053182	3314	FBgn0028991	4888
139	2L	13546587	13551197	2.010909080505	13549106	2.032064119975	FBgn0023407	217	FBgn0028546	92165
140	2L	13233945	13235665	2.010303497314	13234951	1.663282334805	FBgn0032493	356	FBgn0032493	356
141	3L	20333752	20337566	2.009568214417	20336805	1.867513544419	FBgn0028978	1356	FBgn0028978	1356
142	X	313423	315806	2.009342670441	315081	1.555008888245	FBgn0000137	2241	FBgn0002561	48536
143	2L	9584253	9586273	2.007658958435	9585372	1.862621307373	FBgn0014179	3630	FBgn0015393	114462
144	3L	12539475	12541363	2.002300262451	12540420	1.769363224506	FBgn0036302	6049	FBgn0004926	39736
145	2R	6092736	6096217	2.002285957336	6093972	1.795095069068	FBgn0004399	24255	FBgn0004399	24255
146	3R	11242830	11246971	2.000400543213	11246252	1.775353550911	FBgn0067339	2747	FBgn0067339	2747
147	X	2879365	2881629	1.993094921112	2880710	1.715181350708	FBgn0029649	43008	FBgn0004647	110318
148	2L	19333235	19336080	1.991227626801	19334201	1.8427298069	FBgn0024245	24952	FBgn0024245	24952
149	X	2291978	2296813	1.98797416687	2295732	1.739081102259	FBgn0003714	4400	FBgn0004050	8193
150	X	5361836	5363774	1.986833095551	5362687	1.763738359724	FBgn0029771	189	FBgn0029771	189
151	3R	7203666	7204990	1.981147766113	7204535	1.752324700356	FBgn0004595	6025	FBgn0026064	28168
152	3R	21861452	21863536	1.978097438812	21862790	1.751595854759	FBgn0002633	30	FBgn0002633	30
153	X	5534508	5536473	1.977153778076	5535365	1.704731829026	FBgn0000394	132	FBgn0029785	17686
154	X	9573366	9574962	1.975446224213	9574267	1.81111129125	FBgn0020378	23913	FBgn0000233	34858
155	2R	8291198	8294053	1.975181102753	8293088	1.917416123783	FBgn0003326	3363	FBgn0003326	3363
156	X	8674407	8677758	1.970571041107	8676828	1.533642321825	FBgn0052710	12370	FBgn0030061	116641
157	2R	9943580	9947478	1.96863079071	9944388	1.802829951048	FBgn0013725	2810	FBgn0013725	2810
158	2L	18146656	18148132	1.965211868286	18147492	1.439588963985	FBgn0041184	847	FBgn0041184	847
159	3R	4524344	4527494	1.963624477386	4525080	1.865528821945	FBgn0001180	1540	FBgn0001180	1540
160	3R	12455744	12457770	1.963548660278	12456851	1.894130257999	FBgn0000634	5903	FBgn0038453	12476
161	3L	20553672	20556656	1.963486671448	20555712	1.649077955882	FBgn0001323	1335	FBgn0001320	73492
162	2L	19891435	19892818	1.963460445404	19892205	1.522972494364	FBgn0032827	3747	FBgn0043021	79862
163	3L	21209492	21211145	1.959884643555	21210313	1.45496600469	FBgn0012034	3771	FBgn0037066	9591
164	2L	20755526	20757353	1.958250045776	20756413	1.754637956619	FBgn0000251	1915	FBgn0000986	33905
165	3L	1729381	1731195	1.955218791962	1730276	1.785443242391	FBgn0035267	166	FBgn0027903	28889
166	3L	16737690	16741837	1.950350761414	16738467	1.794871151447	FBgn0036660	6507	FBgn0036660	6507
167	X	2163761	2164989	1.950036048889	2164941	1.850287331475	FBgn0054052	13479	FBgn0023526	16039
168	3R	2713902	2715519	1.948580265045	2714778	1.825820037297	FBgn0001077	24732	FBgn0001077	24732
169	X	6841770	6845295	1.947692871094	6842809	1.785215405857	FBgn0027108	1090	FBgn0027108	1090
170	3R	8471017	8475818	1.942260742188	8471987	1.727142989635	FBgn0038071	1795	FBgn0038071	1795
171	3R	2579058	2581930	1.938393592834	2580311	1.800562213449	FBgn0026564	370	FBgn0026564	370
172	2R	14316347	14318583	1.934566497803	14317306	1.769481092691	FBgn0010651	1284	FBgn0010651	1284
173	3R	11853854	11856097	1.932249069214	11854750	1.641126296099	FBgn0003117	2931	FBgn0038396	20643
174	2L	5876976	5878772	1.926906108856	5877867	1.907164365053	FBgn0031745	1614	FBgn0031740	75612
175	X	273477	275259	1.925817012787	274326	1.736975848675	FBgn0002561	7781	FBgn0002561	7781
176	X	16958058	16959924	1.91817855835	16959022	1.611419733833	FBgn0030820	17448	FBgn0065049	19779
177	3L	20999472	21002363	1.917543888092	21000586	1.785686314106	FBgn0053285	22257	FBgn0037044	38850
178	2R	17052014	17054770	1.917445659637	17053115	1.623018376967	FBgn0050283	4960	FBgn0010415	64365
179	2R	7043204	7044839	1.915510177612	7044077	1.696002006531	FBgn0000577	40	FBgn0000577	40
180	2L	19217535	19219660	1.915104866028	19218422	1.69278383255	FBgn0015380	32147	FBgn0032762	89067
181	3L	22333293	22335254	1.914556026459	22334136	1.706880003214	FBgn0004449	7592	FBgn0004449	7592
182	3R	677034	679942	1.910831451416	678083	1.789114207029	FBgn0003002	452	FBgn0003002	452
183	2R	18012733	18014528	1.910532951355	18013718	1.694592083202	FBgn0034735	13922	FBgn0022986	90594
184	2L	13224165	13226365	1.903192043304	13225417	1.687034298392	FBgn0032489	211	FBgn0032489	211
185	2L	18328964	18330517	1.902994632721	18329840	1.691390864054	FBgn0000636	13810	FBgn0004413	109326
186	3R	9118243	9120064	1.902031898499	9119257	1.7182505832	FBgn0038134	337	FBgn0038134	337
187	3R	690747	692618	1.896059513092	691679	1.668136417866	FBgn0020280	12576	FBgn0003002	13144
188	3R	12636035	12638511	1.894330024719	12637794	1.774139086405	FBgn0000014	17975	FBgn0020546	37932
189	3L	5627165	5629481	1.887736320496	5628510	1.60799831152	FBgn0035626	120	FBgn0035625	23580
190	2L	15466038	15467664	1.885220050812	15466794	1.73176911298	FBgn0003448	7404	FBgn0003448	7404
191	2L	19130327	19132139	1.885137081146	19131241	1.699481908013	FBgn0010300	1506	FBgn0032762	1886
192	2L	7289436	7291371	1.881577968597	7290408	1.734309256077	FBgn0031901	7875	FBgn0004009	16753
193	2R	16554793	16556865	1.881099224091	16555753	1.869875178618	FBgn0003391	8988	FBgn0003391	8988
194	2R	2995100	2999100	1.878539562225	2998207	1.627440003788	FBgn0015930	3469	FBgn0015930	3469
195	3R	17430640	17433253	1.878410339355	17431281	1.567246811731	FBgn0046832	16965	FBgn0046832	16965
196	2R	3756504	3760933	1.878139019012	3758170	1.640436985913	FBgn0033277	7899	FBgn0010109	14030
197	3L	10829732	10832262	1.87789106369	10831563	1.417620911318	FBgn0026160	276	FBgn0026160	276
198	3R	9795172	9799062	1.877679347992	9798381	1.596759955088	FBgn0015270	7742	FBgn0038196	63506
199	2L	17217691	17219612	1.87474489212	17218528	1.778599458582	FBgn0051745	22951	FBgn0032633	161548
200	2L	18876379	18878201	1.873970985413	18877168	1.626004219055	FBgn0003896	17	FBgn0032717	41572
201	2R	18020784	18024471	1.871696472168	18021953	1.566274483999	FBgn0034735	22157	FBgn0034743	91750
202	2L	1961375	1963014	1.867033481598	1962116	1.773888083065	FBgn0051942	3310	FBgn0031391	185171
203	2R	1628920	1630600	1.866512775421	1629797	1.562204921947	FBgn0033063	14981	FBgn0033062	36789
204	3R	9540237	9542137	1.863826751709	9541118	1.475133546193	FBgn0054044	1192	FBgn0038175	2770
205	3L	15199021	15201494	1.859792232513	15200666	1.603448599577	FBgn0029114	234	FBgn0029114	234
206	2R	2015480	2017193	1.859010696411	2016382	1.555742151597	FBgn0010347	2310	FBgn0041145	105936
207	2R	13926425	13928789	1.856356143951	13927186	1.696577250957	FBgn0027835	317	FBgn0034326	112865
208	2L	15486522	15488974	1.855583667755	15488123	1.561202406883	FBgn0002524	6916	FBgn0003448	13925
209	3R	6439407	6441285	1.852811336517	6440271	1.848075687885	FBgn0001235	24115	FBgn0001235	24115
210	2L	2749538	2756660	1.851673126221	2755438	1.496259123087	FBgn0031453	2639	FBgn0031453	2639
211	3R	4292730	4295237	1.850412368774	4293720	1.768815601573	FBgn0051369	24173	FBgn0040529	126957
212	2L	5977055	5981288	1.848000049591	5980281	1.716209131129	FBgn0000308	744	FBgn0000308	744
213	2R	14189033	14190921	1.847784996033	14189667	1.472226428986	FBgn0023214	1272	FBgn0023214	1272
214	2R	8473090	8476600	1.847511291504	8474699	1.658539323246	FBgn0033787	5236	FBgn0004512	12448
215	3L	622763	625138	1.847278594971	624165	1.732452504775	FBgn0064191	1626	FBgn0064191	1626
216	X	7821885	7823457	1.846013069153	7822548	1.392068258921	FBgn0003656	9282	FBgn0004404	42408
217	2R	20351482	20353382	1.843098163605	20352410	1.673137933016	FBgn0035070	4166	FBgn0050423	31026
218	2L	8824696	8826492	1.841558456421	8825527	1.656843694051	FBgn0029123	98	FBgn0029123	98
219	2R	18194802	18199351	1.839673995972	18197803	1.56056620093	FBgn0020257	1248	FBgn0020257	1248
220	2R	12972240	12974204	1.836050510406	12973212	1.456101417542	FBgn0028953	668	FBgn0028953	668
221	2L	3548650	3550454	1.835964202881	3549518	1.586751043797	FBgn0024244	10267	FBgn0031549	19232
222	2R	5488775	5493998	1.832507133484	5493056	1.594462731305	FBgn0000606	2002	FBgn0000606	2002
223	X	18076342	18078845	1.826813697815	18077823	1.689610958099	FBgn0030904	752	FBgn0004956	63939
224	2R	8500395	8502543	1.826319217682	8501768	1.528349518776	FBgn0005624	4872	FBgn0005624	4872
225	2R	5205848	5207524	1.821964263916	5206694	1.574640722836	FBgn0023143	1553	FBgn0023143	1553
226	3L	16013821	16016112	1.817405223846	16014603	1.490840673447	FBgn0003691	1311	FBgn0003691	1311
227	2L	5460710	5462449	1.816836357117	5461707	1.542889475822	FBgn0005511	66	FBgn0005511	66
228	3R	18966836	18968493	1.814131736755	18967753	1.540843844414	FBgn0004644	128	FBgn0051457	14047
229	3L	19527052	19529019	1.813196897507	19527909	1.578507518768	FBgn0067680	2490	FBgn0067680	2490
230	X	1794269	1796303	1.808904647827	1795172	1.671222181881	FBgn0023520	991	FBgn0023512	16155
231	3L	14996220	14997767	1.805896759033	14996958	1.312046527863	FBgn0036464	2497	FBgn0036465	10871
232	2R	2891843	2894098	1.801846027374	2892644	1.673427076901	FBgn0033159	1038	FBgn0033159	1038
233	3R	11744939	11747919	1.801149845123	11745837	1.616016836727	FBgn0038385	798	FBgn0038385	798
234	3L	15008609	15011506	1.800605297089	15010557	1.631753325462	FBgn0025776	1221	FBgn0025776	1221
235	3R	13373086	13374753	1.799958229065	13373834	1.607666939497	FBgn0038519	1603	FBgn0025571	7689
236	3R	11977528	11979063	1.799357891083	11978221	1.496456623077	FBgn0038402	1279	FBgn0038396	102828
237	3L	16974899	16978095	1.797784805298	16976819	1.703710746765	FBgn0036685	4620	FBgn0025582	224571
238	3L	6469199	6471188	1.797434329987	6470116	1.764457941055	FBgn0020251	439	FBgn0020251	439
239	3L	8626650	8628929	1.797418117523	8627801	1.769075057086	FBgn0035922	4330	FBgn0001168	21905
240	2R	8705089	8707064	1.796229839325	8706341	1.4186026752	FBgn0028991	360	FBgn0028991	360
241	X	6881755	6883365	1.795866966248	6882575	1.446526765823	FBgn0029931	3269	FBgn0029931	3269
242	3R	4800837	4802620	1.794860363007	4801786	1.587421536446	FBgn0037646	4857	FBgn0022347	16881
243	2R	7130329	7132749	1.793998718262	7131073	1.515377214977	FBgn0033636	665	FBgn0033636	665
244	2L	15319631	15323658	1.791959285736	15320517	1.61383264205	FBgn0041103	4682	FBgn0001981	9276
245	3R	16116674	16119762	1.791569709778	16118693	1.697600454092	FBgn0028386	295	FBgn0028386	295
246	3R	21830961	21832754	1.791069030762	21831893	1.547515042623	FBgn0002733	148	FBgn0002733	148
247	3R	14738977	14740418	1.786867141724	14739718	1.547298880184	FBgn0038661	972	FBgn0038666	66972
248	X	251927	253579	1.786388874054	252766	1.626306712627	FBgn0004170	116	FBgn0004170	116
249	2L	7137840	7139314	1.784085035324	7138534	1.489749319413	FBgn0031889	4851	FBgn0031886	72701
250	3L	9012365	9014009	1.782138824463	9013224	1.523870299844	FBgn0028789	2100	FBgn0028789	2100
251	3R	27018067	27019704	1.781811714172	27018865	1.539079806384	FBgn0004389	81	FBgn0004389	81
252	3R	12707646	12709128	1.781675338745	12708454	1.623004268197	FBgn0015350	3004	FBgn0082171	26417
253	3L	8637914	8641319	1.780745983124	8640551	1.506758465486	FBgn0001168	9155	FBgn0001168	9155
254	3L	14936905	14939107	1.777643680573	14937810	1.550505383809	FBgn0000216	118	FBgn0000216	118
255	X	3017969	3020234	1.777421474457	3019086	1.500837892294	FBgn0028746	10192	FBgn0028746	10192
256	2R	4160848	4162843	1.777414321899	4161647	1.280749629526	FBgn0003892	199	FBgn0003892	199
257	3R	12589117	12590723	1.773037433624	12589842	1.41972219944	FBgn0020556	9069	FBgn0020556	9069
258	2R	13315617	13317624	1.766917228699	13316690	1.536947811351	FBgn0004586	962	FBgn0004586	962
259	2R	17152562	17154644	1.766450881958	17153743	1.634883992812	FBgn0034644	17	FBgn0050284	5838
260	2L	12009713	12012799	1.76188325882	12010840	1.603725882138	FBgn0014019	2464	FBgn0032390	20876
261	X	5845269	5847377	1.756665229797	5846426	1.552112611135	FBgn0027546	393	FBgn0029840	88516
262	2L	19153402	19155454	1.751640319824	19154466	1.505878925323	FBgn0032763	23165	FBgn0032762	25111
263	3R	20691984	20693742	1.750382900238	20692890	1.597745358944	FBgn0013949	1817	FBgn0015625	3727
264	2R	16498711	16500673	1.744115829468	16499590	1.567031085491	FBgn0034568	837	FBgn0034565	13771
