Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
40	3R	11813104	11816292	3.151458740234	11815074	3.106595432057	FBgn0003507	3151	FBgn0003507	3151
41	2L	3769859	3772546	3.137845039368	3771534	2.912219804876	FBgn0004893	172	FBgn0003430	54146
42	3L	11330008	11332169	3.13746547699	11331158	2.75529140234	FBgn0036155	7674	FBgn0041094	104902
43	2L	7519011	7521152	3.129696369171	7520029	2.920460432768	FBgn0011283	22669	FBgn0053529	24394
44	2L	12466018	12467740	3.118215084076	12467005	2.470112895966	FBgn0032437	13323	FBgn0040286	32340
45	2R	7257084	7259278	3.093769073486	7258144	2.580238103867	FBgn0033649	18314	FBgn0033652	48132
46	3L	8643211	8652948	3.07320356369	8645157	2.853748957316	FBgn0001168	4549	FBgn0001168	4549
47	X	18132693	18135788	3.06421995163	18134637	2.989818827311	FBgn0004956	7125	FBgn0004956	7125
48	3L	887582	893984	3.06086730957	889189	2.86649277631	FBgn0035176	2726	FBgn0035164	68143
49	3L	18102649	18105292	3.058552742004	18103551	2.405969500542	FBgn0020300	1112	FBgn0020300	1112
50	3L	16447167	16451488	3.008859634399	16448241	2.574202219645	FBgn0004569	719	FBgn0014163	71143
51	2L	14484990	14491615	2.996278762817	14486531	2.684509698082	FBgn0005771	4331	FBgn0005771	4331
52	2L	12457300	12461962	2.989569425583	12460156	2.480478197336	FBgn0032437	6474	FBgn0040286	25491
53	3R	2548152	2551899	2.988859653473	2549712	2.618740975857	FBgn0051481	18073	FBgn0004054	20150
54	3L	13381378	13384715	2.984288930893	13382608	2.802786069758	FBgn0036356	3792	FBgn0036351	27318
55	2L	517429	519821	2.979475975037	518562	2.849919378757	FBgn0003963	4905	FBgn0003963	4905
56	2L	18592085	18595932	2.963242053986	18594039	2.895245159374	FBgn0003270	910	FBgn0032693	54874
57	3R	2935926	2938345	2.937973022461	2937143	2.714398748734	FBgn0014863	6310	FBgn0003884	24883
58	X	2264353	2267243	2.936768531799	2264927	2.793117467095	FBgn0040385	2128	FBgn0001150	20192
59	2L	12079556	12086587	2.913867950439	12085290	2.640330090242	FBgn0003145	502	FBgn0003145	502
60	2L	16741048	16743348	2.904716491699	16742444	2.566572849567	FBgn0032600	3111	FBgn0032600	3111
61	3L	4675028	4678801	2.882344245911	4677535	2.615998857162	FBgn0042199	991	FBgn0042199	991
62	2L	17257458	17260886	2.860610961914	17258492	2.649244043562	FBgn0032629	1831	FBgn0032633	121584
63	X	20544237	20547188	2.858355045319	20545237	2.498270243406	FBgn0031129	1399	FBgn0003300	40120
64	3L	1437896	1441407	2.851092815399	1439859	2.687104225159	FBgn0004635	7465	FBgn0004635	7465
65	2L	3081451	3084252	2.847848892212	3082789	2.800084352493	FBgn0027571	26174	FBgn0003934	34088
66	3L	6740147	6743376	2.831696510315	6741281	2.624247410718	FBgn0052392	4088	FBgn0035714	14421
67	2R	5225103	5227868	2.818488121033	5226438	2.698688062032	FBgn0010316	2302	FBgn0023143	21297
68	3L	11210379	11213082	2.776225090027	11212184	2.20378562808	FBgn0036150	2299	FBgn0041094	14072
69	2R	16874063	16876196	2.775785446167	16875041	2.423360039206	FBgn0000395	518	FBgn0000395	518
70	X	4457897	4459826	2.758960723877	4459002	2.353570461273	FBgn0003053	3804	FBgn0029718	34112
71	3R	21861123	21863758	2.757967948914	21862558	2.263960782219	FBgn0002633	202	FBgn0002633	202
72	3R	8072970	8075391	2.755121231079	8074368	2.683328330517	FBgn0038008	5541	FBgn0037992	120449
73	3L	14175978	14178135	2.749774932861	14177010	2.326947464662	FBgn0036415	6158	FBgn0036415	6158
74	3R	1544961	1547189	2.735918045044	1546747	2.590616399592	FBgn0004878	3725	FBgn0037372	33748
75	3L	21209275	21211145	2.734947681427	21210234	2.178762086233	FBgn0012034	3850	FBgn0037066	9670
76	2L	19213822	19220166	2.730914115906	19216149	2.585996309916	FBgn0015380	29874	FBgn0032762	86794
77	2R	14779282	14782595	2.730023384094	14780070	2.586964232581	FBgn0034423	5293	FBgn0003254	10519
78	2R	16608176	16611010	2.720390796661	16609618	2.445574569702	FBgn0015721	106	FBgn0011824	4733
79	X	17652799	17654691	2.714301109314	17653858	2.439731878393	FBgn0030868	306	FBgn0030870	10919
80	X	2879303	2881629	2.71053981781	2880517	2.446894327799	FBgn0029649	43201	FBgn0004647	110511
81	3R	25131764	25135740	2.697764873505	25132875	2.350064098835	FBgn0039659	9924	FBgn0003525	51373
82	3L	20227620	20230005	2.697595119476	20228867	2.491858720779	FBgn0052227	105	FBgn0003124	14979
83	3R	21461401	21464033	2.696681976318	21462307	2.516405900319	FBgn0039350	1242	FBgn0039350	1242
84	2R	7248093	7250282	2.692980289459	7249182	2.569747532115	FBgn0033649	9352	FBgn0033652	57094
85	X	9573195	9575374	2.689464569092	9574267	2.510543386141	FBgn0020378	23913	FBgn0000233	34858
86	3L	15766703	15768718	2.677754402161	15767485	2.364611513474	FBgn0036531	6192	FBgn0036537	33160
87	2L	3608282	3612109	2.670728683472	3610914	2.204421436085	FBgn0002985	4166	FBgn0002985	4166
88	X	990334	993201	2.664588451385	992052	2.417695241816	FBgn0040365	10447	FBgn0026875	101402
89	3L	13047199	13049313	2.663723468781	13048264	2.405270127689	FBgn0036344	12438	FBgn0036342	27293
90	3R	26393223	26395736	2.661447048187	26394267	2.321007490158	FBgn0039787	10887	FBgn0039767	140269
91	2L	5876655	5878843	2.652481555939	5877840	2.264612394221	FBgn0031745	1641	FBgn0031740	75585
92	3L	2420788	2423607	2.632431507111	2422209	2.502603590488	FBgn0052306	24679	FBgn0053231	26479
93	2L	15480601	15483403	2.63086605072	15481576	2.138366390677	FBgn0020371	879	FBgn0003448	7378
94	2L	17217618	17219726	2.618961572647	17218750	2.389511697433	FBgn0051745	22729	FBgn0032633	161326
95	2R	7047382	7049808	2.613068580627	7048504	2.206498005811	FBgn0000577	4387	FBgn0000577	4387
96	2L	9453515	9455459	2.603513717651	9454532	2.445238769054	FBgn0053723	13792	FBgn0002973	17019
97	3L	3828397	3830531	2.603158950806	3829507	2.224989771843	FBgn0013751	178	FBgn0035464	34706
98	2R	6092700	6096182	2.602460861206	6093972	2.172660623278	FBgn0004399	24255	FBgn0004399	24255
99	3R	13429182	13431897	2.594310760498	13430593	2.413205951452	FBgn0038524	1231	FBgn0051575	53582
100	3L	622444	625175	2.587006568909	624220	2.121436680064	FBgn0064191	1571	FBgn0064191	1571
101	2L	7639563	7642234	2.570072174072	7641017	2.389452159405	FBgn0031927	4980	FBgn0053529	96594
102	2R	3458704	3461122	2.563859462738	3459692	2.405555069447	FBgn0033238	1960	FBgn0033240	7783
103	3L	21412860	21416994	2.563549041748	21414385	2.467087809245	FBgn0014143	3988	FBgn0014143	3988
104	2L	9581182	9586376	2.551792621613	9585493	2.378312706947	FBgn0014179	3751	FBgn0015393	114341
105	3L	12539436	12541478	2.548198699951	12540420	2.348138809204	FBgn0036302	6049	FBgn0004926	39736
106	X	6940417	6943189	2.544825077057	6941749	2.261585179497	FBgn0029933	1540	FBgn0029933	1540
107	3R	13943446	13948817	2.525146007538	13947616	2.399128408993	FBgn0051518	12901	FBgn0038566	40773
108	2R	5205735	5207636	2.522114276886	5206621	2.095948815346	FBgn0023143	1480	FBgn0023143	1480
109	2R	6913194	6917595	2.503011703491	6916420	2.297165989876	FBgn0050506	672	FBgn0082585	3083
110	2L	7289117	7292018	2.498772621155	7290408	2.333314955235	FBgn0031901	7875	FBgn0004009	16753
111	3L	17614466	17616936	2.497950553894	17615760	2.135364700766	FBgn0052179	3775	FBgn0052179	3775
112	X	16957862	16959992	2.496769428253	16959022	1.954707846922	FBgn0030820	17448	FBgn0065049	19779
113	X	2291860	2297531	2.490838050842	2295732	2.056863896987	FBgn0003714	4400	FBgn0004050	8193
114	2R	15182868	15185314	2.48863363266	15184052	2.458898723125	FBgn0015949	631	FBgn0015949	631
115	X	7905103	7907348	2.485894680023	7906390	2.244776964188	FBgn0004656	282	FBgn0004656	282
116	X	22032776	22034694	2.473875045776	22033768	2.427124559879	FBgn0031201	18434	FBgn0031186	375783
117	3L	11898662	11900525	2.468698501587	11899628	2.151895635268	FBgn0036222	924	FBgn0000404	92104
118	X	22036810	22040913	2.463614463806	22038193	2.26115582784	FBgn0000719	20390	FBgn0031186	380208
119	3R	1036886	1039333	2.463186264038	1038137	2.228637639214	FBgn0000340	5010	FBgn0000340	5010
120	2L	1960698	1964487	2.462911128998	1962224	2.300463844748	FBgn0051942	3202	FBgn0031391	185063
121	2L	13546514	13551331	2.462718009949	13549221	2.467093880971	FBgn0023407	102	FBgn0028546	92050
122	2L	4822760	4824899	2.454965591431	4823723	2.122998546152	FBgn0031632	1947	FBgn0031632	1947
123	2R	6359139	6361334	2.452866077423	6360356	2.095027727239	FBgn0027525	5723	FBgn0027525	5723
124	3R	12651180	12653448	2.451568126678	12652485	2.285752177238	FBgn0000014	3284	FBgn0020546	23241
125	X	5845131	5847452	2.44665145874	5846339	1.950439274311	FBgn0027546	306	FBgn0029840	88603
126	X	225383	227799	2.44481420517	226721	2.109967499971	FBgn0000022	132	FBgn0000022	132
127	3R	11853651	11856739	2.43443441391	11854685	2.160463248982	FBgn0003117	2866	FBgn0038396	20708
128	2R	16365428	16368738	2.433627128601	16367400	2.353340804577	FBgn0034554	6283	FBgn0016984	27404
129	2L	2453231	2458500	2.424454689026	2456974	2.196030020714	FBgn0012017	3070	FBgn0015816	35692
130	2L	15465658	15467768	2.421069145203	15466911	2.303658401265	FBgn0003448	7287	FBgn0003448	7287
131	2L	12678060	12682619	2.420922756195	12681228	1.917619198561	FBgn0032444	11709	FBgn0032445	11795
132	3R	880857	883051	2.417702674866	881876	2.074921011925	FBgn0010313	30532	FBgn0010313	30532
133	3L	2465751	2467919	2.415149688721	2466682	2.2841202792	FBgn0035344	4657	FBgn0035346	5669
134	2R	5610754	5613333	2.399010658264	5611721	2.254601562724	FBgn0004907	229	FBgn0033485	322
135	3L	8626354	8629271	2.386424064636	8628060	2.270620879005	FBgn0035922	4589	FBgn0001168	21646
136	2R	16498560	16500850	2.386320590973	16499555	2.282486945391	FBgn0034568	802	FBgn0034565	13736
137	3R	12455636	12458237	2.384697437286	12456570	2.258807945251	FBgn0000634	5622	FBgn0038453	12757
138	3R	9118243	9120883	2.38162612915	9119154	2.178484748392	FBgn0038134	234	FBgn0038134	234
139	2L	18328866	18330721	2.379067420959	18329840	2.300124613444	FBgn0000636	13810	FBgn0004413	109326
140	2R	18012500	18016242	2.374821662903	18013718	2.203105365529	FBgn0034735	13922	FBgn0022986	90594
141	2L	15328743	15330641	2.373109817505	15329697	2.167461451362	FBgn0001981	96	FBgn0001981	96
142	2L	7047675	7050195	2.372372627258	7048669	2.08339369297	FBgn0051630	6202	FBgn0051630	6202
143	3L	15008641	15011506	2.369553089142	15010557	2.179224789143	FBgn0025776	1221	FBgn0025776	1221
144	3R	12214248	12216924	2.364520072937	12215129	2.307207047939	FBgn0003513	14276	FBgn0038421	29355
145	3R	20988685	20990571	2.352990627289	20989695	1.955907719476	FBgn0039284	3068	FBgn0039286	21040
146	2R	9847190	9849992	2.34902381897	9848570	1.986017513275	FBgn0033923	1312	FBgn0033923	1312
147	3L	16013721	16015471	2.334780216217	16014603	1.95754802227	FBgn0003691	1311	FBgn0003691	1311
148	3R	671134	679802	2.329563140869	678119	2.096971567939	FBgn0003002	416	FBgn0003002	416
149	2R	15586754	15588519	2.323029518127	15587252	2.132971167564	FBgn0004364	39122	FBgn0004364	39122
150	3R	11977142	11980170	2.319310188293	11978221	2.021714508533	FBgn0038402	1279	FBgn0038396	102828
151	3L	20999401	21002431	2.319281578064	21000353	1.987386286259	FBgn0053285	22490	FBgn0037044	38617
152	3R	4800500	4802656	2.316938877106	4801677	2.012150615454	FBgn0037646	4966	FBgn0022347	16990
153	2R	6712802	6716418	2.314031600952	6715054	1.874754120322	FBgn0033582	20066	FBgn0033590	37536
154	3R	4106884	4108712	2.308453559875	4107756	2.002174288034	FBgn0010433	4242	FBgn0037561	12152
155	2L	14441325	14447263	2.305500030518	14444050	2.32437409295	FBgn0028844	6766	FBgn0005771	46812
156	2R	17152374	17154709	2.305203914642	17153631	1.828951386844	FBgn0034644	129	FBgn0050284	5950
157	3L	22335795	22338114	2.291152477264	22336957	2.247237149407	FBgn0004449	4771	FBgn0004449	4771
158	X	313605	316894	2.29065322876	315081	1.897280965533	FBgn0000137	2241	FBgn0002561	48536
159	X	16049747	16052159	2.289159297943	16051163	2.129163181081	FBgn0000459	492	FBgn0000459	492
160	3L	5925524	5929179	2.281710147858	5928193	1.929772413694	FBgn0035655	181	FBgn0002638	21473
161	3R	13373044	13374785	2.280047416687	13373834	2.038329958916	FBgn0038519	1603	FBgn0025571	7689
162	3R	8895261	8899544	2.274857521057	8898510	2.054306983948	FBgn0004666	15029	FBgn0003308	40251
163	3L	1729236	1731195	2.274012565613	1730276	2.148711395264	FBgn0035267	166	FBgn0027903	28889
164	3R	4524263	4527562	2.273330211639	4525154	2.211532711983	FBgn0037612	1550	FBgn0001180	1614
165	X	1794269	1796483	2.272561073303	1795035	2.109990905313	FBgn0023520	1128	FBgn0023512	16018
166	3L	6077970	6080043	2.271156311035	6078769	2.037065674277	FBgn0005658	6700	FBgn0035675	29263
167	3L	15988156	15991448	2.269292831421	15990233	2.202358077554	FBgn0044028	1494	FBgn0044028	1494
168	X	2163707	2164989	2.26910161972	2164941	2.182864930895	FBgn0054052	13479	FBgn0023526	16039
169	3L	7961667	7963660	2.26563835144	7962544	2.241937345929	FBgn0011817	9548	FBgn0011817	9548
170	2R	19152469	19155640	2.260000228882	19154897	1.585273325443	FBgn0034886	10279	FBgn0016762	46701
171	3L	14411784	14414046	2.252113342285	14412681	1.846895515919	FBgn0036424	30090	FBgn0036424	30090
172	3L	5626667	5629481	2.250762462616	5627794	1.704585462809	FBgn0035626	836	FBgn0035625	22864
173	3R	26299853	26302175	2.243856430054	26300827	1.974387009939	FBgn0011716	1584	FBgn0039767	46829
174	3R	8470860	8475668	2.238210201263	8471860	1.942795435588	FBgn0038071	1922	FBgn0038071	1922
175	2R	9060363	9062691	2.235624313354	9061670	2.076395343332	FBgn0033853	1225	FBgn0014877	8319
176	3R	11635803	11637231	2.234304904938	11636222	2.047623062134	FBgn0026616	6248	FBgn0038364	16704
177	3R	9796318	9799557	2.227429389954	9798381	1.87651869456	FBgn0015270	7742	FBgn0038196	63506
178	2R	20351402	20353585	2.22577381134	20352481	2.078515976667	FBgn0035070	4095	FBgn0050423	30955
179	2L	19891326	19893101	2.223709106445	19892205	1.941529870033	FBgn0032827	3747	FBgn0043021	79862
180	3R	17469143	17471119	2.219028949738	17470054	1.93130905488	FBgn0011766	16073	FBgn0046832	21808
181	X	4814127	4817183	2.215418577194	4815040	1.861874187694	FBgn0061196	8803	FBgn0004368	30671
182	2R	12990299	12993989	2.214592933655	12991961	2.051732848672	FBgn0034224	1037	FBgn0028953	19417
183	2L	18146618	18148132	2.213453292847	18147430	1.698782205582	FBgn0041184	909	FBgn0041184	909
184	3R	11924510	11926629	2.211339950562	11925602	2.20720539093	FBgn0010379	664	FBgn0038396	50209
185	3R	21020101	21021973	2.210906028748	21020951	2.023818633136	FBgn0039288	331	FBgn0039288	331
186	2L	3071361	3073070	2.19939994812	3073019	2.228697246975	FBgn0027571	16404	FBgn0003934	24318
187	2L	13233741	13235810	2.195670127869	13234951	1.963024675846	FBgn0032493	356	FBgn0032493	356
188	2L	1065695	1068978	2.193777084351	1066923	2.094197104959	FBgn0003310	10888	FBgn0003310	10888
189	3R	3933781	3935610	2.193639278412	3934758	1.913478165865	FBgn0004210	3701	FBgn0037550	17297
190	2L	11451677	11453776	2.192818641663	11452616	2.034557713403	FBgn0004579	7013	FBgn0004579	7013
191	X	273400	275384	2.19211769104	274326	2.089784175158	FBgn0002561	7781	FBgn0002561	7781
192	3L	16011024	16013344	2.190110445023	16012230	1.716784358025	FBgn0003691	3684	FBgn0003691	3684
193	2L	7622837	7625529	2.188692092896	7624707	1.847001300139	FBgn0031926	16317	FBgn0053529	80284
194	3L	22715950	22718069	2.179809093475	22716966	1.853245482725	FBgn0037191	5314	FBgn0037200	89081
195	2L	3548472	3550486	2.177484512329	3549591	2.066964276632	FBgn0024244	10340	FBgn0031549	19305
196	2R	8291155	8294124	2.177312850952	8293088	1.974020677454	FBgn0003326	3363	FBgn0003326	3363
197	3L	14996108	14997938	2.17688369751	14996958	1.663787722588	FBgn0036464	2497	FBgn0036465	10871
198	3R	2713833	2715554	2.175778388977	2714778	1.896376303264	FBgn0001077	24732	FBgn0001077	24732
199	3R	690812	692698	2.174029350281	691758	2.023779034615	FBgn0020280	12497	FBgn0003002	13223
200	2R	14188837	14190876	2.171161174774	14189667	1.887402439117	FBgn0023214	1272	FBgn0023214	1272
201	3R	15	1957	2.169726371765	530	1.976933198817	FBgn0037213	150	FBgn0037213	150
202	2L	19129098	19132100	2.166314601898	19131241	1.95492402245	FBgn0010300	1506	FBgn0032762	1886
203	3L	8637754	8641542	2.163776397705	8640509	1.883471432854	FBgn0001168	9197	FBgn0001168	9197
204	X	20490108	20492111	2.161982059479	20491205	2.094211466172	FBgn0031128	3605	FBgn0003300	13912
205	2L	15318798	15323897	2.160048484802	15320517	2.005078988917	FBgn0041103	4682	FBgn0001981	9276
206	3R	863874	865867	2.157788276672	864877	1.851569493612	FBgn0010313	47531	FBgn0010313	47531
207	3L	1755280	1757363	2.153411865234	1756463	1.949560333701	FBgn0013811	1281	FBgn0027903	2702
208	3R	21005364	21011491	2.151527404785	21010459	2.011164222445	FBgn0039286	276	FBgn0039286	276
209	3R	4292692	4295630	2.151431083679	4293720	2.047720993266	FBgn0051369	24173	FBgn0040529	126957
210	X	2840700	2845026	2.149052619934	2843520	2.079210668802	FBgn0003285	13532	FBgn0004647	147508
211	X	8674238	8677792	2.148725986481	8676828	1.912098348141	FBgn0052710	12370	FBgn0030061	116641
212	2R	9943209	9947599	2.142333030701	9944388	2.024032920599	FBgn0013725	2810	FBgn0013725	2810
213	2R	20732225	20735094	2.129402637482	20733463	1.988921558156	FBgn0001325	752	FBgn0001325	752
214	2R	8709398	8712343	2.128998279572	8710950	1.948123863765	FBgn0053182	3233	FBgn0028991	4969
215	X	7821808	7823531	2.117541313171	7822548	1.930612786611	FBgn0003656	9282	FBgn0004404	42408
216	3L	16078217	16080225	2.111821174622	16079108	1.910607278347	FBgn0010280	585	FBgn0010280	585
217	2R	20705296	20707143	2.111108779907	20706167	1.962593359106	FBgn0035094	9730	FBgn0001325	28048
218	3L	3962872	3964761	2.105850219727	3963981	1.707669734955	FBgn0004880	3467	FBgn0035470	81293
219	3L	4956127	4958128	2.103672981262	4957134	1.98371629154	FBgn0005775	115	FBgn0035570	266431
220	3L	9012264	9014182	2.099010467529	9013188	1.919202075285	FBgn0028789	2136	FBgn0028789	2136
221	2L	20755282	20757353	2.097859382629	20756491	1.904151320457	FBgn0000251	1837	FBgn0000986	33983
222	3R	21830631	21833035	2.095302581787	21831893	1.887609799703	FBgn0002733	148	FBgn0002733	148
223	3R	433846	435323	2.094480991364	434826	1.875474095345	FBgn0013743	3771	FBgn0037261	32447
224	2L	18889853	18894550	2.094071388245	18893622	1.937544598299	FBgn0003896	16437	FBgn0032717	58026
225	3R	169677	175306	2.082366943359	172517	1.804501724243	FBgn0001204	145	FBgn0001204	145
226	2R	18020748	18024534	2.081909179688	18021713	1.615628859576	FBgn0034735	21917	FBgn0034743	91990
227	3R	11242563	11247105	2.079439163208	11243941	1.916710853577	FBgn0067339	436	FBgn0067339	436
228	3R	7203593	7204990	2.079358577728	7204639	1.733018994331	FBgn0004595	6129	FBgn0026064	28272
229	2R	13926425	13928609	2.071181774139	13927338	1.831083893776	FBgn0027835	469	FBgn0034326	113017
230	3R	2579238	2582172	2.067179679871	2580166	1.831331140855	FBgn0004053	245	FBgn0004053	245
231	3R	16673948	16675960	2.065553188324	16674784	1.821016003104	FBgn0038834	1487	FBgn0038834	1487
232	2R	4496356	4498316	2.064961433411	4497461	1.935854021708	FBgn0033359	90	FBgn0033357	33960
233	3L	13516971	13518835	2.064584732056	13517930	1.81532461503	FBgn0036377	24382	FBgn0036351	162640
234	3L	6954653	6956474	2.060741424561	6955482	1.695944976807	FBgn0001104	1482	FBgn0001104	1482
235	3R	9540204	9542251	2.060592651367	9541118	1.796999931335	FBgn0054044	1192	FBgn0038175	2770
236	3R	11744844	11748099	2.057161331177	11745872	1.887293955859	FBgn0038385	763	FBgn0038385	763
237	3L	16453719	16457725	2.043650627136	16456429	1.765902307298	FBgn0003515	6484	FBgn0014163	79331
238	2L	13224429	13228313	2.03181886673	13225559	1.87814356299	FBgn0032489	353	FBgn0032489	353
239	2R	7130224	7132879	2.031804084778	7131073	1.929349763053	FBgn0033636	665	FBgn0033636	665
240	3R	6439224	6444218	2.029001235962	6440271	1.823623478413	FBgn0001235	24115	FBgn0001235	24115
241	3R	14738733	14740599	2.028676986694	14739718	2.027878957636	FBgn0038661	972	FBgn0038666	66972
242	2L	7631821	7634237	2.028277397156	7633058	2.029319061952	FBgn0031927	12939	FBgn0053529	88635
243	3R	4465030	4466920	2.028198242188	4466006	1.751771702486	FBgn0012028	2141	FBgn0037602	10833
244	X	5361696	5363829	2.020174503326	5362913	1.874480752384	FBgn0029771	415	FBgn0029771	415
245	3L	7110740	7112785	2.016132354736	7111822	1.637811183929	FBgn0023001	3357	FBgn0002775	12352
246	2R	18197081	18199424	2.011936187744	18198135	1.80480039821	FBgn0020257	1580	FBgn0020257	1580
247	X	2489937	2491678	2.010889530182	2490840	1.485534548759	FBgn0003371	734	FBgn0003371	734
248	3R	27017781	27019604	2.009608268738	27018793	1.972491825328	FBgn0004389	153	FBgn0004389	153
249	3R	6195963	6197890	2.008860111237	6196765	1.642663731295	FBgn0020379	7025	FBgn0015396	20859
250	3L	12646151	12647905	2.008375167847	12647099	1.767408490181	FBgn0014343	20596	FBgn0036306	81605
251	X	4774770	4776445	2.006731033325	4775748	1.700678965625	FBgn0029738	5639	FBgn0029738	5639
252	3L	6469199	6471320	2.005035400391	6470079	1.83653742075	FBgn0020251	402	FBgn0020251	402
253	3L	360844	362627	2.004993438721	361729	1.737152926127	FBgn0003749	881	FBgn0035136	16814
254	3R	17682901	17685386	2.004868507385	17684343	1.856082386441	FBgn0015229	2359	FBgn0038925	168855
255	2L	14260347	14263525	1.999456167221	14261433	1.900424312143	FBgn0004002	2089	FBgn0028529	93647
256	2R	11792424	11794484	1.991730690002	11793491	1.896943905774	FBgn0024249	270	FBgn0034110	15774
257	3R	4030301	4032677	1.991470336914	4031819	1.562572871937	FBgn0053779	1275	FBgn0037554	27410
258	3R	15820477	15822271	1.988101959229	15821349	1.898715187522	FBgn0038755	12895	FBgn0038768	36193
259	3R	16116674	16119547	1.987792491913	16118618	1.876367688179	FBgn0028386	370	FBgn0028386	370
260	3R	2629552	2631307	1.985919237137	2630503	1.589774280787	FBgn0082182	4753	FBgn0082182	4753
261	2L	3601625	3603722	1.983257293701	3602676	1.769158035517	FBgn0002985	4072	FBgn0002985	4072
262	2R	7309217	7312195	1.981678962708	7310307	1.836748656105	FBgn0033652	4031	FBgn0033652	4031
263	X	19339209	19342796	1.977868080139	19341851	1.893396265366	FBgn0031023	2032	FBgn0040890	12705
