Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
35	X	18514290	18522319	3.765707969666	18519136	3.492218522465	FBgn0004959	570	FBgn0004959	570
36	2R	11302838	11307551	3.752759933472	11305636	3.61318564415	FBgn0050321	2551	FBgn0050089	63375
37	3L	10497351	10501293	3.709038734436	10499675	3.2739907433	FBgn0052062	9723	FBgn0000629	112402
38	2R	17049457	17055844	3.706877708435	17053198	3.574292351218	FBgn0050283	5043	FBgn0010415	64448
39	X	3015605	3021517	3.696905136108	3019086	3.138900279999	FBgn0028746	10192	FBgn0028746	10192
40	2R	19144163	19156926	3.684620380402	19153296	3.406445952023	FBgn0034886	11880	FBgn0016762	48302
41	3R	17866656	17878727	3.679853916168	17870635	3.160115802989	FBgn0017397	2721	FBgn0017397	2721
42	3L	14936369	14945646	3.670060873032	14941228	3.289929807186	FBgn0040296	1328	FBgn0040296	1328
43	2L	4279699	4288455	3.662208557129	4282154	3.522487401962	FBgn0010473	997	FBgn0003941	54512
44	2R	8290731	8297827	3.662191390991	8296011	3.528323173523	FBgn0003326	440	FBgn0003326	440
45	X	22164328	22169366	3.632563591003	22168555	3.483535009272	FBgn0000719	109972	FBgn0031186	510570
46	2L	9144067	9147912	3.630671024323	9145857	3.341174542904	FBgn0051887	16014	FBgn0051887	16014
47	2L	13223665	13231019	3.618276119232	13225559	3.361624829909	FBgn0032489	353	FBgn0032489	353
48	3L	13316489	13325557	3.617828369141	13321525	3.278464466333	FBgn0036348	1648	FBgn0036349	31007
49	3L	12649649	12653044	3.612152576447	12651682	3.161778539419	FBgn0014343	16013	FBgn0036306	77022
50	2R	1441644	1447409	3.608170509338	1445814	3.087033776676	FBgn0033046	13569	FBgn0033059	137951
51	2R	7308416	7313386	3.59875869751	7310307	3.23989573647	FBgn0033652	4031	FBgn0033652	4031
52	3R	7596327	7607386	3.590057373047	7602333	3.285648286343	FBgn0011471	2493	FBgn0011471	2493
53	3R	1494027	1501426	3.581706523895	1497860	3.274543344975	FBgn0037363	2425	FBgn0037363	2425
54	3L	18995765	19002736	3.577347278595	18998962	3.142632842064	FBgn0002945	11628	FBgn0002945	11628
55	X	7135881	7143932	3.569380760193	7142483	3.285422717824	FBgn0025549	5943	FBgn0025549	5943
56	3R	26578852	26593934	3.568952560425	26580747	3.037056744099	FBgn0039801	8737	FBgn0003720	97290
57	3L	7491379	7497548	3.56539106369	7493173	3.24783380215	FBgn0052372	262	FBgn0014011	84047
58	X	14860198	14865118	3.561771869659	14862293	3.041485281552	FBgn0052594	3922	FBgn0030605	35556
59	3R	11471801	11477609	3.554990291595	11475637	3.416306804208	FBgn0053207	16271	FBgn0053207	16271
60	3R	2926609	2939451	3.528619289398	2931389	3.136467148276	FBgn0040670	11543	FBgn0003884	19129
61	3R	933963	937134	3.524935722351	935658	3.3916862607	FBgn0037293	18152	FBgn0010313	23250
62	3L	16727326	16742285	3.513572692871	16738510	3.012081174289	FBgn0036660	6464	FBgn0036660	6464
63	3R	19553370	19557414	3.491335868835	19554802	3.100219165578	FBgn0065098	1210	FBgn0028691	4382
64	2R	9942884	9949435	3.487416267395	9945981	3.231248378754	FBgn0013725	1217	FBgn0013725	1217
65	2R	19078775	19095808	3.478229522705	19081204	3.289327812195	FBgn0015903	8707	FBgn0015903	8707
66	2R	8702286	8715562	3.473335266113	8711023	3.258386433125	FBgn0053182	3160	FBgn0028991	5042
67	X	6825773	6836297	3.465636253357	6834190	3.024314515731	FBgn0029927	2464	FBgn0029927	2464
68	3L	11209904	11214394	3.459655761719	11212223	2.879574537277	FBgn0036150	2338	FBgn0041094	14033
69	3L	3390906	3396102	3.452948570251	3393547	3.370353253682	FBgn0014388	14920	FBgn0027616	35849
70	3L	4521298	4533217	3.448435783386	4527628	3.221421569586	FBgn0035558	4652	FBgn0015805	79936
71	3R	14805815	14822013	3.442641735077	14813496	3.160344759623	FBgn0026239	3749	FBgn0026239	3749
72	3L	20997904	21003246	3.441825866699	21000692	3.313319325447	FBgn0053285	22151	FBgn0037044	38956
73	2R	9059451	9064612	3.439666748047	9061853	2.91105261971	FBgn0033853	1042	FBgn0014877	8136
74	3R	22706650	22716495	3.438835144043	22708712	2.912392616272	FBgn0004359	1256	FBgn0002838	7034
75	X	17650889	17655160	3.437704086304	17653788	3.066732592053	FBgn0030868	236	FBgn0030870	10989
76	2R	5994463	6002983	3.43616771698	5998432	3.250850060407	FBgn0033529	6459	FBgn0033529	6459
77	X	1989751	2000650	3.435134887695	1993344	3.350371297201	FBgn0004861	643	FBgn0025626	72052
78	3L	22332725	22338719	3.431755065918	22336807	3.147142017589	FBgn0004449	4921	FBgn0004449	4921
79	3L	2862071	2869311	3.430740356445	2865312	3.136890138899	FBgn0035378	10070	FBgn0035370	114784
80	3R	10538422	10550737	3.427580833435	10543144	3.079410403967	FBgn0053967	6834	FBgn0051314	20087
81	3L	15979356	15993644	3.427478790283	15983021	2.988400777181	FBgn0044028	5718	FBgn0044028	5718
82	3L	12538853	12541832	3.411340236664	12540295	3.23276076998	FBgn0036302	6174	FBgn0004926	39611
83	X	19593801	19618515	3.411220550537	19609120	3.152786228392	FBgn0031071	7745	FBgn0031071	7745
84	2R	15586754	15590503	3.406643390656	15587489	3.151366037481	FBgn0004364	38885	FBgn0004364	38885
85	2L	2748730	2756870	3.406057357788	2750621	3.053696844313	FBgn0003075	2099	FBgn0003075	2099
86	3R	4630395	4640884	3.403192043304	4634076	3.034146168653	FBgn0037635	1457	FBgn0037633	2724
87	3R	10410792	10419244	3.399565219879	10412913	3.135090687696	FBgn0020299	5272	FBgn0020299	5272
88	2L	1398790	1412992	3.39311504364	1410990	3.092159181833	FBgn0002543	9459	FBgn0002543	9459
89	2L	14260204	14266817	3.389051437378	14262065	3.091000500847	FBgn0004002	1457	FBgn0028529	93015
90	2L	19332361	19338935	3.388806819916	19334201	3.338859409094	FBgn0024245	24952	FBgn0024245	24952
91	3L	3828149	3833826	3.386279582977	3829547	3.046558941112	FBgn0013751	138	FBgn0035464	34746
92	2L	19695546	19699516	3.384272575378	19699390	3.302055532282	FBgn0005590	2426	FBgn0005590	2426
93	2R	18548881	18563671	3.383549690247	18557574	3.19924769682	FBgn0003900	3866	FBgn0003900	3866
94	2L	14438716	14450678	3.383141517639	14445885	3.296154171228	FBgn0028844	4931	FBgn0005771	44977
95	2R	13813560	13816967	3.382730960846	13814819	3.289990845849	FBgn0034326	498	FBgn0034326	498
96	3R	4664230	4677574	3.382429122925	4667487	3.148399353027	FBgn0037638	17355	FBgn0011966	20115
97	2R	14655987	14660354	3.379901409149	14658954	3.122762736152	FBgn0034418	50	FBgn0000578	2456
98	2L	16270742	16276222	3.376536846161	16276174	2.928678406609	FBgn0001994	7483	FBgn0001994	7483
99	3L	17519138	17523723	3.358938694	17521171	3.079474393059	FBgn0025455	1876	FBgn0025455	1876
100	2R	7144796	7157514	3.351582527161	7152185	3.204434871674	FBgn0033638	3708	FBgn0033638	3708
101	X	1977910	1982603	3.349657058716	1979677	2.91000576814	FBgn0004860	1797	FBgn0025626	58385
102	3R	19123236	19128651	3.348072052002	19126323	2.97704654932	FBgn0039071	10412	FBgn0039067	42544
103	X	6876226	6887666	3.337404251099	6882432	3.011772092183	FBgn0029931	3412	FBgn0029931	3412
104	2R	19780335	19790654	3.332893848419	19783736	2.930179708144	FBgn0005636	399	FBgn0034987	87779
105	3L	15673412	15681401	3.328956127167	15677393	3.033582462984	FBgn0041160	12285	FBgn0041160	12285
106	3R	7197034	7204990	3.324973583221	7204455	3.242956049302	FBgn0004595	5945	FBgn0026064	28088
107	3L	2561869	2568523	3.320052146912	2566457	2.883392165689	FBgn0010909	3615	FBgn0024939	4525
108	2R	18303847	18314952	3.313842773438	18310193	3.147482275963	FBgn0011211	3557	FBgn0011211	3557
109	3L	2420143	2424291	3.309250354767	2422246	3.081699848175	FBgn0052306	24716	FBgn0053231	26442
110	3L	15947128	15953073	3.29785823822	15951617	3.118985063889	FBgn0012066	1453	FBgn0012066	1453
111	2R	18188549	18200744	3.291502952576	18198425	2.98533642292	FBgn0020257	1870	FBgn0020257	1870
112	2R	19493734	19497109	3.290784358978	19495586	2.981553806978	FBgn0019948	481	FBgn0034948	10708
113	X	3713273	3715669	3.288990020752	3714643	2.953869987937	FBgn0015565	1080	FBgn0019661	6719
114	2L	17733444	17737962	3.288561820984	17736663	2.976713312997	FBgn0015609	1213	FBgn0032646	239625
115	3L	16371535	16378897	3.287848949432	16373258	3.013228809132	FBgn0014163	3840	FBgn0014163	3840
116	X	16605367	16612687	3.284068584442	16608844	3.021523147821	FBgn0001250	8527	FBgn0030786	9047
117	2L	6371980	6377583	3.282917022705	6373382	2.933126032352	FBgn0043854	967	FBgn0043854	967
118	2R	14312527	14319415	3.281947612762	14317306	2.985105454922	FBgn0010651	1284	FBgn0010651	1284
119	2L	3604371	3620056	3.281171798706	3609042	3.022799670696	FBgn0002985	2294	FBgn0002985	2294
120	2L	13595410	13598962	3.255962848663	13597534	3.217694431543	FBgn0028513	348	FBgn0028546	43737
121	3L	4674639	4679326	3.254291534424	4677535	2.918869299047	FBgn0042199	991	FBgn0042199	991
122	2R	3469827	3475619	3.247991085052	3473528	3.124951811398	FBgn0026361	207	FBgn0026361	207
123	3R	4113428	4116476	3.246692657471	4114736	3.082378864288	FBgn0037562	1075	FBgn0037568	16244
124	3L	21404570	21417128	3.243570327759	21414305	2.990295219421	FBgn0014143	3908	FBgn0014143	3908
125	3R	10393234	10402343	3.240261077881	10396492	3.00314095815	FBgn0004629	1129	FBgn0004629	1129
126	2R	6091297	6097340	3.236456871033	6093467	3.106691392263	FBgn0004399	23750	FBgn0004399	23750
127	X	4055052	4059589	3.235029220581	4056528	3.004679203033	FBgn0000635	5201	FBgn0026080	93849
128	2L	9148150	9152620	3.234752655029	9150956	2.863775141099	FBgn0032100	13279	FBgn0051887	21113
129	3L	5962355	5971822	3.230600357056	5967778	3.012355972739	FBgn0052406	3383	FBgn0035656	17826
130	3L	8479709	8484480	3.228422164917	8480862	2.895622551441	FBgn0035900	2832	FBgn0035900	2832
131	3R	19168065	19174715	3.227575302124	19169626	2.825252701254	FBgn0003118	2258	FBgn0002622	14899
132	3L	15479223	15484244	3.224014282227	15482227	2.973514318466	FBgn0036503	58	FBgn0036503	58
133	2R	5469767	5474159	3.220937728882	5472277	2.714367417728	FBgn0033467	789	FBgn0033467	789
134	2L	16313434	16323056	3.218305587769	16315806	2.836082428694	FBgn0000250	6224	FBgn0000250	6224
135	3R	2911579	2916323	3.217361450195	2915244	2.926865768433	FBgn0003884	2984	FBgn0003884	2984
136	3L	20561796	20565940	3.215635299683	20563482	3.008823058184	FBgn0037014	7589	FBgn0001320	65722
137	2R	15173218	15178791	3.214614868164	15176801	2.544154458576	FBgn0067695	207	FBgn0067695	207
138	3R	6451097	6454671	3.209193706512	6452645	2.904602825642	FBgn0001235	11741	FBgn0001235	11741
139	3L	15225743	15229072	3.208490371704	15227734	2.910177651574	FBgn0029114	26834	FBgn0029114	26834
140	2R	6043875	6055754	3.207374572754	6047804	2.998125076294	FBgn0005630	7271	FBgn0004399	21913
141	2L	8207654	8215848	3.205408573151	8209462	2.643167944515	FBgn0003607	1671	FBgn0003607	1671
142	2R	5440570	5450948	3.203798294067	5443780	2.987273661296	FBgn0033465	21074	FBgn0033466	27582
143	3R	8467863	8476556	3.20200920105	8475030	2.954803572761	FBgn0038071	1248	FBgn0038071	1248
144	2R	16110468	16120688	3.201017379761	16115740	3.147502001594	FBgn0050153	4028	FBgn0046816	5204
145	2R	12298239	12302052	3.195827484131	12299896	3.048262680278	FBgn0034158	1342	FBgn0025832	70305
146	2R	10476660	10482755	3.194111347198	10479009	2.825927704573	FBgn0033987	832	FBgn0033987	832
147	2R	16607629	16611282	3.189771175385	16609475	2.962527723873	FBgn0015721	37	FBgn0011824	4590
148	2R	2024841	2030202	3.189273357391	2026515	2.777055459864	FBgn0010347	12443	FBgn0041145	95803
149	3L	7880481	7887235	3.188611984253	7884438	2.857546742757	FBgn0003041	1460	FBgn0003041	1460
150	2L	17216434	17219692	3.181602954865	17218422	2.883085924036	FBgn0051745	23057	FBgn0032633	161654
151	3L	10302362	10307357	3.178354263306	10304785	2.971660703421	FBgn0067716	10992	FBgn0000629	307292
152	2R	12970541	12978682	3.175952911377	12973379	2.971178650856	FBgn0028953	835	FBgn0028953	835
153	2R	11623485	11627197	3.175890445709	11625887	3.052436947823	FBgn0034075	539	FBgn0034073	8421
154	2L	19317555	19324596	3.174546718597	19318905	3.043032029096	FBgn0032769	22670	FBgn0024245	40248
155	3R	15755476	15763998	3.152965545654	15756935	2.960301988265	FBgn0038753	2618	FBgn0021776	3907
156	3R	2856434	2864436	3.151209354401	2863428	2.777876629549	FBgn0024289	14629	FBgn0010774	42698
157	3R	27017458	27021125	3.149942398071	27018865	2.935542471269	FBgn0004389	81	FBgn0004389	81
158	2L	15486202	15491941	3.147530078888	15488233	2.841957509518	FBgn0002524	6806	FBgn0003448	14035
159	3R	6418921	6432342	3.145390510559	6425902	2.734369367361	FBgn0001235	38484	FBgn0001235	38484
160	3R	9117069	9122286	3.137774944305	9119257	2.921903189491	FBgn0038134	337	FBgn0038134	337
161	2L	14019927	14030185	3.132810592651	14026493	3.012639284134	FBgn0028519	517	FBgn0028519	517
162	2L	8381083	8389022	3.132561206818	8387298	2.792296970592	FBgn0041717	2426	FBgn0032036	2831
163	3R	11744482	11749447	3.12645149231	11747707	2.811409894158	FBgn0038385	1072	FBgn0038385	1072
164	3R	12293176	12296599	3.125285148621	12294414	2.993195028866	FBgn0038434	936	FBgn0038434	936
165	3R	18963292	18975652	3.122239589691	18967826	2.930223107338	FBgn0004644	55	FBgn0051457	14120
166	3L	9826489	9832053	3.120762825012	9829960	2.775872090284	FBgn0004390	734	FBgn0015618	17363
167	3R	849981	852730	3.115347862244	851955	2.960218079885	FBgn0037292	37481	FBgn0010313	60453
168	X	4613875	4619602	3.112907409668	4617062	2.849238311543	FBgn0025679	308	FBgn0022768	84954
169	2L	7041355	7051694	3.112596511841	7043465	2.70105490965	FBgn0051630	998	FBgn0051630	998
170	2R	15545283	15552754	3.108795642853	15550346	3.032981507918	FBgn0034480	30496	FBgn0004364	76028
171	3L	17613470	17620215	3.108023643494	17615507	2.915019259733	FBgn0052179	4028	FBgn0052179	4028
172	2R	6710493	6717679	3.101102828979	6715611	2.70117726922	FBgn0033582	19509	FBgn0033590	36979
173	3L	16439639	16443706	3.089542388916	16440878	2.856909106759	FBgn0004569	8082	FBgn0014163	63780
174	2R	11404147	11409732	3.083912372589	11406110	2.656473271987	FBgn0003425	393	FBgn0003425	393
175	2R	8848165	8855546	3.080261230469	8853646	2.938704013824	FBgn0067725	8259	FBgn0011882	93245
176	3L	2847234	2854634	3.079177856445	2852349	2.848706301521	FBgn0035378	2893	FBgn0035370	101821
177	3R	2585979	2590716	3.076675891876	2587927	2.694689661264	FBgn0000071	388	FBgn0000071	388
178	3L	1147651	1152810	3.070108890533	1151009	2.619345635176	FBgn0025525	9797	FBgn0035194	80197
179	3R	8855549	8863434	3.062665700912	8861992	2.857045650482	FBgn0038113	2143	FBgn0003308	3733
180	3R	20992198	21002568	3.049220561981	20999003	2.751679813161	FBgn0039285	620	FBgn0039286	11732
181	3L	886785	894167	3.047867298126	892114	2.700110435486	FBgn0028999	557	FBgn0035164	71068
182	3L	14416072	14421719	3.044456481934	14420157	2.805524766445	FBgn0036424	37566	FBgn0036424	37566
183	X	5359937	5364346	3.035944461823	5362687	2.690823623112	FBgn0029771	189	FBgn0029771	189
184	3R	16653217	16657401	3.030180454254	16655821	2.717717451208	FBgn0027493	516	FBgn0038830	5870
185	2R	14183271	14194566	3.026595115662	14192525	2.682322057088	FBgn0023214	4130	FBgn0023214	4130
186	3R	12902453	12913375	3.021770000458	12908020	2.728134015027	FBgn0038476	2069	FBgn0038476	2069
187	3R	2571868	2583489	3.018536567688	2581404	2.695914328098	FBgn0026564	723	FBgn0026564	723
188	3L	301873	306627	3.018025398254	304407	2.798060715199	FBgn0004373	995	FBgn0004373	995
189	3L	10819930	10838118	3.013219833374	10825375	2.418676058451	FBgn0026160	6464	FBgn0026160	6464
190	3R	5697102	5702053	3.00983953476	5699824	2.762825573192	FBgn0040536	1039	FBgn0065050	95618
191	3R	6175300	6183923	3.003273010254	6178822	2.73254776001	FBgn0015396	2916	FBgn0015396	2916
192	3R	18497667	18503332	3.002931118011	18499596	2.710223376751	FBgn0039000	295	FBgn0039000	295
193	3R	858638	866306	2.995666503906	864905	2.768509038289	FBgn0010313	47503	FBgn0010313	47503
194	3L	22657525	22659773	2.991490840912	22658489	2.7356783362	FBgn0016034	414	FBgn0037200	147558
195	2L	14428923	14437540	2.990387439728	14430543	2.679689586163	FBgn0028871	5412	FBgn0005771	60319
196	2L	1060831	1070825	2.988349914551	1068764	2.900940060616	FBgn0003310	9047	FBgn0003310	9047
197	3L	13054179	13061667	2.987892150879	13058559	2.850254270766	FBgn0036345	2677	FBgn0010452	29661
198	3L	9463840	9466980	2.987453460693	9465731	2.660749647352	FBgn0052037	410	FBgn0036005	4017
199	X	3006192	3013214	2.985756874084	3008462	2.595923592063	FBgn0004647	17434	FBgn0004647	17434
200	3R	27096759	27104021	2.985682487488	27098975	2.723397195339	FBgn0039839	7523	FBgn0039831	52549
201	2R	2992595	3005592	2.984954357147	2998166	2.727411001921	FBgn0015930	3510	FBgn0015930	3510
202	2R	14775769	14795442	2.984031200409	14788215	2.701404005289	FBgn0003254	2374	FBgn0003254	2374
203	2L	2160547	2167516	2.982886314392	2165061	2.693327847649	FBgn0031393	9301	FBgn0031393	9301
204	3L	19520929	19529197	2.982116222382	19522255	2.586660257975	FBgn0036886	4574	FBgn0036886	4574
205	2R	8499469	8502681	2.981261253357	8500798	2.660687796275	FBgn0005624	3902	FBgn0005624	3902
206	3L	11664405	11668355	2.981234550476	11666675	2.928278558394	FBgn0036193	628	FBgn0036193	628
207	X	7010134	7016115	2.979458808899	7014788	2.304342269897	FBgn0047092	19702	FBgn0029933	71499
208	3R	26391690	26395892	2.978431224823	26394235	2.898523779476	FBgn0039787	10919	FBgn0039767	140237
209	2R	11212935	11218251	2.971835136414	11214780	2.801654100418	FBgn0050080	1777	FBgn0010426	19837
210	2R	4648790	4652068	2.971483707428	4650527	2.764315664768	FBgn0028955	240	FBgn0033380	24451
211	3L	13351000	13355154	2.970904350281	13352211	2.808361418107	FBgn0036349	321	FBgn0036349	321
212	2L	17255557	17266069	2.968190670013	17262785	2.613633871078	FBgn0032629	6124	FBgn0032633	117291
213	3R	22615030	22625326	2.966938972473	22621125	2.657715214623	FBgn0003717	3640	FBgn0027889	71404
214	3L	16005517	16019426	2.965540409088	16014669	2.592671730939	FBgn0003691	1245	FBgn0003691	1245
215	2L	19638486	19640947	2.961225986481	19639598	2.537064973046	FBgn0000464	32259	FBgn0005590	57366
216	2R	8470696	8476950	2.960641384125	8474587	2.380607813597	FBgn0033787	5124	FBgn0004512	12336
217	2L	5787749	5790909	2.960496425629	5789303	2.823463320732	FBgn0051913	5272	FBgn0031739	12666
218	2R	8962610	8967283	2.958409309387	8963886	2.611634114209	FBgn0050062	1641	FBgn0050062	1641
219	2R	10484093	10488739	2.958164691925	10486543	2.698132544756	FBgn0033987	8366	FBgn0033987	8366
220	2L	14480176	14493375	2.953131198883	14486319	2.788344775929	FBgn0005771	4543	FBgn0005771	4543
221	X	16955958	16960137	2.951853752136	16958703	2.710516256445	FBgn0030820	17129	FBgn0065049	20098
222	2R	18595856	18599554	2.946807861328	18597768	2.511581033468	FBgn0034820	2906	FBgn0003062	15448
223	3L	9001922	9004890	2.945466041565	9003267	2.936776415507	FBgn0035956	8911	FBgn0028789	12057
224	3L	20626057	20635050	2.94521522522	20633462	2.833965582006	FBgn0001320	4258	FBgn0001320	4258
225	3R	937745	942799	2.943324565887	939544	2.615309983492	FBgn0037293	14266	FBgn0010313	27136
226	3L	21531114	21533770	2.940440654755	21532386	2.574921437672	FBgn0023417	313	FBgn0028663	58683
227	2L	16277346	16284397	2.938311100006	16277435	3.007321453094	FBgn0001994	6222	FBgn0001994	6222
228	3L	5807330	5811326	2.935105323792	5809985	2.509358742658	FBgn0003984	9576	FBgn0035640	22955
229	2L	5236448	5241193	2.9304728508	5239808	2.7724238003	FBgn0051971	958	FBgn0000228	38750
230	X	14573700	14579650	2.927512645721	14577396	2.842171728611	FBgn0015774	5815	FBgn0015773	89628
231	3R	17200649	17208470	2.926916122437	17205972	2.638698101044	FBgn0004110	1271	FBgn0043012	110173
232	2L	8840497	8853295	2.926836013794	8841999	2.816791394178	FBgn0029123	16374	FBgn0029123	16374
233	2R	11668377	11672008	2.92284822464	11670382	2.623849932353	FBgn0034082	3275	FBgn0034082	3275
234	2L	17738188	17741102	2.922598838806	17739690	2.504987090826	FBgn0015609	4240	FBgn0032646	242652
235	3R	15683608	15688229	2.915135383606	15684843	2.806721001863	FBgn0038736	1327	FBgn0038741	18296
236	3R	11087457	11090530	2.912558078766	11088736	2.761166572571	FBgn0003600	460	FBgn0003600	460
237	X	16474145	16483000	2.912506103516	16478505	2.545432090759	FBgn0030766	3663	FBgn0030766	3663
238	2L	3630559	3634503	2.9107837677	3632869	2.560897210065	FBgn0031554	11188	FBgn0002985	26121
239	2R	13406364	13413128	2.909025669098	13407981	2.754646609811	FBgn0034283	1224	FBgn0034282	21108
240	3L	21230135	21235451	2.902355194092	21232498	2.777285516262	FBgn0000551	854	FBgn0037066	12594
241	2L	8141304	8149739	2.89705324173	8145414	2.717868745327	FBgn0051606	2216	FBgn0051607	3536
242	2L	5274443	5279873	2.885345935822	5277417	2.547611773014	FBgn0000228	1141	FBgn0000228	1141
243	2R	5225041	5227719	2.883375167847	5226330	2.644961039225	FBgn0010316	2194	FBgn0023143	21189
244	3L	14916947	14919679	2.876470565796	14918664	2.583787611553	FBgn0040487	7293	FBgn0040487	7293
245	3R	12524938	12532966	2.872053146362	12526818	2.458189189434	FBgn0003944	33530	FBgn0063261	50293
246	2R	11411454	11421465	2.871474266052	11412823	2.315165042877	FBgn0053463	1533	FBgn0003425	7106
247	X	18628551	18636422	2.870516777039	18633577	2.713778495789	FBgn0001090	1961	FBgn0001090	1961
248	3R	12715831	12720344	2.868527889252	12718166	2.796038291034	FBgn0015350	12716	FBgn0082171	36129
249	3R	12663451	12668645	2.868413925171	12665389	2.752523720264	FBgn0000014	9620	FBgn0020546	10337
250	X	17336359	17339751	2.867540359497	17338658	2.456445634365	FBgn0030842	15406	FBgn0030851	124755
251	2L	4818599	4825223	2.865479946136	4823903	2.470943899716	FBgn0031632	2127	FBgn0031632	2127
252	X	10337764	10341629	2.865164041519	10339204	2.613930730259	FBgn0052680	249	FBgn0052680	249
253	3L	11215247	11224205	2.861196041107	11217216	2.481211970834	FBgn0036150	7331	FBgn0041094	9040
254	2R	16972999	16975902	2.85310792923	16974368	2.12217650694	FBgn0010415	14382	FBgn0010415	14382
255	3L	18552596	18554386	2.84596157074	18554011	2.641788742759	FBgn0036791	11	FBgn0036800	33942
256	2R	19949254	19954482	2.844908237457	19951728	2.619611766603	FBgn0035005	1372	FBgn0019886	71162
257	3R	17977050	17981795	2.844171524048	17979085	2.295993059874	FBgn0053335	11655	FBgn0053335	11655
258	3R	10473020	10482920	2.843934059143	10478339	2.85124986312	FBgn0026578	3084	FBgn0026578	3084
259	2R	7061343	7066581	2.843645095825	7062731	2.520132001241	FBgn0000577	18614	FBgn0000577	18614
260	2R	2322210	2328497	2.841474533081	2326017	2.57068269393	FBgn0033107	856	FBgn0033107	856
261	2L	9136856	9139786	2.837229728699	9138320	2.653039735906	FBgn0051887	8477	FBgn0051887	8477
262	2R	13192912	13196583	2.837096691132	13195178	2.651435403263	FBgn0016059	3180	FBgn0016059	3180
263	2L	13865061	13872010	2.836185932159	13867714	2.339413046837	FBgn0028532	18302	FBgn0051842	32676
