Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
19	3R	26680391	26683741	2.321783065796	26682364	2.083492447348	FBgn0003720	4327	FBgn0003720	4327
20	3L	22335632	22338744	2.310501098633	22336807	2.161499528324	FBgn0004449	4921	FBgn0004449	4921
21	3R	2692877	2695333	2.262163162231	2694112	2.133622169495	FBgn0001077	4066	FBgn0001077	4066
22	2L	2575494	2580248	2.253436088562	2577631	2.034498972051	FBgn0031435	40	FBgn0031435	40
23	3L	20626496	20634810	2.237585067749	20633778	1.972127746133	FBgn0001320	4574	FBgn0001320	4574
24	2L	3828160	3830408	2.235970497131	3829104	2.065478205681	FBgn0003430	3424	FBgn0003430	3424
25	X	11166601	11169127	2.206953048706	11167939	1.778742074966	FBgn0003411	375	FBgn0003411	375
26	2L	5978434	5984341	2.188042163849	5983666	1.723371617934	FBgn0001942	1907	FBgn0001942	1907
27	X	9534527	9537646	2.185937643051	9536749	1.821993575377	FBgn0000233	2660	FBgn0000233	2660
28	X	20490108	20492219	2.18236541748	20491205	2.056907878203	FBgn0031128	3605	FBgn0003300	13912
29	2R	19152352	19154601	2.162421226501	19153663	1.692029953003	FBgn0034886	11513	FBgn0016762	47935
30	3R	19020490	19023278	2.157786369324	19021424	1.848683777977	FBgn0011596	8332	FBgn0039066	55842
31	3L	9002032	9004597	2.143523216248	9003146	1.811401665211	FBgn0035956	8790	FBgn0028789	12178
32	2R	7541858	7544748	2.138931274414	7543205	1.933121681213	FBgn0033675	390	FBgn0011704	41855
33	2L	1956706	1959409	2.131643295288	1958447	1.675954482135	FBgn0031375	3928	FBgn0031391	188840
34	3L	13351213	13353576	2.12126159668	13352139	1.895284091725	FBgn0036349	393	FBgn0036349	393
35	3R	4102187	4104524	2.098633766174	4103311	1.830727689406	FBgn0010433	203	FBgn0037561	7707
36	2R	6706364	6708766	2.062724113464	6707631	1.89084743051	FBgn0003396	17904	FBgn0033581	41668
37	X	6889083	6891130	2.054202079773	6890173	1.964862759908	FBgn0029931	4329	FBgn0029931	4329
38	3R	12567051	12569921	2.042774200439	12568285	1.58192718029	FBgn0003944	7937	FBgn0063261	8826
39	3L	8643324	8646283	2.03612947464	8645193	1.837390549978	FBgn0001168	4513	FBgn0001168	4513
40	2L	21863792	21865177	2.026726722717	21865102	2.058115429348	FBgn0032965	20752	FBgn0003866	48914
41	2L	11074357	11076820	2.018463134766	11075439	1.940259204191	FBgn0032335	4378	FBgn0032335	4378
42	3L	15188008	15190447	2.003885269165	15189196	1.781334728003	FBgn0029114	11704	FBgn0029114	11704
43	2L	3607689	3612109	1.986504554749	3611144	1.589765548706	FBgn0002985	4396	FBgn0002985	4396
44	2R	16053067	16055128	1.956053733826	16054165	1.718455819523	FBgn0034514	37	FBgn0034514	37
45	3R	21456835	21460295	1.954512119293	21458973	1.771750807762	FBgn0039350	4576	FBgn0039350	4576
46	2R	7309363	7312354	1.946590423584	7310512	1.721980431501	FBgn0033652	4236	FBgn0033652	4236
47	3R	20574013	20576246	1.942500114441	20575220	1.751965691062	FBgn0003719	236	FBgn0003719	236
48	2R	9075932	9087634	1.941116333008	9077765	1.759402303135	FBgn0033856	3313	FBgn0033856	3313
49	3R	27017706	27020467	1.937004089355	27018865	1.779056801515	FBgn0004389	81	FBgn0004389	81
50	2R	5488347	5493490	1.935218811035	5490003	1.783074855804	FBgn0000606	1051	FBgn0000606	1051
51	2R	9825575	9828690	1.924962997437	9827422	1.456118233999	FBgn0033921	10206	FBgn0033922	13267
52	X	8498316	8500970	1.924173355103	8499876	1.814659062554	FBgn0004102	3990	FBgn0004102	3990
53	3R	9736128	9738241	1.921010017395	9737289	1.877261734009	FBgn0000576	9708	FBgn0000576	9708
54	2L	3823803	3827035	1.915959835052	3824955	1.657338827848	FBgn0003430	725	FBgn0003430	725
55	2R	15554945	15557126	1.912103652954	15556166	1.697034418583	FBgn0034480	36316	FBgn0004364	70208
56	3R	17978138	17980898	1.902089595795	17979085	1.407148599625	FBgn0053335	11655	FBgn0053335	11655
57	X	8972110	8975412	1.901655673981	8972953	1.638455278733	FBgn0030090	7286	FBgn0030092	21327
58	2L	8808930	8811185	1.898820877075	8809954	1.849826644449	FBgn0029123	15671	FBgn0029123	15671
59	X	19925228	19927392	1.897786617279	19926452	1.536685270422	FBgn0031086	130	FBgn0031093	77210
60	X	8487407	8489898	1.893944740295	8488809	1.711634635925	FBgn0004102	7077	FBgn0004102	7077
61	X	6884731	6887225	1.892689704895	6885906	1.540725008647	FBgn0029931	62	FBgn0029931	62
62	2R	16111853	16113993	1.888945102692	16112783	1.555899083614	FBgn0050153	1071	FBgn0046816	8161
63	3L	8639192	8641319	1.880142211914	8640294	1.682580611285	FBgn0001168	9412	FBgn0001168	9412
64	3R	9636703	9638955	1.860045433044	9637728	1.652579277754	FBgn0053327	1113	FBgn0053327	1113
65	3L	20562178	20564685	1.858329534531	20563381	1.694339841604	FBgn0037014	7690	FBgn0001320	65823
66	3L	15982054	15984542	1.851479530334	15983202	1.745805799961	FBgn0044028	5537	FBgn0044028	5537
67	2L	8831469	8833631	1.846502304077	8832485	1.596231741064	FBgn0029123	6860	FBgn0029123	6860
68	2R	16467915	16471059	1.824314117432	16470163	1.600482772378	FBgn0008636	1672	FBgn0034565	15656
69	2L	599590	603059	1.821190834045	600804	1.709496498108	FBgn0031270	2009	FBgn0031267	26572
70	2R	14787348	14789357	1.810258865356	14788427	1.689325273037	FBgn0003254	2162	FBgn0003254	2162
71	2L	2454031	2458611	1.802997589111	2456862	1.747980684042	FBgn0012017	3182	FBgn0015816	35804
72	X	7164785	7167262	1.80081987381	7165727	1.727294027805	FBgn0029943	3249	FBgn0024250	12550
73	3R	16116156	16119385	1.798393726349	16117014	1.380945261787	FBgn0028386	1974	FBgn0028386	1974
74	3R	20995334	21000076	1.797464847565	20997658	1.591917842627	FBgn0039285	725	FBgn0039286	13077
75	3R	13219136	13221038	1.79568529129	13220035	1.59162644779	FBgn0025456	270	FBgn0025456	270
76	2R	8705295	8707527	1.7840051651	8706374	1.727181077003	FBgn0028991	393	FBgn0028991	393
77	X	20500981	20504119	1.783076286316	20502258	1.455230853137	FBgn0003300	2859	FBgn0003300	2859
78	2R	16554793	16557184	1.782707214355	16555753	1.563631618724	FBgn0003391	8988	FBgn0003391	8988
79	3R	678207	681061	1.775911808014	680074	1.482226119322	FBgn0003002	1539	FBgn0003002	1539
80	3R	25864888	25868611	1.765895843506	25867146	1.513656223522	FBgn0003510	209	FBgn0003510	209
81	2R	20614608	20616320	1.758893966675	20615155	1.671102455684	FBgn0050430	21877	FBgn0001148	45575
82	X	446879	450797	1.75389623642	449731	1.738493302289	FBgn0003986	1868	FBgn0003986	1868
83	2L	7048023	7049820	1.753778457642	7048909	1.389970362186	FBgn0051630	6442	FBgn0051630	6442
84	3L	21413130	21416584	1.752462387085	21414305	1.428997834524	FBgn0014143	3908	FBgn0014143	3908
85	2L	3069236	3073070	1.749456882477	3072063	1.578547702116	FBgn0027571	15448	FBgn0003934	23362
86	3R	13650861	13653013	1.742783069611	13652119	1.459690402536	FBgn0051246	14853	FBgn0051246	14853
87	2L	18592122	18595744	1.738955497742	18594255	1.527269750834	FBgn0003270	1126	FBgn0032693	54658
88	X	2289531	2292109	1.737545490265	2290681	1.461996919969	FBgn0001150	5562	FBgn0001150	5562
89	3R	2488032	2490109	1.726447105408	2489161	1.309331389034	FBgn0024912	3339	FBgn0026567	5557
90	3R	2773991	2776105	1.722041606903	2774972	1.452332913876	FBgn0051488	8484	FBgn0001077	84926
91	2R	19145630	19147700	1.718091487885	19146902	1.343555569649	FBgn0004795	6690	FBgn0016762	54696
92	3R	2578945	2582243	1.708499908447	2580129	1.5724772846	FBgn0004053	208	FBgn0004053	208
93	X	11821853	11823689	1.705176830292	11822847	1.511867582798	FBgn0003865	3	FBgn0003865	3
94	2R	8292114	8294053	1.693392753601	8293298	1.208905315399	FBgn0003326	3153	FBgn0003326	3153
95	2R	2084256	2089621	1.691919326782	2087947	1.382264249465	FBgn0033076	24844	FBgn0041145	34371
96	2R	11412301	11414032	1.679374694824	11413179	1.168097393853	FBgn0053463	1889	FBgn0003425	7462
97	2L	13866777	13870033	1.674088001251	13867854	1.547073870897	FBgn0028532	18442	FBgn0051842	32816
98	2R	6752338	6754681	1.672578573227	6753683	1.494205755346	FBgn0033590	1093	FBgn0033590	1093
99	3R	26252572	26255067	1.669428825378	26253594	1.596065240748	FBgn0039767	404	FBgn0039767	404
100	X	3705919	3708423	1.661942005157	3707432	1.346450090408	FBgn0019661	492	FBgn0019661	492
101	3L	8660587	8662619	1.660118103027	8661610	1.573985338211	FBgn0001168	11904	FBgn0001168	11904
102	3R	170660	175412	1.659092903137	174396	1.507102798013	FBgn0001204	2024	FBgn0001204	2024
103	3L	20334132	20337672	1.655574798584	20336689	1.345332482282	FBgn0028978	1240	FBgn0028978	1240
104	2R	6713771	6715975	1.649786949158	6715054	1.325853431926	FBgn0033582	20066	FBgn0033590	37536
105	2L	18875933	18878027	1.64395904541	18877022	1.451916490282	FBgn0003896	163	FBgn0032717	41426
106	X	8675182	8678095	1.635880470276	8676866	1.339459836483	FBgn0052710	12408	FBgn0030061	116679
107	2R	20315285	20317387	1.626464366913	20316232	1.288613319397	FBgn0000157	6198	FBgn0050423	67204
108	3R	19974359	19976429	1.615871906281	19975587	1.348790019751	FBgn0046322	317	FBgn0013343	44122
109	X	7141222	7143258	1.609628200531	7142352	1.470854226281	FBgn0025549	5812	FBgn0025549	5812
110	3R	12651295	12653372	1.604362010956	12652409	1.396046549082	FBgn0000014	3360	FBgn0020546	23317
111	3R	673668	676459	1.597681045532	675427	1.394330052768	FBgn0003002	3108	FBgn0003002	3108
112	3R	20134361	20136279	1.596217632294	20135301	1.404559920816	FBgn0028471	8841	FBgn0028471	8841
113	X	5519013	5521440	1.587969779968	5520178	1.425586640835	FBgn0029785	2499	FBgn0029785	2499
114	2R	16114678	16116599	1.581491470337	16115704	1.424326728372	FBgn0050153	3992	FBgn0046816	5240
115	3R	20583848	20586323	1.581248283386	20585163	1.514341017779	FBgn0000140	5538	FBgn0000140	5538
116	3R	6442044	6445435	1.578774452209	6444134	1.497132982527	FBgn0001235	20252	FBgn0001235	20252
117	3R	2635212	2637405	1.578405380249	2636195	1.437783830306	FBgn0046833	899	FBgn0046833	899
118	2L	14433557	14437430	1.574274539948	14436300	1.274010097279	FBgn0028871	11169	FBgn0005771	54562
119	2L	2154729	2156467	1.565683841705	2155486	1.227569439832	FBgn0031393	274	FBgn0031393	274
120	3L	5779713	5782162	1.564205169678	5781204	1.229291971992	FBgn0052415	3593	FBgn0035639	3716
121	3L	20554430	20558662	1.562890052795	20557160	1.385199995602	FBgn0001323	2783	FBgn0001320	72044
122	X	20556970	20558994	1.561742782593	20557933	1.317874179167	FBgn0031130	1308	FBgn0003300	52816
123	3L	17614633	17616495	1.560248851776	17615688	1.328722178936	FBgn0052179	3847	FBgn0052179	3847
124	3R	18954518	18956547	1.545847892761	18955677	1.288882620194	FBgn0051457	1971	FBgn0051457	1971
125	X	1679241	1681823	1.536054611206	1680398	1.464987025541	FBgn0029591	1418	FBgn0029591	1418
126	X	15517606	15519402	1.534546852112	15518468	1.370770258062	FBgn0030667	3284	FBgn0030671	19594
127	3L	20999807	21002759	1.534110546112	21000692	1.174931645393	FBgn0053285	22151	FBgn0037044	38956
128	2R	16874172	16876099	1.534065246582	16875005	1.21094083786	FBgn0000395	482	FBgn0000395	482
129	3L	21231637	21233492	1.533308029175	21232563	1.436451350941	FBgn0000551	919	FBgn0037066	12659
130	X	15479981	15481993	1.529984951019	15480922	1.164174079895	FBgn0030663	2694	FBgn0003463	20445
131	2R	16366181	16367955	1.526197433472	16367021	1.371851623058	FBgn0034554	6662	FBgn0016984	27025
132	2R	16414125	16416127	1.522999286652	16415236	1.412933766842	FBgn0034560	2050	FBgn0034565	70583
133	3R	8470637	8472816	1.521713256836	8471544	1.249141580918	FBgn0038071	2238	FBgn0038071	2238
134	X	18632570	18634452	1.520979881287	18633441	1.369606382707	FBgn0001090	1825	FBgn0001090	1825
135	2L	3541316	3543241	1.520386695862	3542104	1.386730194092	FBgn0024244	2853	FBgn0031549	11818
136	2L	16348742	16350863	1.516202926636	16350011	1.346642325906	FBgn0028506	1146	FBgn0028506	1146
137	3R	7953619	7955747	1.510945320129	7954582	1.315505308263	FBgn0037992	663	FBgn0037992	663
138	3R	21019814	21021789	1.51003074646	21020711	1.330607414246	FBgn0039288	571	FBgn0039288	571
139	3R	18614064	18615890	1.506734848022	18615012	1.228884279728	FBgn0039026	4806	FBgn0039013	62390
140	2L	5276398	5278415	1.506171226501	5277607	1.403137207031	FBgn0000228	951	FBgn0000228	951
141	3R	10504525	10506880	1.505229949951	10505850	1.309666395187	FBgn0038252	16685	FBgn0051314	17207
142	3R	863655	866113	1.501975536346	864836	1.516013971965	FBgn0010313	47572	FBgn0010313	47572
143	2R	10134610	10136597	1.497137069702	10135687	1.513837758233	FBgn0033948	488	FBgn0033948	488
144	3R	2672995	2674728	1.491189956665	2673738	1.164707481861	FBgn0003339	2148	FBgn0001077	16308
145	X	236727	239569	1.489806175232	238794	1.142963493572	FBgn0000022	11941	FBgn0000022	11941
146	3R	13905742	13908139	1.487172603607	13906633	1.234914571047	FBgn0038566	210	FBgn0038566	210
147	3R	16673978	16676348	1.485151290894	16675257	1.307995684007	FBgn0038834	1014	FBgn0038834	1014
148	X	8621295	8623306	1.48429942131	8622375	1.159076438231	FBgn0026411	28636	FBgn0030061	62188
149	3R	16671593	16673560	1.483429908752	16672730	1.241780519485	FBgn0038833	103	FBgn0038834	3541
150	2R	17051614	17054969	1.482253074646	17053308	1.374272795284	FBgn0050283	5153	FBgn0010415	64558
151	3R	914908	917079	1.476906299591	916002	1.260624498129	FBgn0010313	3594	FBgn0010313	3594
152	2L	7009250	7011388	1.471148014069	7010411	1.411914657144	FBgn0031880	3085	FBgn0051908	16884
153	2L	2163603	2166229	1.465294837952	2165126	1.29117343005	FBgn0031393	9366	FBgn0031393	9366
154	3R	7396227	7398147	1.458267688751	7397358	1.226028740406	FBgn0025701	2386	FBgn0037920	48455
155	2R	9944111	9946967	1.458243846893	9945790	1.290264297934	FBgn0013725	1408	FBgn0013725	1408
156	X	16441689	16444068	1.453433036804	16443100	1.166431819691	FBgn0025743	1549	FBgn0015615	15734
157	2L	6372345	6376941	1.44938325882	6373382	1.314281582832	FBgn0043854	967	FBgn0043854	967
158	2L	1409581	1412771	1.444404602051	1410990	1.417430609465	FBgn0002543	9459	FBgn0002543	9459
159	2L	3078248	3081216	1.443626403809	3080401	1.044919073582	FBgn0027571	23786	FBgn0003934	31700
160	3R	12907301	12909034	1.443193435669	12908203	1.222095377305	FBgn0038476	2252	FBgn0038476	2252
161	2L	1516741	1518990	1.440515995026	1517871	1.274154567719	FBgn0001174	313	FBgn0001174	313
162	2R	5996882	5999288	1.434303283691	5998432	1.11194080465	FBgn0033529	6459	FBgn0033529	6459
163	2R	16866262	16868172	1.431149482727	16867223	1.104262053967	FBgn0000395	7300	FBgn0000395	7300
164	2L	867040	869012	1.429678916931	867855	1.200896058764	FBgn0029095	497	FBgn0020305	2056
165	3L	13068686	13070961	1.429349899292	13069924	1.221452236176	FBgn0052118	2274	FBgn0010452	18296
166	2L	9447906	9450863	1.42658996582	9449396	1.356916218996	FBgn0053723	8656	FBgn0002973	11883
167	3R	2569461	2571603	1.425099372864	2570802	1.219472604639	FBgn0004054	940	FBgn0004054	940
168	2R	18713480	18715475	1.421538352966	18714572	1.281115083133	FBgn0034834	4567	FBgn0003062	132252
169	3R	18498073	18501033	1.418829441071	18498945	1.165739508236	FBgn0039000	946	FBgn0039000	946
170	3R	6177689	6179858	1.415095806122	6178956	1.14772345038	FBgn0015396	3050	FBgn0015396	3050
171	2R	2950651	2952595	1.413029193878	2951144	1.361492792765	FBgn0033169	1362	FBgn0033179	27400
172	2R	11379356	11382090	1.412974834442	11381234	1.156573168437	FBgn0050085	2774	FBgn0050085	2774
173	3L	4794822	4796892	1.412904262543	4795703	1.251630726983	FBgn0042131	7450	FBgn0035570	105000
174	2L	15737997	15739823	1.411553382874	15739008	1.239301541272	FBgn0010382	5076	FBgn0003936	8603
175	X	3682412	3684029	1.409037590027	3683258	1.151203492109	FBgn0000542	1925	FBgn0000542	1925
176	2R	7969307	7971924	1.408913612366	7971040	1.369415611029	FBgn0010238	1942	FBgn0010238	1942
177	3L	5594109	5596171	1.408907413483	5594978	1.081729552325	FBgn0035625	9952	FBgn0035625	9952
178	3L	11210100	11212652	1.406196594238	11211216	1.265398085117	FBgn0036150	1331	FBgn0041094	15040
179	2R	3743244	3746323	1.402668952942	3744446	1.152072525024	FBgn0010109	306	FBgn0010109	306
180	X	15589566	15591489	1.402050018311	15590678	1.220353575314	FBgn0030684	373	FBgn0030676	23248
181	3R	12075631	12078070	1.398086547852	12076984	1.174640487222	FBgn0040237	12826	FBgn0011253	21192
182	2R	3560745	3562978	1.398047447205	3562085	1.270579020182	FBgn0033252	15279	FBgn0021814	29763
183	2R	20307379	20309429	1.397536277771	20308618	1.208571255207	FBgn0035069	2220	FBgn0050423	74818
184	2R	8045908	8047949	1.394710063934	8047035	1.27806037267	FBgn0011592	2072	FBgn0011592	2072
185	2L	8840831	8842808	1.393583774567	8841854	1.134383005254	FBgn0029123	16229	FBgn0029123	16229
186	3R	7203484	7204990	1.393423080444	7204535	1.346654474735	FBgn0004595	6025	FBgn0026064	28168
187	3R	21007800	21011491	1.393312454224	21009470	1.354407429695	FBgn0039286	1265	FBgn0039286	1265
188	3R	15	2275	1.392028808594	162	1.352834622065	FBgn0037213	218	FBgn0037213	218
189	X	9588572	9590215	1.390243530273	9589317	1.226308969351	FBgn0020378	8863	FBgn0000233	49908
190	2L	1066350	1069815	1.384527206421	1068282	1.167735688827	FBgn0003310	9529	FBgn0003310	9529
191	X	18725043	18726661	1.380283355713	18725891	1.138014681199	FBgn0030974	1679	FBgn0030974	1679
192	2L	277426	279698	1.377954483032	278595	1.273070391487	FBgn0003444	1007	FBgn0003444	1007
193	X	255777	257452	1.37245798111	256550	1.131008120144	FBgn0004170	3668	FBgn0004170	3668
194	3R	11474372	11476395	1.369016170502	11475602	1.246979292701	FBgn0053207	16306	FBgn0053207	16306
195	3L	18553255	18554386	1.368402481079	18553974	1.019028266271	FBgn0036791	48	FBgn0036800	33979
196	3R	851016	852400	1.365750312805	851839	1.024818579356	FBgn0037292	37365	FBgn0010313	60569
197	2L	20057942	20059883	1.361908912659	20058827	1.177790333243	FBgn0019686	1421	FBgn0019686	1421
198	X	19053957	19055584	1.359907150269	19054920	1.196114778519	FBgn0031001	359	FBgn0031001	359
199	3R	11859270	11860794	1.355930328369	11860161	0.928391260259	FBgn0003117	8342	FBgn0038396	15232
200	X	2284427	2288723	1.355070590973	2286674	1.25558348263	FBgn0001150	1555	FBgn0001150	1555
201	3L	5737384	5739664	1.352783203125	5738206	1.104198876549	FBgn0065079	106	FBgn0065079	106
202	3R	16398959	16401575	1.350650310516	16399997	1.286452012904	FBgn0038806	2733	FBgn0038805	2744
203	2L	7288926	7290785	1.350520133972	7289738	1.303289750043	FBgn0031901	7205	FBgn0004009	17423
204	3R	10453893	10456620	1.349137306213	10454782	1.104860978968	FBgn0013981	3321	FBgn0013981	3321
205	2R	3640516	3642721	1.349042892456	3641436	1.191975474358	FBgn0033267	1709	FBgn0033267	1709
206	2L	12009790	12012736	1.348711967468	12010661	1.292432504542	FBgn0014019	2285	FBgn0032390	20697
207	3L	15277674	15279693	1.346513748169	15278644	1.209865682265	FBgn0036493	9016	FBgn0036494	23315
208	3R	9726667	9728285	1.34489107132	9727358	1.159792787888	FBgn0000576	223	FBgn0000576	223
209	3L	9464160	9466486	1.343544006348	9465390	1.091996103525	FBgn0052037	751	FBgn0036005	3676
210	3L	18260991	18262823	1.343265533447	18261897	1.264526030597	FBgn0036784	2260	FBgn0011706	101765
211	2L	4822931	4824863	1.342435836792	4823903	1.25580072403	FBgn0031632	2127	FBgn0031632	2127
212	X	7736016	7739128	1.339220523834	7738049	1.09458841997	FBgn0029971	983	FBgn0029971	983
213	3R	24399404	24401211	1.334795951843	24400251	1.096020519733	FBgn0000659	10554	FBgn0000659	10554
214	3R	16422507	16424437	1.3338098526	16423627	1.142177969217	FBgn0023097	4742	FBgn0023097	4742
215	3R	17120255	17123593	1.333538532257	17121239	1.127721738815	FBgn0001234	1106	FBgn0043012	25440
216	3R	15755877	15759305	1.333136558533	15757031	1.307221359677	FBgn0038753	2714	FBgn0021776	3811
217	3L	7111108	7113102	1.325075149536	7112181	1.256757378578	FBgn0023001	3716	FBgn0002775	12711
218	3L	18998310	18999806	1.322926521301	18998962	0.969550520182	FBgn0002945	11628	FBgn0002945	11628
219	3R	6493044	6494912	1.320006847382	6493856	1.119809150696	FBgn0037818	9036	FBgn0001235	29470
220	3L	13030329	13031816	1.319345474243	13030812	1.107406536738	FBgn0036343	4529	FBgn0036342	9841
221	2R	9095408	9096778	1.317142009735	9095959	0.912581952413	FBgn0033857	5823	FBgn0033859	13597
222	3R	25982358	25984119	1.317095756531	25983188	1.079419612885	FBgn0039749	457	FBgn0065067	50346
223	X	4300665	4302940	1.310534954071	4301977	1.129295293023	FBgn0000179	43884	FBgn0029714	95227
224	3L	8649017	8650420	1.309215545654	8649722	1.034656715393	FBgn0001168	16	FBgn0001168	16
225	2R	2994498	2999271	1.303985595703	2998402	1.227681308985	FBgn0015930	3274	FBgn0015930	3274
226	3R	25341451	25343718	1.301893234253	25342596	1.224992527681	FBgn0039669	1029	FBgn0040623	25780
227	2L	7137701	7139136	1.300345420837	7138434	0.966645633473	FBgn0031889	4751	FBgn0031886	72601
228	3R	165456	167215	1.299912929535	166337	1.079332856571	FBgn0037236	1050	FBgn0001204	6035
229	2R	18194402	18200142	1.299533367157	18197959	1.031971370473	FBgn0020257	1404	FBgn0020257	1404
230	3L	16975171	16977223	1.299270629883	16976332	1.136558711529	FBgn0036685	5107	FBgn0025582	224084
231	3L	18103625	18105409	1.298179626465	18104571	0.965157845441	FBgn0020300	92	FBgn0020300	92
232	2R	10866479	10868341	1.296335697174	10867503	1.154848519494	FBgn0034013	2486	FBgn0000996	28320
233	3L	21079203	21081015	1.29478263855	21080168	1.152468765483	FBgn0037051	10286	FBgn0037051	10286
234	3R	2629704	2631529	1.292502403259	2630542	1.158382982016	FBgn0082182	4714	FBgn0082182	4714
235	3R	11814195	11816201	1.287603855133	11814974	1.08198668162	FBgn0003507	3051	FBgn0003507	3051
236	2R	12342997	12345291	1.283669471741	12343857	1.071997910738	FBgn0082172	2454	FBgn0025832	26344
237	3R	12351001	12353306	1.283483505249	12352174	1.117087560541	FBgn0038441	13002	FBgn0027053	56351
238	3L	17730274	17731821	1.28279209137	17730817	0.940045300652	FBgn0036752	1405	FBgn0036761	80942
239	3R	24421576	24423261	1.282512187958	24422244	1.047966629267	FBgn0026400	2757	FBgn0001215	3285
240	3R	21420417	21422534	1.282442092896	21421249	1.095778048038	FBgn0039344	12563	FBgn0039345	13601
241	X	2001641	2003420	1.279800415039	2002468	1.216421067715	FBgn0004654	1176	FBgn0025626	81176
242	3L	8425742	8427455	1.278542518616	8426681	1.178286636577	FBgn0010825	2418	FBgn0010825	2418
243	3R	1496944	1499010	1.278422355652	1498056	0.97266793251	FBgn0037363	2621	FBgn0037363	2621
244	3R	15175096	15177174	1.276391029358	15176316	1.151582773994	FBgn0038697	24155	FBgn0000463	24381
245	2L	5473354	5474927	1.275161743164	5473999	1.015443642934	FBgn0005511	12358	FBgn0005511	12358
246	2L	19332997	19335969	1.274681091309	19334201	1.193259656429	FBgn0024245	24952	FBgn0024245	24952
247	3R	12745652	12747988	1.271343708038	12747202	1.06018930323	FBgn0051270	2305	FBgn0082171	65165
248	3L	3290465	3292589	1.266920089722	3291286	1.09480202198	FBgn0035432	4032	FBgn0035436	11803
249	2L	15473375	15476646	1.266324043274	15475663	1.207846164703	FBgn0003448	1465	FBgn0003448	1465
250	3R	11408184	11410418	1.264374256134	11409267	1.214967839858	FBgn0038350	30773	FBgn0053207	82641
251	X	1997658	2000133	1.263803482056	1998426	1.18908432126	FBgn0023507	782	FBgn0025626	77134
252	2R	11404815	11406903	1.259897232056	11405684	0.944518313688	FBgn0003425	33	FBgn0003425	33
253	2R	4166082	4170900	1.256830692291	4169922	1.074299896465	FBgn0050353	97	FBgn0050353	97
254	3L	21382556	21384277	1.253032684326	21383516	1.05022834329	FBgn0033583	3853	FBgn0014143	26881
255	3L	21278586	21281945	1.252820491791	21280196	1.059026527405	FBgn0037076	399	FBgn0037066	60292
256	2R	3470719	3475315	1.2486577034	3471681	1.125939559937	FBgn0033241	159	FBgn0033241	159
257	2L	18826285	18827888	1.246289253235	18827142	0.814233275021	FBgn0015808	3	FBgn0032717	8454
258	3R	18881220	18883831	1.246192932129	18883057	1.114897537231	FBgn0039045	211	FBgn0051457	70649
259	X	10655988	10657521	1.243039369583	10656661	0.942720502615	FBgn0030235	11339	FBgn0030235	11339
260	3R	9719036	9721554	1.238077163696	9720714	1.16502943635	FBgn0000576	6867	FBgn0000576	6867
261	3L	16375186	16377289	1.235984802246	16376011	0.979761348051	FBgn0014163	1087	FBgn0014163	1087
262	3L	13050638	13052446	1.233783721924	13051542	1.079450130463	FBgn0036345	9694	FBgn0036342	30571
263	2R	20171177	20174407	1.226145744324	20173473	1.163302792443	FBgn0035046	1448	FBgn0035046	1448
264	2R	8461312	8464783	1.225337028503	8463289	0.934935331345	FBgn0004512	1038	FBgn0004512	1038
