Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
45	3R	9374811	9377453	3.123205661774	9376285	2.311430199941	FBgn0051337	5179	FBgn0053328	89905
46	2L	14259901	14264089	3.08039855957	14262065	2.774044317358	FBgn0004002	1457	FBgn0028529	93015
47	3L	11898203	11900884	3.07815694809	11899559	2.68576930551	FBgn0036222	855	FBgn0000404	92035
48	3L	22332725	22338405	3.073033332825	22337027	2.865944445133	FBgn0004449	4701	FBgn0004449	4701
49	2L	277296	279884	3.062802791595	278699	2.851254968082	FBgn0003444	1111	FBgn0003444	1111
50	3R	15163766	15173297	3.042585849762	15171218	2.823780314128	FBgn0000463	19283	FBgn0000463	19283
51	2R	16982515	16985911	3.013818025589	16984187	2.544393675668	FBgn0010415	4563	FBgn0010415	4563
52	2L	15470030	15472256	3.01291179657	15471077	2.818126559258	FBgn0003448	3121	FBgn0003448	3121
53	3R	2579058	2582243	3.007828712463	2580347	2.743580481585	FBgn0026564	334	FBgn0026564	334
54	2L	4845972	4848354	2.999051094055	4847174	2.517512957255	FBgn0031637	118	FBgn0031638	574
55	3R	7604069	7607386	2.999014139175	7606379	2.510363698006	FBgn0011471	1553	FBgn0011471	1553
56	3L	9651906	9654190	2.992422103882	9652909	2.363844901323	FBgn0016081	136	FBgn0044049	125316
57	X	18779925	18782416	2.987075805664	18780869	2.627447009087	FBgn0052541	16573	FBgn0030974	53299
58	3L	14416253	14420991	2.97899389267	14418108	2.429124102873	FBgn0036424	35517	FBgn0036424	35517
59	2R	10495782	10499148	2.975008010864	10497109	2.768013561473	FBgn0033988	951	FBgn0033988	951
60	3R	4862466	4866812	2.967704772949	4865560	2.80538213253	FBgn0037657	50	FBgn0037657	50
61	3R	19856663	19858881	2.940819740295	19857973	2.227090150118	FBgn0039139	59	FBgn0039139	59
62	2L	13224721	13231340	2.940703392029	13229539	2.688089398777	FBgn0032491	178	FBgn0032491	178
63	3L	14751073	14753401	2.924684524536	14752390	2.680722461027	FBgn0036450	338	FBgn0036450	338
64	2R	19151763	19154491	2.918596744537	19152770	2.387548685074	FBgn0034886	12406	FBgn0016762	48828
65	3L	14545759	14548209	2.917673110962	14547084	2.760667864482	FBgn0040811	13695	FBgn0028418	21061
66	2L	19679300	19681336	2.908014297485	19680521	2.205798149109	FBgn0005590	16443	FBgn0005590	16443
67	2L	5276062	5279405	2.901947975159	5277452	2.542816460133	FBgn0000228	1106	FBgn0000228	1106
68	2L	15737463	15744465	2.898543357849	15739173	2.465216308832	FBgn0010382	4911	FBgn0003936	8438
69	2R	5484451	5491493	2.891635894775	5487180	2.818220317364	FBgn0000606	3874	FBgn0000606	3874
70	X	20487621	20492079	2.889045715332	20488179	2.636904604295	FBgn0031128	579	FBgn0003300	16938
71	3R	19710970	19713873	2.870440483093	19712769	2.531050950289	FBgn0025574	3028	FBgn0025574	3028
72	X	20461718	20465081	2.860565662384	20463363	2.382714211941	FBgn0031126	5097	FBgn0003300	41754
73	3L	21078275	21081615	2.851225376129	21079650	2.837738297202	FBgn0037051	9768	FBgn0037051	9768
74	2R	7247966	7250130	2.847260951996	7249021	2.61143887043	FBgn0033649	9191	FBgn0033652	57255
75	2L	4027869	4033142	2.839094638824	4030330	2.301925381025	FBgn0000547	1049	FBgn0000547	1049
76	3L	20940999	20945988	2.8367395401	20942802	2.48652985692	FBgn0037042	17245	FBgn0003415	18463
77	2L	22155430	22157700	2.833762645721	22156603	2.182027429342	FBgn0032979	151	FBgn0032979	151
78	2L	3608201	3611949	2.832592964172	3609848	2.359473407269	FBgn0002985	3100	FBgn0002985	3100
79	X	264493	267595	2.831708908081	266161	2.423867702484	FBgn0002561	384	FBgn0002561	384
80	3R	26674332	26678624	2.831275939941	26675606	2.677315936369	FBgn0003720	2431	FBgn0003720	2431
81	3L	8161936	8166398	2.824121952057	8163335	2.586255662582	FBgn0035851	1884	FBgn0035851	1884
82	X	18144017	18146851	2.821269989014	18145390	2.598243168422	FBgn0004956	3628	FBgn0004956	3628
83	X	4255341	4257828	2.816187620163	4256835	2.499890168508	FBgn0000179	1258	FBgn0029714	140369
84	2L	18610850	18613169	2.815304279327	18611976	2.575040985556	FBgn0032692	20	FBgn0032693	36937
85	2L	26678	29679	2.801512241364	28283	2.7293139626	FBgn0031209	4395	FBgn0002121	6911
86	3R	19643613	19645743	2.800452232361	19644487	2.412790881263	FBgn0039122	123	FBgn0004187	7569
87	2R	6044578	6048960	2.793241500854	6047421	2.564063549042	FBgn0005630	7654	FBgn0004399	22296
88	2L	8845000	8847522	2.780850410461	8846362	2.089501352871	FBgn0052986	16445	FBgn0029123	20737
89	2R	18309379	18312286	2.775239467621	18310687	2.575744777918	FBgn0000405	3880	FBgn0000405	3880
90	2L	12091148	12094973	2.773205280304	12091994	2.12239081519	FBgn0032407	1777	FBgn0032407	1777
91	3R	27229975	27232081	2.75952911377	27230998	2.438014447689	FBgn0004834	27	FBgn0039831	184572
92	2L	7005786	7011765	2.757975101471	7006891	2.527334269355	FBgn0031880	6605	FBgn0051908	20404
93	3R	2914947	2916323	2.746945381165	2916291	2.574469248454	FBgn0040670	3555	FBgn0003884	4031
94	3R	24032586	24038474	2.745898723602	24035187	2.045571263631	FBgn0039572	25634	FBgn0040108	118818
95	3R	8470419	8473104	2.736810684204	8471860	2.401496664683	FBgn0038071	1922	FBgn0038071	1922
96	3R	4644504	4647059	2.732701301575	4645533	2.452014810899	FBgn0037636	853	FBgn0037636	853
97	3L	4657283	4660037	2.723046302795	4658537	2.639158473295	FBgn0026729	1783	FBgn0035569	17049
98	3L	18260883	18263423	2.706098079681	18261897	2.391781133764	FBgn0036784	2260	FBgn0011706	101765
99	3R	16116192	16120909	2.692471981049	16118618	2.496789038181	FBgn0028386	370	FBgn0028386	370
100	3R	11407982	11410528	2.68679189682	11409267	2.394712335923	FBgn0038350	30773	FBgn0053207	82641
101	3R	4517566	4521687	2.684561252594	4520120	2.380735754967	FBgn0001180	3420	FBgn0001180	3420
102	3L	5118730	5121209	2.681974411011	5120004	2.474404727711	FBgn0028962	48	FBgn0035602	220428
103	2R	6191865	6193746	2.671493530273	6192641	1.528809928894	FBgn0033541	27822	FBgn0004399	122924
104	X	20544123	20547257	2.66521692276	20545237	2.457373678684	FBgn0031129	1399	FBgn0003300	40120
105	3L	20334912	20341513	2.662517547607	20340561	2.301659375429	FBgn0036984	3849	FBgn0028978	5112
106	2L	12678473	12681163	2.661246776581	12679614	2.797777400297	FBgn0032442	10445	FBgn0032445	13409
107	3L	14936369	14939462	2.649659156799	14937699	2.628273677826	FBgn0000216	229	FBgn0000216	229
108	2R	12035497	12038217	2.64545583725	12036381	1.876384794712	FBgn0034134	13432	FBgn0034138	49719
109	2R	3571344	3573918	2.641743659973	3572674	2.511264470907	FBgn0033252	4690	FBgn0021814	19174
110	3L	522401	524915	2.64021396637	523921	2.445811927319	FBgn0001316	200	FBgn0035140	462
111	3L	2376067	2378398	2.638493537903	2377325	2.428853427663	FBgn0052298	2801	FBgn0052299	3559
112	3L	4150306	4153578	2.631679058075	4151328	2.517524123192	FBgn0011653	335	FBgn0004574	28595
113	2L	16480721	16483260	2.625324726105	16481837	2.394643604755	FBgn0005677	76	FBgn0025678	129147
114	2L	7631494	7633716	2.615881443024	7632520	2.529684952327	FBgn0031927	13477	FBgn0053529	88097
115	2L	1410028	1412611	2.61400604248	1411211	2.478796333075	FBgn0002543	9238	FBgn0002543	9238
116	3R	1437428	1439808	2.607653617859	1438589	2.167992973328	FBgn0017550	241	FBgn0037351	11597
117	3R	2933430	2938158	2.599670886993	2934677	2.386079367469	FBgn0014863	8776	FBgn0003884	22417
118	3R	19020490	19023278	2.599648952484	19021501	2.418091605691	FBgn0011596	8255	FBgn0039066	55765
119	X	2489251	2491447	2.596251010895	2490363	2.089905177846	FBgn0003371	257	FBgn0003371	257
120	3L	2420575	2423748	2.591370582581	2421754	2.43167591095	FBgn0052306	24224	FBgn0053231	26934
121	3R	21860001	21862536	2.585956096649	21861099	2.24399805069	FBgn0002633	1661	FBgn0002633	1661
122	2L	14433522	14437397	2.585024356842	14436075	2.249220876133	FBgn0028871	10944	FBgn0005771	54787
123	2R	11044316	11047395	2.574853420258	11045337	2.259371876717	FBgn0019968	1764	FBgn0019968	1764
124	3R	7599417	7603485	2.569803237915	7601236	2.233055731829	FBgn0011471	3590	FBgn0011471	3590
125	X	2150378	2153408	2.568500518799	2151779	2.388321906328	FBgn0023526	2877	FBgn0023526	2877
126	X	6998579	7000491	2.56724023819	6999594	2.015840273637	FBgn0047092	4508	FBgn0029933	56305
127	X	9622530	9624959	2.549852848053	9624053	2.267857411328	FBgn0030151	86	FBgn0000233	84644
128	3L	13108930	13110740	2.536588668823	13109924	1.863453837002	FBgn0053262	292	FBgn0010452	21704
129	3L	16737216	16741434	2.536371231079	16738510	2.184574491837	FBgn0036660	6464	FBgn0036660	6464
130	X	511572	514344	2.528517246246	513257	2.445630200704	FBgn0025637	364	FBgn0025637	364
131	2R	8291885	8294203	2.519446372986	8293415	1.994640111923	FBgn0003326	3036	FBgn0003326	3036
132	2R	19144694	19147735	2.516629219055	19146707	2.423745884615	FBgn0004795	6495	FBgn0016762	54891
133	X	15315374	15317444	2.508443832397	15316249	2.2243107387	FBgn0030648	55	FBgn0030659	100560
134	X	1978739	1982221	2.498982429504	1980873	1.934519588947	FBgn0004860	2993	FBgn0025626	59581
135	3R	863586	866043	2.495302677155	864677	2.258459027608	FBgn0010313	47731	FBgn0010313	47731
136	3R	12646748	12649044	2.494097709656	12648093	2.144384413958	FBgn0000014	7676	FBgn0020546	27633
137	3R	15805077	15807307	2.493733882904	15806477	1.692693471909	FBgn0051213	7242	FBgn0021776	45635
138	2R	16563396	16565989	2.491233825684	16564581	2.21499154147	FBgn0003391	160	FBgn0003391	160
139	2R	17051614	17054682	2.48924446106	17053369	2.388631063349	FBgn0050283	5214	FBgn0010415	64619
140	3L	15512494	15514498	2.485682487488	15513672	1.839541244507	FBgn0046812	5704	FBgn0036503	31387
141	2R	15586754	15588826	2.482674598694	15587352	2.236397631028	FBgn0004364	39022	FBgn0004364	39022
142	2L	15328116	15330493	2.482193946838	15329291	2.072052923838	FBgn0001981	502	FBgn0001981	502
143	3L	7961667	7963413	2.476932525635	7962218	2.055892308553	FBgn0011817	9222	FBgn0011817	9222
144	X	8497752	8500970	2.468518018723	8500782	1.942921042442	FBgn0004102	4896	FBgn0004102	4896
145	3L	11665698	11667838	2.46368598938	11666967	2.19944113493	FBgn0036193	920	FBgn0036193	920
146	3L	15981967	15984574	2.448637008667	15983202	2.141059726477	FBgn0044028	5537	FBgn0044028	5537
147	2R	14807071	14808887	2.446435928345	14807957	2.110455862681	FBgn0034431	526	FBgn0034430	891
148	2L	12006438	12008485	2.445369720459	12007350	2.241021960974	FBgn0014019	1026	FBgn0032390	17386
149	2L	3821029	3826800	2.44317650795	3822465	2.106238789029	FBgn0003430	3215	FBgn0003430	3215
150	3L	14908030	14910934	2.428370952606	14909532	2.099588500129	FBgn0040809	19	FBgn0040809	19
151	2L	8840594	8843224	2.424885988235	8841746	2.217576295137	FBgn0029123	16121	FBgn0029123	16121
152	X	6829884	6835690	2.414991378784	6834442	2.049058493446	FBgn0029927	2716	FBgn0029927	2716
153	2L	19215384	19217309	2.414622783661	19216419	2.197725534439	FBgn0015380	30144	FBgn0032762	87064
154	3R	26670250	26672660	2.414475440979	26671501	2.069561094046	FBgn0003720	6536	FBgn0003720	6536
155	3L	3400666	3402975	2.410462856293	3401649	2.334722161293	FBgn0014388	6818	FBgn0027616	43951
156	3R	12664765	12667033	2.402989864349	12665842	2.032060819514	FBgn0020546	9884	FBgn0020546	9884
157	2L	9145012	9147602	2.398923873901	9146273	1.891682465871	FBgn0051887	16430	FBgn0051887	16430
158	3R	14746777	14750859	2.394581794739	14749137	1.98561963439	FBgn0038662	5259	FBgn0038666	57553
159	2R	17829087	17831453	2.394287109375	17830207	2.329107845531	FBgn0013272	4963	FBgn0013272	4963
160	3R	18498497	18501242	2.392467021942	18499965	2.079151265761	FBgn0039000	74	FBgn0039000	74
161	X	324492	327635	2.39067029953	326453	2.056648675133	FBgn0010019	298	FBgn0000570	53589
162	3R	21456875	21460460	2.385320663452	21458561	2.311296911801	FBgn0039350	4988	FBgn0039350	4988
163	2R	6913081	6917862	2.383615493774	6915022	2.139752626419	FBgn0050506	726	FBgn0082585	1685
164	X	6881719	6888595	2.381377696991	6882851	2.122209578753	FBgn0029931	2993	FBgn0029931	2993
165	3R	16041651	16043825	2.380641937256	16042528	1.78373837471	FBgn0051499	3045	FBgn0028386	76460
166	3R	12509040	12512065	2.373794078827	12511087	2.087443590164	FBgn0051498	20460	FBgn0015019	37758
167	3R	9470430	9474190	2.371842384338	9471653	2.049490451813	FBgn0003498	373	FBgn0003498	373
168	3R	911706	914406	2.365020751953	913321	2.03889726003	FBgn0010313	913	FBgn0010313	913
169	X	9932201	9936774	2.36284828186	9933521	1.726747862498	FBgn0030179	1767	FBgn0030179	1767
170	2L	282881	285002	2.359567642212	284028	2.224914342165	FBgn0031244	747	FBgn0031244	747
171	3L	8626419	8629078	2.359117507935	8627801	2.2725834566	FBgn0035922	4330	FBgn0001168	21905
172	2R	20021759	20023676	2.357762336731	20022749	2.001253445943	FBgn0019886	141	FBgn0019886	141
173	2R	19080886	19083621	2.355217933655	19082179	2.158222251468	FBgn0015903	9682	FBgn0015903	9682
174	2R	13061673	13064219	2.352912902832	13062881	2.262061960557	FBgn0010409	524	FBgn0010409	524
175	3R	9540281	9542832	2.348759651184	9541326	2.208228111267	FBgn0054044	1400	FBgn0038175	2562
176	2R	7952580	7954598	2.345504283905	7953425	1.89897514792	FBgn0033739	183	FBgn0010238	15673
177	3L	11224738	11228431	2.33981180191	11225911	1.94204172492	FBgn0041094	345	FBgn0041094	345
178	3R	21712813	21715440	2.338373661041	21714292	1.961691463695	FBgn0028717	27	FBgn0002735	111288
179	3L	15987499	15991862	2.337828636169	15990629	2.266382932663	FBgn0044028	1890	FBgn0044028	1890
180	3R	21848851	21853737	2.332720279694	21850647	2.328879803419	FBgn0002629	432	FBgn0002629	432
181	3R	15878108	15880479	2.332703113556	15879416	2.013122320175	FBgn0040571	2399	FBgn0038769	17639
182	3L	3391409	3395323	2.331207752228	3393771	2.112123340368	FBgn0014388	14696	FBgn0027616	36073
183	X	2130097	2132162	2.317941665649	2131304	2.13773800345	FBgn0023529	70	FBgn0023527	12306
184	X	321971	324223	2.314926624298	323123	2.087205662447	FBgn0010019	3032	FBgn0002561	56578
185	3R	7366615	7370570	2.31481218338	7367549	2.0067430945	FBgn0053512	2580	FBgn0037920	78264
186	3R	18491585	18493936	2.314727783203	18492809	1.994592159986	FBgn0038999	2338	FBgn0039000	7082
187	2R	15240650	15242589	2.311351776123	15241905	1.493248827317	FBgn0065076	110	FBgn0065076	110
188	3R	24894631	24901496	2.308615684509	24900121	2.023365318775	FBgn0039632	11240	FBgn0039633	22588
189	3R	9181056	9182805	2.307468414307	9181947	1.817171037197	FBgn0045442	2552	FBgn0044511	25567
190	2R	8418798	8420921	2.306678771973	8419809	1.821173482471	FBgn0010488	12095	FBgn0010488	12095
191	X	2264353	2265544	2.305393695831	2264402	2.253973272112	FBgn0040385	2653	FBgn0001150	20717
192	3L	18312720	18315424	2.305207252502	18313900	1.641728639603	FBgn0015946	44227	FBgn0011706	49762
193	3R	5592532	5594745	2.303610801697	5593518	2.071920156479	FBgn0037747	55	FBgn0037752	10300
194	2L	20298246	20299722	2.300101280212	20298679	2.011747360229	FBgn0003475	133	FBgn0011638	39242
195	X	16111278	16113855	2.299859046936	16112318	2.021675944328	FBgn0000536	54	FBgn0030733	7961
196	3R	12904787	12910085	2.298850059509	12908380	2.246447058285	FBgn0038476	2429	FBgn0038476	2429
197	X	17718149	17720698	2.297835350037	17719698	1.89854902029	FBgn0002777	1446	FBgn0002777	1446
198	X	7901007	7907733	2.295001029968	7906236	1.936776548624	FBgn0004656	436	FBgn0004656	436
199	X	621041	623103	2.294998168945	622129	1.62678567101	FBgn0015288	169	FBgn0015288	169
200	2R	6106917	6109083	2.294841766357	6108163	2.037856408528	FBgn0033538	21314	FBgn0004399	38446
201	2R	13819491	13823744	2.294636249542	13821084	2.118205428123	FBgn0034327	2244	FBgn0034326	6763
202	X	21439993	21441962	2.286269187927	21440818	2.01288190484	FBgn0024807	16	FBgn0031186	217167
203	X	1896825	1899639	2.284857749939	1898422	1.80885962879	FBgn0000667	45	FBgn0003964	983
204	X	7184103	7185928	2.283009529114	7184974	1.823511391878	FBgn0026144	2368	FBgn0026144	2368
205	3L	10824252	10826837	2.278388023376	10825182	1.888704359531	FBgn0026160	6657	FBgn0026160	6657
206	3L	15968731	15971076	2.275466442108	15969806	2.087842553854	FBgn0036556	188	FBgn0036557	650
207	2R	13925579	13929553	2.274871826172	13928261	2.217703482684	FBgn0013983	174	FBgn0034326	113940
208	3L	17520212	17522287	2.26979970932	17521236	1.906441492193	FBgn0025455	1811	FBgn0025455	1811
209	3L	5594046	5598721	2.262395858765	5595273	1.962144543143	FBgn0035625	9657	FBgn0035625	9657
210	X	11199960	11202565	2.25982427597	11200889	1.851203890408	FBgn0000499	210	FBgn0000499	210
211	3L	111347	115666	2.258806228638	112811	1.853668212891	FBgn0020386	173	FBgn0035105	55143
212	X	17545540	17548059	2.258067131042	17546676	1.918689221144	FBgn0052560	1953	FBgn0030866	26535
213	3L	18325407	18328686	2.257154464722	18327088	1.936614485348	FBgn0011706	36574	FBgn0011706	36574
214	3R	2911507	2913650	2.251872301102	2912494	1.987026959658	FBgn0003884	234	FBgn0003884	234
215	X	16800567	16803266	2.25120306015	16801730	2.012154865265	FBgn0030809	856	FBgn0030806	24931
216	2L	16345431	16348215	2.248924255371	16346599	1.772556950064	FBgn0000307	1930	FBgn0000307	1930
217	2L	5614409	5616492	2.246871709824	5615318	2.026053220034	FBgn0031725	2295	FBgn0031718	64292
218	X	17004257	17006142	2.246622085571	17005052	1.772335827351	FBgn0000163	10176	FBgn0000163	10176
219	2L	10260069	10262446	2.246146678925	10261157	1.622397478889	FBgn0026379	140	FBgn0011305	2425
220	3R	14986828	14992517	2.243505477905	14988074	1.766756693522	FBgn0038684	74	FBgn0038678	67455
221	3R	2856520	2860618	2.234037876129	2859573	1.929238375495	FBgn0024289	18484	FBgn0010774	46553
222	3L	15277634	15279774	2.229711532593	15278644	2.053740136764	FBgn0036493	9016	FBgn0036494	23315
223	3R	12525568	12528764	2.228231430054	12526714	1.923208068399	FBgn0003944	33634	FBgn0063261	50397
224	2L	11343264	11345336	2.227075576782	11344368	1.898941516876	FBgn0032360	1105	FBgn0004579	101235
225	3R	777745	779551	2.223954200745	778450	1.720534980297	FBgn0004436	44	FBgn0004183	4564
226	3R	14020758	14025904	2.223468780518	14022812	2.226092259089	FBgn0011481	2505	FBgn0038585	26637
227	3R	12716983	12719026	2.21591424942	12717869	1.957704130809	FBgn0015350	12419	FBgn0082171	35832
228	X	255265	257839	2.21065568924	256659	1.992928266525	FBgn0004170	3777	FBgn0004170	3777
229	X	2268058	2270104	2.207760810852	2269038	2.042865416583	FBgn0040385	1983	FBgn0001150	16081
230	3L	16008204	16012879	2.207591056824	16009043	2.097732798258	FBgn0003691	6871	FBgn0003691	6871
231	3L	11316553	11319299	2.204558849335	11318305	1.679377019405	FBgn0036155	20527	FBgn0041094	92049
232	3R	934565	936471	2.199649333954	935699	1.8192223231	FBgn0037293	18111	FBgn0010313	23291
233	2L	4888629	4891002	2.191322803497	4889540	1.958146731059	FBgn0031644	455	FBgn0031645	2575
234	3L	14927274	14935280	2.190124511719	14933390	2.05996241289	FBgn0026320	1216	FBgn0026320	1216
235	2L	19571753	19574070	2.187521934509	19572708	1.855425208807	FBgn0005672	545	FBgn0005672	545
236	3R	1036124	1038638	2.184464931488	1037213	1.86401238161	FBgn0000340	5934	FBgn0000340	5934
237	2L	3070493	3073070	2.182668685913	3073019	2.16403304206	FBgn0027571	16404	FBgn0003934	24318
238	2L	20133021	20134824	2.17652797699	20133792	1.453430265188	FBgn0032853	2962	FBgn0032849	39798
239	2L	18145107	18146980	2.167999744415	18146143	1.712798714638	FBgn0041184	2196	FBgn0041184	2196
240	2L	15486905	15489202	2.167112827301	15487966	2.05386787653	FBgn0002524	7073	FBgn0003448	13768
241	X	9339828	9343463	2.164856672287	9340962	2.005608590444	FBgn0030133	4380	FBgn0030136	58878
242	3R	819058	821377	2.16406917572	820144	2.119883537292	FBgn0037292	5670	FBgn0004183	46258
243	3L	7192442	7193961	2.163132190704	7193082	1.504581419627	FBgn0035750	15649	FBgn0035752	19407
244	3R	17429949	17433680	2.16251707077	17431210	1.984898226602	FBgn0046832	17036	FBgn0046832	17036
245	2R	15570596	15572704	2.16096496582	15571811	1.843756787917	FBgn0034480	51961	FBgn0004364	54563
246	X	1991754	1997381	2.157886505127	1993344	1.868241373698	FBgn0004861	643	FBgn0025626	72052
247	2R	5996117	5999624	2.156413078308	5998764	1.890309079488	FBgn0033529	6791	FBgn0033529	6791
248	2L	15480681	15483168	2.151517868042	15481895	2.000767932219	FBgn0020371	1198	FBgn0003448	7697
249	X	3620510	3624538	2.149943351746	3621534	1.836400270462	FBgn0026698	4110	FBgn0000542	59799
250	3R	9636308	9639127	2.141028881073	9637660	1.958540916443	FBgn0053327	1181	FBgn0053327	1181
251	2L	3832831	3835066	2.136671543121	3834022	1.68534003987	FBgn0004567	2820	FBgn0004567	2820
252	3L	17379883	17383141	2.135168552399	17381974	2.121295536266	FBgn0027660	4797	FBgn0027660	4797
253	2L	12611533	12619672	2.126780509949	12618545	1.993546485901	FBgn0002970	197	FBgn0002970	197
254	3R	688446	691020	2.124221801758	689885	1.907946586609	FBgn0003002	11350	FBgn0003002	11350
255	X	7141149	7143222	2.122978210449	7142389	1.996663542355	FBgn0025549	5849	FBgn0025549	5849
256	X	8495052	8497509	2.122856616974	8496067	1.866265184739	FBgn0004102	181	FBgn0004102	181
257	2R	7367620	7370081	2.121935844421	7368707	2.028512786416	FBgn0013756	181	FBgn0013756	181
258	2L	247704	250745	2.120185852051	249114	1.933267088497	FBgn0001309	1681	FBgn0001309	1681
259	2L	9447137	9450863	2.119999885559	9448437	1.97755168466	FBgn0053723	7697	FBgn0002973	10924
260	X	12623610	12626415	2.116525650024	12624446	1.379912103925	FBgn0052647	5551	FBgn0030433	116597
261	3R	6613322	6615264	2.107738494873	6614355	1.904940009117	FBgn0017577	105	FBgn0017577	105
262	3R	21296791	21299114	2.106540679932	21297979	1.893826280321	FBgn0004509	799	FBgn0039337	4746
263	3L	10646820	10652601	2.10373544693	10649651	1.986248048147	FBgn0010762	10961	FBgn0010762	10961
264	X	7003433	7005625	2.103046894073	7004688	1.79604524374	FBgn0047092	9602	FBgn0029933	61399
