Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
81	2L	14444915	14446943	1.711867809296	14445885	1.449916362762	FBgn0028844	4931	FBgn0005771	44977
82	2R	9944143	9947599	1.675258159637	9945981	1.338961958885	FBgn0013725	1217	FBgn0013725	1217
83	3L	18558480	18559257	1.672929286957	18558994	1.210708141327	FBgn0003683	30	FBgn0036800	28959
84	3R	10642850	10644937	1.671813964844	10643820	1.419122078839	FBgn0038262	16293	FBgn0038258	55062
85	3L	10303819	10305936	1.670029640198	10305068	1.311906842624	FBgn0067716	11275	FBgn0000629	307009
86	3R	863981	865830	1.667294502258	864877	1.493696943919	FBgn0010313	47531	FBgn0010313	47531
87	2L	2454399	2458465	1.653349399567	2456899	1.487443506718	FBgn0012017	3145	FBgn0015816	35767
88	2L	4822973	4825048	1.653116226196	4823903	1.378227654625	FBgn0031632	2127	FBgn0031632	2127
89	2R	20389476	20391359	1.644167900085	20390376	1.374885082245	FBgn0035075	1207	FBgn0050423	6940
90	3L	7106856	7109068	1.643504142761	7107748	1.365078477299	FBgn0023001	717	FBgn0002775	8278
91	3R	934492	936437	1.640258312225	935429	1.51291437149	FBgn0037293	18381	FBgn0010313	23021
92	X	3689810	3693299	1.624025344849	3690770	1.474599031302	FBgn0000542	9437	FBgn0000542	9437
93	3L	22333202	22335003	1.616502761841	22333925	1.426980463664	FBgn0004449	7803	FBgn0004449	7803
94	2L	2749261	2751845	1.613070487976	2750586	1.453365537855	FBgn0003075	2064	FBgn0003075	2064
95	2L	18481998	18483644	1.60383272171	18482753	1.37788032083	FBgn0032682	1337	FBgn0032682	1337
96	X	18517987	18520559	1.60352563858	18518874	1.432412624359	FBgn0004959	832	FBgn0004959	832
97	2R	13194295	13196430	1.598332881927	13194994	1.282640082496	FBgn0016059	3364	FBgn0016059	3364
98	2R	13230518	13232172	1.592674255371	13231419	1.327385790208	FBgn0028494	2771	FBgn0063386	13454
99	3L	10832238	10836004	1.58961725235	10835151	1.231797726949	FBgn0026160	3312	FBgn0026160	3312
100	3L	22335989	22337835	1.589525222778	22336920	1.395546317101	FBgn0004449	4808	FBgn0004449	4808
101	3R	1036815	1038868	1.575606822968	1037926	1.340667933226	FBgn0000340	5221	FBgn0000340	5221
102	2R	18195156	18199641	1.570563793182	18198425	1.342941224575	FBgn0020257	1870	FBgn0020257	1870
103	2L	1118910	1120820	1.560449123383	1119902	1.336075973511	FBgn0031302	6914	FBgn0031302	6914
104	3R	2579166	2582344	1.556199789047	2581329	1.416205078363	FBgn0026564	648	FBgn0026564	648
105	X	20041537	20042566	1.556047439575	20041939	1.096517822959	FBgn0003654	5166	FBgn0031098	20226
106	2R	2617408	2619993	1.551565647125	2618477	1.326689046972	FBgn0033142	278	FBgn0033156	171803
107	3L	6740227	6742087	1.551180839539	6741248	1.193931551541	FBgn0052392	4055	FBgn0035714	14388
108	3R	21852153	21853832	1.549438476562	21852963	1.39753344655	FBgn0002631	2494	FBgn0002631	2494
109	2R	5611095	5612482	1.541830062866	5611757	0.97088990492	FBgn0004907	265	FBgn0033485	358
110	3R	4030541	4032543	1.541318893433	4031671	1.279338300228	FBgn0053779	1127	FBgn0037554	27558
111	3L	17380322	17382538	1.524738311768	17381351	1.353016644716	FBgn0027660	5420	FBgn0027660	5420
112	2R	3640625	3642608	1.519810199738	3641680	1.247919194839	FBgn0033267	1465	FBgn0033267	1465
113	3L	718025	719978	1.517587184906	719067	1.301644206047	FBgn0035160	3585	FBgn0000575	13871
114	3R	4633760	4635612	1.512458324432	4634821	1.313196086884	FBgn0037635	712	FBgn0037633	3469
115	3L	15676044	15678183	1.510194778442	15677094	1.355870336294	FBgn0041160	11986	FBgn0041160	11986
116	2R	1444537	1446607	1.506261348724	1445747	1.066443443298	FBgn0033046	13502	FBgn0033059	138018
117	3R	13651187	13652912	1.505572319031	13652086	1.283324241638	FBgn0051246	14820	FBgn0051246	14820
118	2R	17749837	17751966	1.503353118896	17750645	1.185411065817	FBgn0020307	900	FBgn0034704	68157
119	X	3686393	3687906	1.49858379364	3687254	1.159324556589	FBgn0000542	5921	FBgn0000542	5921
120	2R	19152423	19154525	1.49772310257	19153582	1.23694302054	FBgn0034886	11594	FBgn0016762	48016
121	3L	9829017	9830918	1.489734172821	9829960	1.35391440111	FBgn0004390	734	FBgn0015618	17363
122	2R	11379356	11382885	1.48681974411	11381116	1.351392523448	FBgn0050085	2892	FBgn0050085	2892
123	3R	20574275	20576199	1.479753017426	20575220	1.404870622298	FBgn0003719	236	FBgn0003719	236
124	3L	4840019	4842248	1.476457595825	4840925	1.301804870367	FBgn0047330	392	FBgn0035570	150222
125	X	17011436	17013342	1.470187187195	17012248	1.408158274258	FBgn0000163	17372	FBgn0000163	17372
126	2L	2164128	2165941	1.468002319336	2165061	1.285199894625	FBgn0031393	9301	FBgn0031393	9301
127	3L	8802934	8804602	1.461503982544	8803717	1.070088106043	FBgn0011577	2264	FBgn0020633	61840
128	3R	6442044	6444486	1.457805633545	6442785	1.106907606125	FBgn0001235	21601	FBgn0001235	21601
129	3R	8255745	8257704	1.453005313873	8256580	1.425877458909	FBgn0010405	467	FBgn0038046	1578
130	3R	12161879	12163688	1.449695587158	12162832	1.251621246338	FBgn0040284	4874	FBgn0040284	4874
131	2R	6913230	6916960	1.44567489624	6914836	1.215430676937	FBgn0050506	912	FBgn0082585	1499
132	2R	12094676	12096432	1.444935321808	12095546	1.227072884055	FBgn0016131	1207	FBgn0003274	5411
133	2R	15555048	15557061	1.444227695465	15556166	1.338147878647	FBgn0034480	36316	FBgn0004364	70208
134	2L	15328796	15330681	1.440211772919	15329629	1.276390552521	FBgn0001981	164	FBgn0001981	164
135	X	3682374	3684320	1.433234214783	3683223	1.303970168619	FBgn0000542	1890	FBgn0000542	1890
136	3R	15	2275	1.431942462921	530	1.138790523305	FBgn0037213	150	FBgn0037213	150
137	2R	20605284	20606935	1.422808170319	20606027	0.982316606185	FBgn0004919	14107	FBgn0001148	36447
138	3R	2819616	2821466	1.421924591064	2820539	1.26000136137	FBgn0000095	4411	FBgn0010774	85587
139	3L	9394837	9396550	1.419130325317	9395693	1.103670400732	FBgn0023129	1507	FBgn0023129	1507
140	2L	10547904	10549797	1.418616294861	10548892	1.120264625549	FBgn0051721	4011	FBgn0032268	18398
141	3L	2865040	2867394	1.400587081909	2866180	1.20416876849	FBgn0035379	9516	FBgn0035370	115652
142	3L	4390893	4392691	1.399429321289	4391826	1.230009892408	FBgn0035542	2082	FBgn0035541	3257
143	3R	15755993	15757812	1.397123098373	15756935	1.234400216271	FBgn0038753	2618	FBgn0021776	3907
144	3L	2465751	2467673	1.39680147171	2466791	1.186109991635	FBgn0035344	4766	FBgn0035346	5560
145	3R	12099822	12101357	1.390406608582	12100551	1.006809459013	FBgn0011253	2375	FBgn0011253	2375
146	3R	16117038	16119414	1.388298988342	16118123	1.241030852	FBgn0028386	865	FBgn0028386	865
147	3R	14815123	14817793	1.373911380768	14815944	1.160462491653	FBgn0026239	6197	FBgn0026239	6197
148	3R	8077501	8079365	1.373350143433	8078417	1.20434553483	FBgn0038008	1492	FBgn0037992	124498
149	X	269428	270922	1.3709025383	270274	1.072974920273	FBgn0002561	3729	FBgn0002561	3729
150	3R	11859340	11860794	1.359262466431	11859970	1.116982907057	FBgn0003117	8151	FBgn0038396	15423
151	X	19054117	19055647	1.353855133057	19054920	1.04920142889	FBgn0031001	359	FBgn0031001	359
152	2L	9145430	9147355	1.353555679321	9146500	1.194677511851	FBgn0051887	16657	FBgn0051887	16657
153	3R	9795411	9797674	1.35103559494	9796553	1.096400767565	FBgn0015270	5914	FBgn0038196	65334
154	3L	11210479	11212769	1.347841262817	11211119	1.126283347607	FBgn0036150	1234	FBgn0041094	15137
155	X	19587236	19588952	1.344547271729	19588064	1.084678377424	FBgn0031069	3327	FBgn0031070	8196
156	X	8498360	8500970	1.340323448181	8499913	1.158168063444	FBgn0004102	4027	FBgn0004102	4027
157	2L	8848690	8850275	1.339804649353	8849535	1.098774461185	FBgn0052986	13272	FBgn0029123	23910
158	3L	4213325	4215263	1.338665485382	4214428	1.285822808743	FBgn0001257	5251	FBgn0011692	11840
159	2L	1410115	1412139	1.335374832153	1410990	1.220712035894	FBgn0002543	9459	FBgn0002543	9459
160	3L	12539587	12541363	1.334665775299	12540420	1.119927048683	FBgn0036302	6049	FBgn0004926	39736
161	3L	736296	738060	1.32837677002	737150	0.92175579071	FBgn0000575	4212	FBgn0000575	4212
162	2R	15579708	15582463	1.323561191559	15581441	1.014355659485	FBgn0004364	44933	FBgn0004364	44933
163	3L	722444	724229	1.321762084961	723430	1.13218088711	FBgn0035160	778	FBgn0000575	9508
164	3L	15004145	15006708	1.321238040924	15005983	1.075182855129	FBgn0036465	1846	FBgn0036465	1846
165	2L	3082181	3084434	1.319678783417	3083134	1.19031727314	FBgn0027571	26519	FBgn0003934	34433
166	3R	881064	882738	1.308948516846	881913	1.078482031822	FBgn0010313	30495	FBgn0010313	30495
167	3R	679018	680878	1.302283287048	680040	1.145565678092	FBgn0003002	1505	FBgn0003002	1505
168	3R	6687498	6689205	1.298739910126	6688304	1.153307381798	FBgn0037846	31	FBgn0037844	5791
169	X	2264353	2266775	1.297407627106	2264789	1.261320001939	FBgn0040385	2266	FBgn0001150	20330
170	2R	6189183	6190667	1.285262584686	6189917	1.020194739103	FBgn0033541	25098	FBgn0004399	120200
171	3L	15721189	15722710	1.282885551453	15721937	1.017696507772	FBgn0010105	28255	FBgn0010105	28255
172	3R	735872	737720	1.279727935791	736826	1.01852068305	FBgn0051536	548	FBgn0004183	37060
173	3R	25122824	25124565	1.274076461792	25123748	0.992906850927	FBgn0039659	797	FBgn0003525	42246
174	2L	8415724	8417401	1.266067028046	8416564	0.957465797663	FBgn0027932	874	FBgn0027932	874
175	3L	14715937	14717632	1.252990722656	14716778	0.995451164246	FBgn0013263	9530	FBgn0036449	34904
176	2R	13813940	13815502	1.251515388489	13814854	1.028592249926	FBgn0034326	533	FBgn0034326	533
177	3L	7961667	7963195	1.250689506531	7962319	1.191961344551	FBgn0011817	9323	FBgn0011817	9323
178	2R	11386277	11389499	1.246071815491	11388571	1.149163782597	FBgn0053464	714	FBgn0053464	714
179	3R	22712036	22713691	1.243207931519	22712904	1.097050875425	FBgn0004359	5448	FBgn0002838	11226
180	2R	16874172	16875889	1.242600440979	16874863	0.943443634931	FBgn0000395	340	FBgn0000395	340
181	2R	17153016	17154500	1.241918563843	17153848	1.046060502529	FBgn0034644	88	FBgn0050284	5733
182	2L	4365892	4368970	1.240260124207	4366722	1.133765977972	FBgn0026319	5268	FBgn0026319	5268
183	X	7735836	7737811	1.240024089813	7736880	1.064022839069	FBgn0029970	72	FBgn0029970	72
184	2R	3757425	3759049	1.23902463913	3758170	1.11472530926	FBgn0033277	7899	FBgn0010109	14030
185	3R	26589087	26590707	1.238459587097	26589832	1.023863852024	FBgn0004606	1816	FBgn0003720	88205
186	2L	1517414	1518921	1.235365390778	1518096	1.144066572189	FBgn0001174	88	FBgn0001174	88
187	X	3007481	3009384	1.234834432602	3008531	1.027842016781	FBgn0004647	17503	FBgn0004647	17503
188	X	17545194	17546956	1.22806763649	17546144	1.078575879335	FBgn0052560	1421	FBgn0030866	27067
189	2R	2491587	2493141	1.227931976318	2492431	1.059108189174	FBgn0050156	2368	FBgn0033107	165558
190	3L	8480167	8481740	1.226202011108	8480943	0.952567324919	FBgn0035900	2751	FBgn0035900	2751
191	3R	9636965	9639288	1.220277786255	9638622	0.847522036235	FBgn0053327	219	FBgn0053327	219
192	2R	11412252	11413718	1.220041275024	11413074	0.858589013418	FBgn0053463	1784	FBgn0003425	7357
193	2L	7009250	7011428	1.217667102814	7010375	1.201809153837	FBgn0031880	3121	FBgn0051908	16920
194	2R	9137895	9139402	1.21695971489	9138628	0.791973799467	FBgn0000633	367	FBgn0033859	29072
195	2L	1065194	1069614	1.216274261475	1066468	1.213181271273	FBgn0003310	11343	FBgn0003310	11343
196	2R	16366250	16368120	1.215828895569	16367053	1.068708121777	FBgn0034554	6630	FBgn0016984	27057
197	2L	4280443	4283753	1.215264320374	4281497	0.938388983409	FBgn0010473	1654	FBgn0003941	53855
198	3L	14419368	14420955	1.214462757111	14420157	0.921743094921	FBgn0036424	37566	FBgn0036424	37566
199	2R	15549449	15551402	1.214379310608	15550240	1.075057254118	FBgn0034480	30390	FBgn0004364	76134
200	2L	17258619	17260168	1.212604522705	17259323	1.027472045687	FBgn0032629	2662	FBgn0032633	120753
201	2R	9048710	9050535	1.211216449738	9049932	0.938441514969	FBgn0053528	1036	FBgn0014877	20057
202	3R	12545083	12546754	1.209850788116	12545939	1.017248350031	FBgn0003944	14409	FBgn0063261	31172
203	2L	6338658	6340099	1.208177566528	6339501	0.874155670404	FBgn0015623	729	FBgn0043854	32914
204	3L	15982362	15984759	1.20632648468	15983202	1.037153631449	FBgn0044028	5537	FBgn0044028	5537
205	3R	484664	486302	1.203539848328	485508	1.014508976656	FBgn0051531	203	FBgn0037262	17812
206	3R	15154957	15156622	1.203386306763	15155893	1.007485922645	FBgn0000463	3958	FBgn0000463	3958
207	2R	11269673	11272061	1.202888965607	11270720	1.103269964457	FBgn0050089	28459	FBgn0050089	28459
208	3R	2930918	2932430	1.19884967804	2931679	0.99329550126	FBgn0014863	11774	FBgn0003884	19419
209	2L	6372837	6377409	1.198684692383	6374347	1.114654849557	FBgn0043854	1932	FBgn0043854	1932
210	X	20841098	20843105	1.195808410645	20842617	0.85597536299	FBgn0031144	9	FBgn0031144	9
211	3R	10395839	10397604	1.18931388855	10396726	1.087441384792	FBgn0004629	1363	FBgn0004629	1363
212	3R	5699107	5700905	1.189106464386	5699824	0.984635745778	FBgn0040536	1039	FBgn0065050	95618
213	2R	11249385	11251185	1.188321113586	11250352	1.199214458466	FBgn0050089	8091	FBgn0050089	8091
214	2L	13867087	13868537	1.188211917877	13867714	0.984332621098	FBgn0028532	18302	FBgn0051842	32676
215	3R	6425339	6426665	1.178318500519	6425902	0.856602013111	FBgn0001235	38484	FBgn0001235	38484
216	3L	18103914	18105339	1.177745342255	18104571	0.789359457353	FBgn0020300	92	FBgn0020300	92
217	3L	20632846	20634674	1.176574230194	20633661	1.056302666664	FBgn0001320	4457	FBgn0001320	4457
218	2R	10646610	10648289	1.1752576828	10647474	1.055982253131	FBgn0033993	15144	FBgn0033989	140388
219	X	9340456	9343022	1.172580718994	9342390	0.848913908005	FBgn0030133	2952	FBgn0030136	57450
220	X	11184037	11185661	1.172475814819	11184951	0.943280023687	FBgn0028421	178	FBgn0030291	9321
221	2L	4286404	4288193	1.164401531219	4287323	0.869751363993	FBgn0010473	4172	FBgn0003941	59681
222	2L	6721711	6723693	1.163585662842	6722934	0.962181596195	FBgn0025777	421	FBgn0025777	421
223	3R	463758	466776	1.16358089447	465454	0.994970348146	FBgn0037261	1819	FBgn0037261	1819
224	3R	10287165	10289037	1.162117958069	10288066	1.089940428734	FBgn0051330	29164	FBgn0038234	49524
225	X	18137265	18139350	1.160541534424	18138485	0.986207932234	FBgn0004956	3277	FBgn0004956	3277
226	3L	16440106	16441771	1.152100563049	16440842	0.9512275808	FBgn0004569	8118	FBgn0014163	63744
227	2L	22138478	22140428	1.150101184845	22139408	1.143003043006	FBgn0032978	9485	FBgn0032979	17346
228	2L	22005967	22007382	1.148458480835	22006679	0.890696525574	FBgn0053987	230	FBgn0032979	150075
229	2L	16741537	16742915	1.147336006165	16742444	0.746603745681	FBgn0032600	3111	FBgn0032600	3111
230	X	3011347	3013243	1.142973423004	3012414	1.096643606822	FBgn0028746	16864	FBgn0028746	16864
231	3L	20450170	20452196	1.139581680298	20451281	0.891756117344	FBgn0037007	1992	FBgn0037007	1992
232	3L	22066036	22067522	1.137575149536	22066827	0.967561022441	FBgn0037153	3130	FBgn0000100	56944
233	2R	5635801	5637444	1.137337684631	5636560	0.96578059477	FBgn0050011	599	FBgn0033486	7054
234	2R	14806483	14808711	1.136371612549	14808034	0.965555667877	FBgn0034431	603	FBgn0034430	968
235	X	19599094	19600780	1.13480758667	19599929	0.972964096069	FBgn0031070	3669	FBgn0031070	3669
236	2R	9060636	9062596	1.134014129639	9061483	0.90971827507	FBgn0033853	1412	FBgn0014877	8506
237	X	13063225	13064860	1.129219055176	13064149	0.942111772649	FBgn0052639	6311	FBgn0052639	6311
238	3R	26681167	26682978	1.1233086586	26681902	0.957294464111	FBgn0003720	3865	FBgn0003720	3865
239	3L	9015542	9017852	1.122126579285	9016208	0.86414309109	FBgn0028789	884	FBgn0028789	884
240	X	7014073	7015469	1.117805480957	7014788	0.761982356801	FBgn0047092	19702	FBgn0029933	71499
241	3L	20335930	20337501	1.11526966095	20336689	1.063690241645	FBgn0028978	1240	FBgn0028978	1240
242	X	6842015	6843712	1.114552497864	6842876	0.994309453403	FBgn0027108	1023	FBgn0027108	1023
243	2R	1628769	1630360	1.114337921143	1629617	1.039040649638	FBgn0033063	15161	FBgn0033062	36609
244	3L	726995	728625	1.114289283752	727947	0.924133637372	FBgn0052482	621	FBgn0000575	4991
245	X	2584866	2588028	1.108034133911	2585975	0.864347233492	FBgn0000520	2119	FBgn0024978	2366
246	2L	8845464	8847856	1.107142448425	8846893	1.000087632073	FBgn0052986	15914	FBgn0029123	21268
247	2R	5996651	5999395	1.107025146484	5998556	0.811770677567	FBgn0033529	6583	FBgn0033529	6583
248	2R	9440860	9442605	1.1068983078	9441762	0.899957143343	FBgn0013733	16255	FBgn0033886	34549
249	3L	16528907	16530395	1.106547832489	16529643	0.960111505845	FBgn0036639	7541	FBgn0036641	16856
250	2L	19215523	19217041	1.104122638702	19216182	0.857904179891	FBgn0015380	29907	FBgn0032762	86827
251	3R	283221	285051	1.099977493286	284126	0.949651686351	FBgn0051522	5090	FBgn0037250	24395
252	2L	21149751	21151111	1.098529815674	21150402	0.875495970249	FBgn0032924	278	FBgn0024371	6564
253	3R	136905	138422	1.098123550415	137661	0.957556300693	FBgn0037232	403	FBgn0001204	34711
254	3L	3161980	3163819	1.095803260803	3162802	0.895619364346	FBgn0035411	336	FBgn0001233	13757
255	3L	1755593	1756998	1.095039844513	1756256	0.838165619794	FBgn0013811	1074	FBgn0027903	2909
256	2R	20320575	20322774	1.091256141663	20321249	0.989023738437	FBgn0000157	1181	FBgn0050423	62187
257	2L	6078324	6079873	1.088382720947	6079205	0.795509170083	FBgn0031778	752	FBgn0031769	28376
258	2R	8045877	8047627	1.087695121765	8046658	0.95664525032	FBgn0011592	1695	FBgn0011592	1695
259	3R	26393295	26395155	1.087461471558	26394023	0.960562646389	FBgn0039787	11131	FBgn0039767	140025
260	2R	5942547	5945072	1.086542606354	5944219	0.860704213381	FBgn0033522	2694	FBgn0033522	2694
261	3R	19077188	19078697	1.084143638611	19077885	0.91697176765	FBgn0039066	619	FBgn0039066	619
262	2R	16468247	16470856	1.078319549561	16469955	0.891365408897	FBgn0008636	1464	FBgn0034565	15864
263	3L	15188511	15189782	1.074356079102	15189055	0.786301263173	FBgn0029114	11845	FBgn0029114	11845
264	2R	6706777	6708434	1.07431602478	6707555	1.02078331218	FBgn0003396	17828	FBgn0033581	41592
