Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
165	2L	3082345	3084185	1.319678783417	3083134	1.19031727314	FBgn0027571	26519	FBgn0003934	34433
166	3R	881260	882567	1.308948516846	881913	1.078482031822	FBgn0010313	30495	FBgn0010313	30495
167	3R	679283	680723	1.302283287048	680040	1.145565678092	FBgn0003002	1505	FBgn0003002	1505
168	3R	6687596	6689083	1.298739910126	6688304	1.153307381798	FBgn0037846	31	FBgn0037844	5791
169	X	2264353	2265521	1.297407627106	2264789	1.261320001939	FBgn0040385	2266	FBgn0001150	20330
170	2L	13224757	13226153	1.29677438736	13225559	1.10527010525	FBgn0032489	353	FBgn0032489	353
171	2R	6189331	6190531	1.285262584686	6189917	1.020194739103	FBgn0033541	25098	FBgn0004399	120200
172	3L	15721409	15722578	1.282885551453	15721937	1.017696507772	FBgn0010105	28255	FBgn0010105	28255
173	3R	736168	737615	1.279727935791	736826	1.01852068305	FBgn0051536	548	FBgn0004183	37060
174	3R	25123034	25124372	1.274076461792	25123748	0.992906850927	FBgn0039659	797	FBgn0003525	42246
175	2L	8415946	8417260	1.266067028046	8416564	0.957465797663	FBgn0027932	874	FBgn0027932	874
176	3L	14716050	14717453	1.252990722656	14716778	0.995451164246	FBgn0013263	9530	FBgn0036449	34904
177	2R	13814134	13815397	1.251515388489	13814854	1.028592249926	FBgn0034326	533	FBgn0034326	533
178	3L	7961667	7963021	1.250689506531	7962319	1.191961344551	FBgn0011817	9323	FBgn0011817	9323
179	2R	11387791	11389307	1.246071815491	11388571	1.149163782597	FBgn0053464	714	FBgn0053464	714
180	3R	22712224	22713503	1.243207931519	22712904	1.097050875425	FBgn0004359	5448	FBgn0002838	11226
181	2R	16874364	16875657	1.242600440979	16874863	0.943443634931	FBgn0000395	340	FBgn0000395	340
182	2R	17153123	17154391	1.241918563843	17153848	1.046060502529	FBgn0034644	88	FBgn0050284	5733
183	2L	4366083	4368727	1.240260124207	4366722	1.133765977972	FBgn0026319	5268	FBgn0026319	5268
184	X	7736095	7737543	1.240024089813	7736880	1.064022839069	FBgn0029970	72	FBgn0029970	72
185	2R	3757564	3758919	1.23902463913	3758170	1.11472530926	FBgn0033277	7899	FBgn0010109	14030
186	3R	26589195	26590469	1.238459587097	26589832	1.023863852024	FBgn0004606	1816	FBgn0003720	88205
187	2L	1517458	1518779	1.235365390778	1518096	1.144066572189	FBgn0001174	88	FBgn0001174	88
188	X	3007684	3009274	1.234834432602	3008531	1.027842016781	FBgn0004647	17503	FBgn0004647	17503
189	X	17545387	17546813	1.22806763649	17546144	1.078575879335	FBgn0052560	1421	FBgn0030866	27067
190	2R	2491773	2493022	1.227931976318	2492431	1.059108189174	FBgn0050156	2368	FBgn0033107	165558
191	3L	8480346	8481525	1.226202011108	8480943	0.952567324919	FBgn0035900	2751	FBgn0035900	2751
192	3R	9638152	9639127	1.220277786255	9638622	0.847522036235	FBgn0053327	219	FBgn0053327	219
193	2R	11412448	11413567	1.220041275024	11413074	0.858589013418	FBgn0053463	1784	FBgn0003425	7357
194	2L	7009386	7011221	1.217667102814	7010375	1.201809153837	FBgn0031880	3121	FBgn0051908	16920
195	2R	9138073	9139180	1.21695971489	9138628	0.791973799467	FBgn0000633	367	FBgn0033859	29072
196	2L	1065408	1067322	1.216274261475	1066468	1.213181271273	FBgn0003310	11343	FBgn0003310	11343
197	2R	16366398	16367922	1.215828895569	16367053	1.068708121777	FBgn0034554	6630	FBgn0016984	27057
198	2L	4280755	4283605	1.215264320374	4281497	0.938388983409	FBgn0010473	1654	FBgn0003941	53855
199	3L	14419626	14420672	1.214462757111	14420157	0.921743094921	FBgn0036424	37566	FBgn0036424	37566
200	2R	15549587	15551069	1.214379310608	15550240	1.075057254118	FBgn0034480	30390	FBgn0004364	76134
201	2L	1067650	1069359	1.214253425598	1068354	1.067527350257	FBgn0003310	9457	FBgn0003310	9457
202	2L	17258760	17260073	1.212604522705	17259323	1.027472045687	FBgn0032629	2662	FBgn0032633	120753
203	2R	9049291	9050422	1.211216449738	9049932	0.938441514969	FBgn0053528	1036	FBgn0014877	20057
204	3R	12545211	12546598	1.209850788116	12545939	1.017248350031	FBgn0003944	14409	FBgn0063261	31172
205	2L	6338812	6339996	1.208177566528	6339501	0.874155670404	FBgn0015623	729	FBgn0043854	32914
206	3L	15982549	15983838	1.20632648468	15983202	1.037153631449	FBgn0044028	5537	FBgn0044028	5537
207	3R	484945	486188	1.203539848328	485508	1.014508976656	FBgn0051531	203	FBgn0037262	17812
208	3R	15155291	15156516	1.203386306763	15155893	1.007485922645	FBgn0000463	3958	FBgn0000463	3958
209	2R	11269917	11271812	1.202888965607	11270720	1.103269964457	FBgn0050089	28459	FBgn0050089	28459
210	3R	2931088	2932252	1.19884967804	2931679	0.99329550126	FBgn0014863	11774	FBgn0003884	19419
211	2L	6373054	6375300	1.198684692383	6374347	1.114654849557	FBgn0043854	1932	FBgn0043854	1932
212	X	20841969	20843105	1.195808410645	20842617	0.85597536299	FBgn0031144	9	FBgn0031144	9
213	3R	10395985	10397427	1.18931388855	10396726	1.087441384792	FBgn0004629	1363	FBgn0004629	1363
214	3R	5699268	5700531	1.189106464386	5699824	0.984635745778	FBgn0040536	1039	FBgn0065050	95618
215	2R	11249620	11250994	1.188321113586	11250352	1.199214458466	FBgn0050089	8091	FBgn0050089	8091
216	2L	13867222	13868287	1.188211917877	13867714	0.984332621098	FBgn0028532	18302	FBgn0051842	32676
217	3R	6425444	6426563	1.178318500519	6425902	0.856602013111	FBgn0001235	38484	FBgn0001235	38484
218	3L	18104095	18105142	1.177745342255	18104571	0.789359457353	FBgn0020300	92	FBgn0020300	92
219	3L	20633044	20634454	1.176574230194	20633661	1.056302666664	FBgn0001320	4457	FBgn0001320	4457
220	2R	10646803	10648172	1.1752576828	10647474	1.055982253131	FBgn0033993	15144	FBgn0033989	140388
221	X	9341926	9342931	1.172580718994	9342390	0.848913908005	FBgn0030133	2952	FBgn0030136	57450
222	X	11184278	11185481	1.172475814819	11184951	0.943280023687	FBgn0028421	178	FBgn0030291	9321
223	2L	4286619	4287992	1.164401531219	4287323	0.869751363993	FBgn0010473	4172	FBgn0003941	59681
224	2L	6722218	6723514	1.163585662842	6722934	0.962181596195	FBgn0025777	421	FBgn0025777	421
225	3R	463920	466603	1.16358089447	465454	0.994970348146	FBgn0037261	1819	FBgn0037261	1819
226	3R	10287316	10288883	1.162117958069	10288066	1.089940428734	FBgn0051330	29164	FBgn0038234	49524
227	X	18137645	18139184	1.160541534424	18138485	0.986207932234	FBgn0004956	3277	FBgn0004956	3277
228	3L	16440375	16441650	1.152100563049	16440842	0.9512275808	FBgn0004569	8118	FBgn0014163	63744
229	2L	22138628	22140230	1.150101184845	22139408	1.143003043006	FBgn0032978	9485	FBgn0032979	17346
230	2L	22006180	22007210	1.148458480835	22006679	0.890696525574	FBgn0053987	230	FBgn0032979	150075
231	2L	16742102	16742800	1.147336006165	16742208	1.006498473031	FBgn0032600	2875	FBgn0032600	2875
232	X	3011567	3013099	1.142973423004	3012414	1.096643606822	FBgn0028746	16864	FBgn0028746	16864
233	3L	20450689	20451905	1.139581680298	20451281	0.891756117344	FBgn0037007	1992	FBgn0037007	1992
234	3L	22066193	22067410	1.137575149536	22066827	0.967561022441	FBgn0037153	3130	FBgn0000100	56944
235	2R	5636074	5637290	1.137337684631	5636560	0.96578059477	FBgn0050011	599	FBgn0033486	7054
236	2R	14807449	14808520	1.136371612549	14808034	0.965555667877	FBgn0034431	603	FBgn0034430	968
237	X	19599293	19600521	1.13480758667	19599929	0.972964096069	FBgn0031070	3669	FBgn0031070	3669
238	2R	9060778	9062145	1.134014129639	9061483	0.90971827507	FBgn0033853	1412	FBgn0014877	8506
239	X	13063374	13064723	1.129219055176	13064149	0.942111772649	FBgn0052639	6311	FBgn0052639	6311
240	3R	26681318	26682603	1.1233086586	26681902	0.957294464111	FBgn0003720	3865	FBgn0003720	3865
241	3L	9015735	9016905	1.122126579285	9016208	0.86414309109	FBgn0028789	884	FBgn0028789	884
242	X	7014331	7015324	1.117805480957	7014788	0.761982356801	FBgn0047092	19702	FBgn0029933	71499
243	3L	20336075	20337321	1.11526966095	20336689	1.063690241645	FBgn0028978	1240	FBgn0028978	1240
244	X	6842152	6843494	1.114552497864	6842876	0.994309453403	FBgn0027108	1023	FBgn0027108	1023
245	2R	1628920	1630203	1.114337921143	1629617	1.039040649638	FBgn0033063	15161	FBgn0033062	36609
246	3L	727239	728489	1.114289283752	727947	0.924133637372	FBgn0052482	621	FBgn0000575	4991
247	X	2585157	2586512	1.108034133911	2585975	0.864347233492	FBgn0000520	2119	FBgn0024978	2366
248	2L	8845796	8847640	1.107142448425	8846893	1.000087632073	FBgn0052986	15914	FBgn0029123	21268
249	2R	5998090	5999188	1.107025146484	5998556	0.811770677567	FBgn0033529	6583	FBgn0033529	6583
250	2R	9441003	9442293	1.1068983078	9441762	0.899957143343	FBgn0013733	16255	FBgn0033886	34549
251	3L	16529015	16530228	1.106547832489	16529643	0.960111505845	FBgn0036639	7541	FBgn0036641	16856
252	2L	19215729	19216793	1.104122638702	19216182	0.857904179891	FBgn0015380	29907	FBgn0032762	86827
253	3R	283413	284730	1.099977493286	284126	0.949651686351	FBgn0051522	5090	FBgn0037250	24395
254	2L	21149895	21151028	1.098529815674	21150402	0.875495970249	FBgn0032924	278	FBgn0024371	6564
255	3R	137036	138196	1.098123550415	137661	0.957556300693	FBgn0037232	403	FBgn0001204	34711
256	3L	3162168	3163419	1.095803260803	3162802	0.895619364346	FBgn0035411	336	FBgn0001233	13757
257	3L	1755795	1756823	1.095039844513	1756256	0.838165619794	FBgn0013811	1074	FBgn0027903	2909
258	2R	20320652	20322391	1.091256141663	20321249	0.989023738437	FBgn0000157	1181	FBgn0050423	62187
259	2L	6078554	6079674	1.088382720947	6079205	0.795509170083	FBgn0031778	752	FBgn0031769	28376
260	2R	8046080	8047432	1.087695121765	8046658	0.95664525032	FBgn0011592	1695	FBgn0011592	1695
261	3R	26393484	26394653	1.087461471558	26394023	0.960562646389	FBgn0039787	11131	FBgn0039767	140025
262	2R	5943757	5944893	1.086542606354	5944219	0.860704213381	FBgn0033522	2694	FBgn0033522	2694
263	3L	15197738	15199009	1.084206581116	15198322	0.950470352173	FBgn0029114	2578	FBgn0029114	2578
264	3R	19077381	19078549	1.084143638611	19077885	0.91697176765	FBgn0039066	619	FBgn0039066	619
