Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
18	3R	1036086	1039266	3.652209281921	1037543	3.428494870663	FBgn0000340	5604	FBgn0000340	5604
19	X	2284816	2288283	3.606872558594	2287218	3.558978978325	FBgn0001150	2099	FBgn0001150	2099
20	3L	717656	719835	3.600308418274	718802	3.486411631107	FBgn0035160	3850	FBgn0000575	14136
21	3R	12746134	12748149	3.589800357819	12747242	3.337358891964	FBgn0051270	2265	FBgn0082171	65205
22	3R	15166706	15168884	3.577900886536	15167846	3.247550308704	FBgn0000463	15911	FBgn0000463	15911
23	3R	4292530	4295746	3.573871612549	4293406	3.379106072819	FBgn0051369	23859	FBgn0040529	126643
24	3R	2682445	2685846	3.566757440567	2683518	3.414677535786	FBgn0001077	6528	FBgn0001077	6528
25	2R	5487550	5491176	3.56423664093	5489561	3.51505167344	FBgn0000606	1493	FBgn0000606	1493
26	3R	20996614	21000004	3.531693935394	20998073	3.14078733325	FBgn0039285	310	FBgn0039286	12662
27	3L	2862903	2867697	3.515429496765	2866180	3.015604776495	FBgn0035379	9516	FBgn0035370	115652
28	2R	7542192	7544203	3.510936737061	7543205	3.314723295324	FBgn0033675	390	FBgn0011704	41855
29	3L	15188008	15190514	3.509251117706	15189196	3.313326686621	FBgn0029114	11704	FBgn0029114	11704
30	X	20534374	20537005	3.502074718475	20535712	3.31421140035	FBgn0031129	10924	FBgn0003300	30595
31	2L	14435223	14437430	3.4948387146	14436260	3.298749474918	FBgn0028871	11129	FBgn0005771	54602
32	2R	2084107	2086289	3.489700317383	2085167	3.176712260527	FBgn0033076	27624	FBgn0041145	37151
33	3L	14416719	14418971	3.484363079071	14417888	3.199935138226	FBgn0036424	35297	FBgn0036424	35297
34	2L	18890108	18892591	3.478535175323	18891541	3.447761118412	FBgn0003896	14356	FBgn0032717	55945
35	X	12568853	12571079	3.452357292175	12569713	2.992854567135	FBgn0024308	6667	FBgn0053963	76314
36	2R	14045986	14047871	3.449268817902	14047004	2.96877339307	FBgn0003067	4626	FBgn0003067	4626
37	3L	14116781	14121140	3.390682458878	14119100	3.330308830037	FBgn0042630	22517	FBgn0000411	24779
38	3R	2819540	2821388	3.378949642181	2820468	3.152469694614	FBgn0000095	4482	FBgn0010774	85658
39	X	11167026	11169201	3.375717163086	11168265	3.112822592258	FBgn0003411	701	FBgn0003411	701
40	3L	20627396	20629506	3.371213912964	20628509	3.098813141094	FBgn0001320	695	FBgn0001320	695
41	3R	11813430	11816045	3.355852603912	11815111	3.102258570054	FBgn0003507	3188	FBgn0003507	3188
42	2R	19152469	19154601	3.354578495026	19153379	3.098016679287	FBgn0034886	11797	FBgn0016762	48219
43	3R	2579166	2582243	3.34890460968	2580166	3.130778200486	FBgn0004053	245	FBgn0004053	245
44	3R	9118281	9120666	3.326098442078	9119257	3.168494056253	FBgn0038134	337	FBgn0038134	337
45	3L	20630089	20632540	3.323637485504	20630975	3.084474802017	FBgn0001320	1771	FBgn0001320	1771
46	2L	88463	92189	3.317490100861	89437	2.929620444775	FBgn0002931	2055	FBgn0002931	2055
47	3R	2692947	2694770	3.312947273254	2693677	3.09152208964	FBgn0001077	3631	FBgn0001077	3631
48	X	2293428	2296093	3.305945396423	2294661	2.993252277374	FBgn0003714	5471	FBgn0004050	9264
49	2L	6228260	6230414	3.30383682251	6229646	2.908122825623	FBgn0026755	4596	FBgn0031782	101884
50	3L	4676534	4679044	3.30260515213	4677643	3.283020861009	FBgn0042199	883	FBgn0042199	883
51	2L	21605790	21606761	3.297623634338	21606680	3.148175668716	FBgn0032955	4512	FBgn0022893	10841
52	X	19619664	19621735	3.29582118988	19620538	3.117810471853	FBgn0031071	3673	FBgn0031071	3673
53	3R	673853	676426	3.291704177856	674832	2.938985675573	FBgn0003002	3703	FBgn0003002	3703
54	2L	14488399	14490221	3.285615682602	14489353	2.714852839708	FBgn0005771	1509	FBgn0005771	1509
55	3R	12554484	12556210	3.285520076752	12555345	2.807994618135	FBgn0003944	5003	FBgn0063261	21766
56	X	10338306	10340357	3.265767097473	10339204	2.921265546013	FBgn0052680	249	FBgn0052680	249
57	2R	20729670	20734285	3.263293743134	20732910	2.971066580878	FBgn0001325	1305	FBgn0001325	1305
58	3L	8643396	8646105	3.255688667297	8645157	3.027330811818	FBgn0001168	4549	FBgn0001168	4549
59	3R	13219356	13221076	3.249572753906	13220322	2.859257529764	FBgn0025456	17	FBgn0025456	17
60	2L	8143355	8147717	3.246755123138	8145377	2.952255249023	FBgn0051606	2253	FBgn0051607	3573
61	X	7387007	7388814	3.245768070221	7387772	2.904906497282	FBgn0052720	5647	FBgn0027553	185786
62	3R	4029848	4032399	3.232034683228	4031428	3.118399002973	FBgn0053779	884	FBgn0037554	27801
63	3L	18260991	18262823	3.21918296814	18261861	3.05739551432	FBgn0036784	2224	FBgn0011706	101801
64	2L	15319087	15322790	3.215651035309	15321659	2.882779057821	FBgn0041103	5824	FBgn0001981	8134
65	X	15479868	15482109	3.210322856903	15480997	2.850845449111	FBgn0030663	2769	FBgn0003463	20520
66	2R	18196866	18199424	3.209805011749	18197839	2.81332051754	FBgn0020257	1284	FBgn0020257	1284
67	2L	3078248	3080699	3.20702457428	3078477	2.7796928542	FBgn0027571	21862	FBgn0003934	29776
68	2L	20755463	20758901	3.20587348938	20756564	3.080638706684	FBgn0000251	1764	FBgn0000986	34056
69	3L	8637879	8641282	3.204891681671	8640369	3.059000856736	FBgn0001168	9337	FBgn0001168	9337
70	3R	20574239	20576129	3.198432922363	20575012	2.759918156792	FBgn0003719	444	FBgn0003719	444
71	2L	14441903	14446869	3.196785926819	14445736	2.734724283218	FBgn0028844	5080	FBgn0005771	45126
72	X	6831387	6835061	3.182681798935	6832594	2.978773891926	FBgn0029927	868	FBgn0029927	868
73	X	20487621	20489125	3.178965806961	20488285	2.646489171421	FBgn0031128	685	FBgn0003300	16832
74	3R	15756078	15758106	3.166549682617	15757105	2.822947157754	FBgn0038753	2788	FBgn0021776	3737
75	3R	2710415	2712325	3.162056446075	2711206	3.019665539265	FBgn0001077	21160	FBgn0001077	21160
76	3R	12075204	12077910	3.158220291138	12076497	2.963649693657	FBgn0040237	13313	FBgn0011253	21679
77	3R	863764	865937	3.153182506561	864677	2.873833274841	FBgn0010313	47731	FBgn0010313	47731
78	2R	19145738	19147806	3.147550582886	19146902	2.836113065481	FBgn0004795	6690	FBgn0016762	54696
79	2R	7308737	7312195	3.142414093018	7310134	3.031352460384	FBgn0033652	3858	FBgn0033652	3858
80	X	17653047	17654597	3.139161109924	17653858	2.850899892695	FBgn0030868	306	FBgn0030870	10919
81	3L	13054592	13056630	3.129831314087	13055524	2.989245022044	FBgn0036345	5712	FBgn0010452	32696
82	X	8971987	8973788	3.12931060791	8972815	2.5795861132	FBgn0030090	7424	FBgn0030092	21465
83	2L	5983234	5984341	3.114854812622	5983798	2.764644804455	FBgn0001942	2039	FBgn0001942	2039
84	2L	4366222	4369654	3.114604473114	4368406	3.016169369221	FBgn0026319	3584	FBgn0026319	3584
85	2R	5497113	5499488	3.109433174133	5498731	2.662362070645	FBgn0024923	2243	FBgn0024923	2243
86	2R	6714423	6716162	3.102149963379	6715367	2.583071456236	FBgn0033582	19753	FBgn0033590	37223
87	2L	221532	224447	3.091136932373	223148	3.134503701154	FBgn0031235	9366	FBgn0031235	9366
88	2R	6706700	6708730	3.086995124817	6707674	2.934534241171	FBgn0003396	17947	FBgn0033581	41711
89	3L	19524720	19528351	3.084465026855	19526216	2.592837061201	FBgn0067680	4183	FBgn0067680	4183
90	3L	279747	283129	3.081842899323	282310	2.948675632477	FBgn0035128	956	FBgn0035128	956
91	X	6893468	6895037	3.081567764282	6894285	2.533253445345	FBgn0004143	372	FBgn0029931	8441
92	2L	7009925	7012069	3.076935768127	7010859	2.677775691537	FBgn0031880	2637	FBgn0051908	16436
93	2R	15354645	15356700	3.068598747253	15355486	2.784134135527	FBgn0034476	13718	FBgn0011849	113092
94	X	2264353	2265639	3.065671443939	2264402	2.838149812486	FBgn0040385	2653	FBgn0001150	20717
95	X	7065548	7067565	3.065654277802	7066794	2.859505877775	FBgn0029939	28482	FBgn0025549	69746
96	2L	8165433	8167638	3.063981533051	8166290	2.941203538109	FBgn0031992	3965	FBgn0031992	3965
97	3L	15981931	15984202	3.052862167358	15983202	2.699720770121	FBgn0044028	5537	FBgn0044028	5537
98	3L	3435537	3437569	3.052087783813	3436730	2.855259895325	FBgn0026259	7404	FBgn0001254	59479
99	3L	7108997	7113244	3.040712356567	7111940	2.691251550402	FBgn0023001	3475	FBgn0002775	12470
100	2L	11451902	11454020	3.0395860672	11453018	2.920143604279	FBgn0004579	7415	FBgn0004579	7415
101	3L	6794312	6796075	3.03796005249	6795230	2.844341397285	FBgn0003995	31123	FBgn0035714	68370
102	2R	16866262	16868210	3.035869598389	16867296	2.782725036144	FBgn0000395	7227	FBgn0000395	7227
103	2R	1628920	1630560	3.034730911255	1629797	2.967813996708	FBgn0033063	14981	FBgn0033062	36789
104	3R	8470704	8472899	3.033292770386	8471500	2.669376204996	FBgn0038071	2282	FBgn0038071	2282
105	2L	26431	29514	3.03188419342	28547	2.947275966406	FBgn0031209	4659	FBgn0002121	7175
106	3R	10477595	10479321	3.029770851135	10478559	2.747724476983	FBgn0026578	2864	FBgn0026578	2864
107	X	3682374	3684486	3.026240348816	3683223	2.666102241067	FBgn0000542	1890	FBgn0000542	1890
108	X	20473250	20476289	3.02220916748	20474110	2.752741158009	FBgn0031127	4888	FBgn0003300	31007
109	2R	17051462	17054558	3.01740694046	17053616	2.698910713196	FBgn0050283	5461	FBgn0010415	64866
110	3R	17977822	17979623	3.014827251434	17978779	2.601672232151	FBgn0053335	11961	FBgn0053335	11961
111	2L	7047917	7050004	3.013879776001	7048819	2.753994703293	FBgn0051630	6352	FBgn0051630	6352
112	2L	15737525	15739971	3.0135846138	15739034	2.676726060755	FBgn0010382	5050	FBgn0003936	8577
113	3R	18954760	18956803	3.011373519897	18955848	2.681245982647	FBgn0051457	2142	FBgn0051457	2142
114	3L	8802527	8804481	3.008919715881	8803376	2.843368418076	FBgn0011577	1923	FBgn0020633	62181
115	3R	16674372	16676117	3.008897781372	16675337	2.711960568148	FBgn0038834	934	FBgn0038834	934
116	X	9534462	9536160	3.000244140625	9535284	2.972781689962	FBgn0000233	4125	FBgn0000233	4125
117	3L	22335632	22338114	2.995695590973	22336760	2.805541038513	FBgn0004449	4968	FBgn0004449	4968
118	X	18632596	18634561	2.983734130859	18633610	2.84895215315	FBgn0001090	1994	FBgn0001090	1994
119	3R	27043578	27045734	2.979232311249	27044862	2.85749399662	FBgn0039830	495	FBgn0039830	495
120	2L	20786097	20787552	2.977447509766	20786921	2.508501137004	FBgn0032886	1597	FBgn0000986	64413
121	2R	13267170	13269092	2.976418972015	13268135	2.716929407681	FBgn0034275	2974	FBgn0003545	5161
122	3R	7203557	7204990	2.974084854126	7204535	2.840726792812	FBgn0004595	6025	FBgn0026064	28168
123	3R	2732465	2734136	2.971411466599	2733260	2.644809863147	FBgn0001077	43214	FBgn0001077	43214
124	3R	13905810	13908385	2.970097064972	13907165	2.753763367148	FBgn0038566	322	FBgn0038566	322
125	3L	10303920	10305868	2.963812828064	10304785	2.80725812912	FBgn0067716	10992	FBgn0000629	307292
126	3R	12664479	12666642	2.960629463196	12665760	2.742070674896	FBgn0020546	9966	FBgn0020546	9966
127	3R	21008343	21010947	2.940327644348	21009914	2.707132085164	FBgn0039286	821	FBgn0039286	821
128	2L	8275246	8277268	2.939905166626	8276206	2.675628606011	FBgn0011902	14521	FBgn0011902	14521
129	3R	15157435	15158949	2.939680099487	15158168	2.573299153646	FBgn0000463	6233	FBgn0000463	6233
130	3R	2860664	2864043	2.937578201294	2861684	2.790919363499	FBgn0024289	16373	FBgn0010774	44442
131	3L	20914415	20916059	2.929976463318	20915149	2.625363051891	FBgn0053283	2543	FBgn0003415	46116
132	3R	12567633	12568958	2.920327186584	12568285	2.522623896599	FBgn0003944	7937	FBgn0063261	8826
133	3R	1145736	1147572	2.917075634003	1146647	2.704047650099	FBgn0013576	14979	FBgn0037310	20780
134	2L	12079627	12082584	2.915404081345	12081431	2.668424129486	FBgn0003145	4361	FBgn0003145	4361
135	X	11822112	11823901	2.910677909851	11822925	2.7303536359	FBgn0003865	75	FBgn0003865	75
136	3R	12598489	12600236	2.909242391586	12599382	2.567328901852	FBgn0020556	471	FBgn0020556	471
137	2L	9145541	9147428	2.904500961304	9146500	2.461066060596	FBgn0051887	16657	FBgn0051887	16657
138	3L	15004605	15006671	2.902590274811	15005912	2.76781091094	FBgn0036465	1917	FBgn0036465	1917
139	3L	15989569	15991448	2.902455329895	15990668	2.419282257557	FBgn0044028	1929	FBgn0044028	1929
140	3R	21019975	21022012	2.896648406982	21020886	2.73977913576	FBgn0039288	396	FBgn0039288	396
141	2L	1409475	1412611	2.894479751587	1411562	2.738166681925	FBgn0002543	8887	FBgn0002543	8887
142	2R	15586754	15588363	2.887091636658	15587489	2.657559675329	FBgn0004364	38885	FBgn0004364	38885
143	X	6702502	6703570	2.886787891388	6702903	2.160513967276	FBgn0029915	5044	FBgn0064122	10841
144	X	8498506	8500970	2.883738040924	8499442	2.56590488553	FBgn0004102	3556	FBgn0004102	3556
145	X	9932554	9934114	2.875055551529	9933362	2.556721001863	FBgn0030179	1608	FBgn0030179	1608
146	3R	2933906	2938193	2.872783184052	2934677	2.578846707064	FBgn0014863	8776	FBgn0003884	22417
147	2L	11454827	11456688	2.872777938843	11455901	2.565263017019	FBgn0004579	10298	FBgn0004579	10298
148	2R	6912835	6917067	2.870868682861	6914035	2.74756714877	FBgn0082585	698	FBgn0082585	698
149	2L	13866947	13870174	2.870269298553	13867854	2.604001522064	FBgn0028532	18442	FBgn0051842	32816
150	3L	3019984	3022074	2.863857746124	3021012	2.759881556034	FBgn0035388	2282	FBgn0035388	2282
151	3R	26680697	26683133	2.863540649414	26681936	2.654357790947	FBgn0003720	3899	FBgn0003720	3899
152	X	2289752	2291746	2.863363265991	2290936	2.726929664612	FBgn0001150	5817	FBgn0001150	5817
153	3R	8077351	8079365	2.862947463989	8078640	2.753889846802	FBgn0038008	1269	FBgn0037992	124721
154	2L	21091996	21093474	2.862788677216	21092714	2.54994726181	FBgn0040297	522	FBgn0023388	37231
155	X	7141470	7143289	2.85870552063	7142389	2.770660344292	FBgn0025549	5849	FBgn0025549	5849
156	2L	517511	519790	2.858325958252	518672	2.733586816227	FBgn0003963	4795	FBgn0003963	4795
157	3L	8806318	8808180	2.843790531158	8807307	2.600710779428	FBgn0052026	3102	FBgn0020633	58250
158	X	7737113	7739317	2.839378833771	7737970	2.733669421252	FBgn0029971	1062	FBgn0029971	1062
159	3R	17469449	17471052	2.834399700165	17470158	2.512557983398	FBgn0011766	15969	FBgn0046832	21912
160	3L	9002482	9004384	2.833700180054	9003267	2.7157066981	FBgn0035956	8911	FBgn0028789	12057
161	2R	10866296	10868341	2.832910060883	10867358	2.591730903177	FBgn0034013	2341	FBgn0000996	28465
162	3R	18614181	18615737	2.829322338104	18615012	2.533812761307	FBgn0039026	4806	FBgn0039013	62390
163	3R	2869002	2870663	2.828691005707	2869901	2.554685704848	FBgn0024289	8156	FBgn0010774	36225
164	X	8675897	8678059	2.828484535217	8677147	2.698634713888	FBgn0052710	12689	FBgn0030061	116960
165	2L	6372308	6375635	2.825399398804	6373146	2.470580756664	FBgn0043854	731	FBgn0043854	731
166	2L	19333061	19335252	2.81590795517	19334201	2.757922708988	FBgn0024245	24952	FBgn0024245	24952
167	2R	16874287	16876196	2.814922332764	16875248	2.539489633897	FBgn0000395	725	FBgn0000395	725
168	3R	14815605	14818236	2.801577091217	14816849	2.658838152885	FBgn0026239	7102	FBgn0026239	7102
169	3L	15009887	15011389	2.800004005432	15010515	2.764223456383	FBgn0025776	1179	FBgn0025776	1179
170	3R	2741770	2743472	2.79496383667	2742680	2.689712552463	FBgn0051488	40776	FBgn0001077	52634
171	2R	12299125	12300985	2.792855739594	12300038	2.637508756974	FBgn0034158	1484	FBgn0025832	70163
172	X	7733188	7734876	2.791904449463	7733940	2.308809578419	FBgn0029969	48	FBgn0029970	2868
173	3R	26101016	26102753	2.789133071899	26101828	2.504890497993	FBgn0010113	1828	FBgn0039757	67086
174	2R	6359535	6361654	2.788873910904	6360566	2.424390091616	FBgn0027525	5933	FBgn0027525	5933
175	3R	11478899	11481375	2.781815052032	11479825	2.632558107376	FBgn0053207	12083	FBgn0053207	12083
176	3L	4689717	4692480	2.781805515289	4690769	2.750557843377	FBgn0035570	66	FBgn0035570	66
177	X	6197559	6200254	2.777253627777	6199506	2.415059594547	FBgn0026708	3641	FBgn0029868	3871
178	2L	5276398	5278450	2.777083396912	5277607	2.559288193198	FBgn0000228	951	FBgn0000228	951
179	3R	5702237	5704406	2.773097038269	5703538	2.482267975807	FBgn0037767	2141	FBgn0065050	99332
180	X	19599180	19600842	2.764940261841	19600015	2.522017478943	FBgn0031070	3755	FBgn0031070	3755
181	X	15517712	15519286	2.760535240173	15518468	2.676682388081	FBgn0030667	3284	FBgn0030671	19594
182	X	15458083	15459695	2.754130840302	15458794	2.230066394806	FBgn0003463	1683	FBgn0003463	1683
183	2L	8831706	8833536	2.752628326416	8832706	2.515614350637	FBgn0029123	7081	FBgn0029123	7081
184	X	7164860	7167296	2.749031066895	7165689	2.440000197467	FBgn0029943	3287	FBgn0024250	12512
185	3L	2367616	2369812	2.742270946503	2368597	2.619765639305	FBgn0052299	5169	FBgn0052299	5169
186	3L	8425948	8427455	2.741567611694	8426763	2.345465211307	FBgn0010825	2500	FBgn0010825	2500
187	2L	15480921	15482906	2.741515159607	15481474	2.109422852011	FBgn0020371	777	FBgn0003448	7276
188	2R	16469256	16470962	2.73866558075	16470072	2.581714034081	FBgn0008636	1581	FBgn0034565	15747
189	2R	19080474	19083475	2.73779296875	19081815	2.520959938274	FBgn0015903	9318	FBgn0015903	9318
190	X	4814355	4816777	2.736768722534	4815806	2.458787667124	FBgn0061196	9569	FBgn0004368	31437
191	2L	2455561	2457896	2.730948448181	2456689	2.71904260972	FBgn0012017	3355	FBgn0015816	35977
192	3L	9012440	9014082	2.724073886871	9013327	2.563104012433	FBgn0028789	1997	FBgn0028789	1997
193	3R	11242722	11244445	2.72029209137	11243537	2.476124346256	FBgn0067339	32	FBgn0067339	32
194	X	2321026	2322746	2.71928358078	2321840	2.478089164285	FBgn0040388	4319	FBgn0004050	17915
195	2L	19215013	19217041	2.714733123779	19215945	2.537791532629	FBgn0015380	29670	FBgn0032762	86590
196	2R	15174508	15177415	2.713575839996	15176004	2.578275680542	FBgn0046820	81	FBgn0046820	81
197	2R	6712731	6714132	2.711163520813	6713485	2.209897309542	FBgn0033582	21635	FBgn0033590	39105
198	3L	2465789	2467637	2.708209037781	2466682	2.482999521143	FBgn0035344	4657	FBgn0035346	5669
199	3L	19047715	19049575	2.70747756958	19048621	2.402956068516	FBgn0036844	3060	FBgn0036844	3060
200	3R	13651187	13652912	2.70728302002	13652086	2.55993938446	FBgn0051246	14820	FBgn0051246	14820
201	2R	2996755	2999100	2.704325675964	2998207	2.402352809906	FBgn0015930	3469	FBgn0015930	3469
202	2L	3004947	3006594	2.701712608337	3005737	2.379544549518	FBgn0031488	7764	FBgn0002989	12976
203	3L	11330453	11332020	2.700549125671	11331270	2.433012545109	FBgn0036155	7562	FBgn0041094	105014
204	3L	15676155	15678246	2.697568416595	15677143	2.614551712485	FBgn0041160	12035	FBgn0041160	12035
205	3L	14932458	14934189	2.693042755127	14933427	2.543955017539	FBgn0026320	1179	FBgn0026320	1179
206	2R	9825711	9828181	2.692061424255	9827574	2.255308896303	FBgn0033921	10358	FBgn0033922	13115
207	X	19586690	19588631	2.69092464447	19587866	2.488150085722	FBgn0031069	3129	FBgn0031070	8394
208	3L	7961667	7963453	2.689752578735	7962420	2.795901747311	FBgn0011817	9424	FBgn0011817	9424
209	2R	14776730	14778390	2.688600540161	14777588	2.468059680041	FBgn0034423	2811	FBgn0003254	13001
210	3R	881029	882673	2.686010360718	881838	2.521876394749	FBgn0010313	30570	FBgn0010313	30570
211	X	3007534	3009274	2.684169530869	3008354	2.412834532121	FBgn0004647	17326	FBgn0004647	17326
212	3R	6177902	6180293	2.68404340744	6178858	2.333187832552	FBgn0015396	2952	FBgn0015396	2952
213	2L	17738413	17740422	2.683990478516	17739690	2.444600313902	FBgn0015609	4240	FBgn0032646	242652
214	3R	27047724	27050178	2.683263778687	27049064	2.48028421402	FBgn0039831	2638	FBgn0039831	2638
215	2R	2038030	2040569	2.683060646057	2038684	2.390216518851	FBgn0010347	24612	FBgn0041145	83634
216	3R	801905	803396	2.682989120483	802634	2.456957564634	FBgn0037291	7320	FBgn0004183	28748
217	2R	8462656	8464459	2.68267250061	8463554	2.461140436285	FBgn0004512	1303	FBgn0004512	1303
218	2L	7631780	7633755	2.681395053864	7632557	2.592168569565	FBgn0031927	13440	FBgn0053529	88134
219	3R	12646709	12648646	2.680213928223	12647738	2.642638206482	FBgn0000014	8031	FBgn0020546	27988
220	X	3253061	3254904	2.678924560547	3253943	2.417422967799	FBgn0029657	4373	FBgn0000472	24604
221	X	6903410	6905102	2.678830623627	6904274	2.482536175672	FBgn0004143	9617	FBgn0029931	18430
222	X	20495296	20496939	2.677125930786	20496136	2.457643733305	FBgn0031128	8536	FBgn0003300	8981
223	3R	6451842	6453545	2.675239086151	6452645	2.48785918951	FBgn0001235	11741	FBgn0001235	11741
224	3L	6786999	6788460	2.666349411011	6787599	2.347208668204	FBgn0003995	23492	FBgn0035714	60739
225	3R	277541	280223	2.665750026703	279557	2.547326533	FBgn0051522	521	FBgn0037250	19826
226	3L	20999807	21002036	2.65993309021	21000973	2.505799686207	FBgn0053285	21870	FBgn0037044	39237
227	X	5744344	5746204	2.657192707062	5745495	2.487272515016	FBgn0000042	605	FBgn0000042	605
228	3R	12707789	12709428	2.656776428223	12708454	2.384446003858	FBgn0015350	3004	FBgn0082171	26417
229	X	14082353	14083991	2.656532287598	14083177	2.248451513403	FBgn0002873	1397	FBgn0002873	1397
230	2R	12992060	12994239	2.651513576508	12993378	2.381655782461	FBgn0034225	609	FBgn0028953	20834
231	2R	8045841	8047995	2.650786876678	8046625	2.578785896301	FBgn0011592	1662	FBgn0011592	1662
232	3L	8660836	8662337	2.649648666382	8661646	2.514781355858	FBgn0001168	11940	FBgn0001168	11940
233	3R	2813245	2814699	2.6496052742	2813971	2.29600538927	FBgn0000095	10979	FBgn0010774	92155
234	3R	9704202	9706129	2.64838218689	9705411	2.395088672638	FBgn0008646	5510	FBgn0000576	22170
235	3R	17303210	17304787	2.646348953247	17303861	2.228833338794	FBgn0038889	4186	FBgn0013984	102390
236	3L	2421103	2423375	2.64430809021	2422209	2.704193681479	FBgn0052306	24679	FBgn0053231	26479
237	2L	9447983	9449773	2.641417503357	9448849	2.217031055027	FBgn0053723	8109	FBgn0002973	11336
238	2R	11269562	11272353	2.640709877014	11271097	2.321708410978	FBgn0050089	28836	FBgn0050089	28836
239	3R	21456263	21459760	2.640256881714	21458561	2.412183873794	FBgn0039350	4988	FBgn0039350	4988
240	2R	10496319	10497942	2.637364387512	10497109	2.295815187342	FBgn0033988	951	FBgn0033988	951
241	2R	18306021	18308043	2.635427951813	18306998	2.57089954264	FBgn0011211	362	FBgn0011211	362
242	3R	165297	167215	2.633229255676	166306	2.477096697863	FBgn0037236	1019	FBgn0001204	6066
243	2R	5611061	5612346	2.631479263306	5611721	2.300312154433	FBgn0004907	229	FBgn0033485	322
244	3R	3013077	3014772	2.630930900574	3014030	2.348155133864	FBgn0026210	1311	FBgn0037481	33132
245	3R	9736196	9737791	2.626535415649	9736958	2.289899468422	FBgn0000576	9377	FBgn0000576	9377
246	2L	3608234	3612109	2.624341487885	3611230	2.526726841927	FBgn0002985	4482	FBgn0002985	4482
247	2R	14772813	14774239	2.624321460724	14773694	2.305120150248	FBgn0034423	1083	FBgn0003254	16895
248	3R	25088265	25090097	2.621476173401	25089220	2.375857561827	FBgn0003525	7718	FBgn0003525	7718
249	2L	1429062	1430545	2.621361732483	1429854	2.246459371903	FBgn0003926	2857	FBgn0002543	9405
250	2L	9704522	9706395	2.617123126984	9705544	2.33606043458	FBgn0051710	400	FBgn0015393	5710
251	X	7131065	7132956	2.617069244385	7132111	2.377283348757	FBgn0029942	22	FBgn0025549	4429
252	3L	6469377	6470949	2.611167430878	6470030	2.49748431935	FBgn0020251	353	FBgn0020251	353
253	2L	16401403	16402970	2.6099858284	16402190	2.207810223103	FBgn0020416	39019	FBgn0025678	49500
254	3L	6740556	6742087	2.605310440063	6741281	2.261021726272	FBgn0052392	4088	FBgn0035714	14421
255	3L	15199985	15201306	2.605253219604	15200666	2.379405200481	FBgn0029114	234	FBgn0029114	234
256	X	22039136	22041060	2.600133895874	22040299	2.34183087945	FBgn0000719	18284	FBgn0031186	382314
257	2R	13820237	13821916	2.595890045166	13821084	2.277904778719	FBgn0034327	2244	FBgn0034326	6763
258	2L	19156320	19159280	2.590475559235	19157080	2.212715625763	FBgn0032763	20551	FBgn0032762	27725
259	3L	20335966	20337638	2.588312149048	20336733	2.516442972071	FBgn0028978	1284	FBgn0028978	1284
260	3L	17979714	17981304	2.586887121201	17980578	2.176084209891	FBgn0052192	24998	FBgn0020300	124085
261	2R	12464990	12466681	2.584657669067	12465898	2.399694330552	FBgn0053456	778	FBgn0053456	778
262	3R	4665735	4668637	2.583546638489	4667390	2.293767094612	FBgn0037638	17258	FBgn0011966	20212
263	2R	17219236	17220460	2.580715179443	17219804	2.172958999872	FBgn0050403	601	FBgn0004362	1109
