Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
24	X	18132765	18139609	3.720722198486	18134860	3.496179989406	FBgn0004956	6902	FBgn0004956	6902
25	3R	11853234	11856224	3.720628738403	11854714	3.422861800474	FBgn0003117	2895	FBgn0038396	20679
26	2L	12611418	12621095	3.711854457855	12616550	3.514987498522	FBgn0002970	1798	FBgn0002970	1798
27	3L	9434134	9438581	3.708139419556	9435605	3.574330393473	FBgn0052043	581	FBgn0052043	581
28	2R	3757278	3762993	3.691774368286	3760008	3.550870053908	FBgn0033277	6061	FBgn0010109	15868
29	3R	20120110	20124776	3.688528060913	20123424	3.289207374348	FBgn0000368	2286	FBgn0000368	2286
30	3R	16116156	16119728	3.664665222168	16117533	3.47776185765	FBgn0028386	1455	FBgn0028386	1455
31	3L	20627076	20632800	3.64923620224	20630932	3.369619190693	FBgn0001320	1728	FBgn0001320	1728
32	3L	14136831	14141219	3.635172843933	14138835	3.514536031087	FBgn0000411	5044	FBgn0000411	5044
33	X	7140596	7143683	3.629183769226	7142389	3.250650798573	FBgn0025549	5849	FBgn0025549	5849
34	3R	20995606	21000419	3.622128009796	20998437	3.416558153489	FBgn0039285	54	FBgn0039286	12298
35	3R	6175431	6181265	3.615979671478	6178635	3.135409146547	FBgn0015396	2729	FBgn0015396	2729
36	3R	4524263	4528123	3.61340379715	4526783	3.467556729036	FBgn0037612	79	FBgn0001180	3243
37	3R	12565828	12572292	3.600778579712	12570938	3.252236664295	FBgn0063261	6173	FBgn0063261	6173
38	3R	2669626	2676579	3.571714878082	2671643	3.348653568941	FBgn0003339	4243	FBgn0001077	18403
39	2L	14482193	14491997	3.569232463837	14489285	3.203324508667	FBgn0005771	1577	FBgn0005771	1577
40	3R	2687108	2692583	3.557584285736	2689749	3.110709762573	FBgn0001077	297	FBgn0001077	297
41	2L	3605510	3616594	3.555293560028	3615222	3.156249943902	FBgn0015663	4070	FBgn0002985	8474
42	2L	8844026	8850399	3.552580833435	8847028	3.055588413687	FBgn0052986	15779	FBgn0029123	21403
43	3L	8626321	8629114	3.547478437424	8627656	3.229353932773	FBgn0035922	4185	FBgn0001168	22050
44	3L	14114121	14121483	3.546186447144	14119100	3.462503685671	FBgn0042630	22517	FBgn0000411	24779
45	2R	15586754	15589156	3.545779705048	15587489	3.339774748858	FBgn0004364	38885	FBgn0004364	38885
46	3L	14416287	14420991	3.543854236603	14417815	3.333311838262	FBgn0036424	35224	FBgn0036424	35224
47	3L	18137707	18141440	3.524766921997	18139316	3.219009667635	FBgn0036781	11542	FBgn0020300	34653
48	2R	5484906	5499663	3.524658203125	5488919	3.198806732893	FBgn0000606	2135	FBgn0000606	2135
49	2R	19151038	19156607	3.505490779877	19153379	3.303468704224	FBgn0034886	11797	FBgn0016762	48219
50	3R	2818859	2827689	3.486116409302	2820468	3.282929480076	FBgn0000095	4482	FBgn0010774	85658
51	3R	11478396	11482432	3.481073856354	11479942	3.382617294788	FBgn0053207	11966	FBgn0053207	11966
52	3R	26674221	26679205	3.480316638947	26675879	3.337605897118	FBgn0003720	2158	FBgn0003720	2158
53	3L	15187795	15190829	3.477982997894	15189196	3.313224971294	FBgn0029114	11704	FBgn0029114	11704
54	3R	2681601	2686785	3.47305560112	2683338	3.269576817751	FBgn0001077	6708	FBgn0001077	6708
55	3L	15674672	15681600	3.461675167084	15677143	3.26955279182	FBgn0041160	12035	FBgn0041160	12035
56	3L	11898346	11902583	3.447055339813	11899696	3.015517290901	FBgn0036222	992	FBgn0000404	92172
57	2L	5274918	5279806	3.443726301193	5277607	3.302107502432	FBgn0000228	951	FBgn0000228	951
58	2R	14785461	14792114	3.44233083725	14788025	3.220428645611	FBgn0003254	2564	FBgn0003254	2564
59	X	6697492	6705208	3.418001651764	6702903	2.599804461002	FBgn0029915	5044	FBgn0064122	10841
60	3R	12716449	12719194	3.399053573608	12718100	3.200824597303	FBgn0015350	12650	FBgn0082171	36063
61	3L	19045697	19052221	3.396671295166	19048509	3.113851130009	FBgn0036844	3172	FBgn0036844	3172
62	3R	4800759	4803099	3.395895004272	4801890	3.092423260212	FBgn0037646	4753	FBgn0022347	16777
63	3L	15471370	15475804	3.394749164581	15474423	2.799049377441	FBgn0004052	103	FBgn0004052	103
64	2L	18591899	18597165	3.388212680817	18595059	3.058679356295	FBgn0003270	1930	FBgn0032693	53854
65	2L	21614816	21623362	3.379879951477	21620850	3.051292359829	FBgn0023416	658	FBgn0022893	3329
66	2L	12465347	12467818	3.363404273987	12466819	2.91621724297	FBgn0032437	13137	FBgn0040286	32154
67	3L	14148804	14152109	3.356995820999	14150640	2.954188942909	FBgn0036414	4267	FBgn0013718	5496
68	2L	4365863	4374080	3.353432178497	4368454	2.831380844116	FBgn0026319	3536	FBgn0026319	3536
69	3L	18102182	18106887	3.347430706024	18103551	2.74694237113	FBgn0020300	1112	FBgn0020300	1112
70	2L	11073715	11076629	3.335984230042	11075371	3.149875865263	FBgn0032335	4310	FBgn0032335	4310
71	2R	16869888	16876508	3.33460187912	16875041	3.200702330645	FBgn0000395	518	FBgn0000395	518
72	2L	15762107	15763655	3.331949234009	15762962	2.725135382484	FBgn0001990	1284	FBgn0003936	15351
73	2R	7308953	7312786	3.331451416016	7310552	3.098083496094	FBgn0033652	4276	FBgn0033652	4276
74	2R	15841082	15844405	3.324734687805	15842899	2.628406496609	FBgn0034504	769	FBgn0034504	769
75	3R	15159795	15162516	3.322290420532	15161421	3.179660924276	FBgn0000463	9486	FBgn0000463	9486
76	3L	18558480	18559257	3.321464300156	18558957	3.135036858645	FBgn0003683	67	FBgn0036800	28996
77	3L	15986907	15991999	3.31885433197	15990668	2.726179778576	FBgn0044028	1929	FBgn0044028	1929
78	X	16473860	16480741	3.317186355591	16478505	3.077439943949	FBgn0030766	3663	FBgn0030766	3663
79	3R	2928122	2939517	3.31689453125	2937212	3.052811005536	FBgn0014863	6241	FBgn0003884	24952
80	2L	14434269	14437430	3.313529968262	14436112	3.176030439489	FBgn0028871	10981	FBgn0005771	54750
81	2L	13223937	13230975	3.308055877686	13229575	3.280895569745	FBgn0032491	142	FBgn0032491	142
82	3L	13350565	13354954	3.304884672165	13352139	3.109913910137	FBgn0036349	393	FBgn0036349	393
83	3L	2420753	2424457	3.28586101532	2422209	3.058832854033	FBgn0052306	24679	FBgn0053231	26479
84	3R	12595346	12600620	3.281668663025	12599091	2.90099993874	FBgn0020556	180	FBgn0020556	180
85	X	9931303	9935624	3.27611541748	9933362	2.780080139637	FBgn0030179	1608	FBgn0030179	1608
86	3R	12646346	12649206	3.263348579407	12647738	3.17512809529	FBgn0000014	8031	FBgn0020546	27988
87	X	1989751	2000266	3.259125709534	1998660	3.045999795198	FBgn0023507	1016	FBgn0025626	77368
88	3R	9539854	9543506	3.253766059875	9541326	3.022737234831	FBgn0054044	1400	FBgn0038175	2562
89	2L	2452622	2458680	3.239035606384	2456689	3.10830856772	FBgn0012017	3355	FBgn0015816	35977
90	X	6891140	6896021	3.238450050354	6894285	2.6544676949	FBgn0004143	372	FBgn0029931	8441
91	2L	7047200	7050345	3.237515449524	7048596	2.956092133242	FBgn0051630	6129	FBgn0051630	6129
92	3R	12588235	12592768	3.235736846924	12590023	2.688072383404	FBgn0020556	8888	FBgn0020556	8888
93	3L	18552641	18554386	3.235409736633	18554011	3.010345285589	FBgn0036791	11	FBgn0036800	33942
94	2R	9072814	9087883	3.228987693787	9085743	3.165381550789	FBgn0033857	4393	FBgn0033856	11291
95	X	11166527	11169329	3.225068569183	11167910	3.023094738231	FBgn0003411	346	FBgn0003411	346
96	3R	12663643	12667829	3.219758033752	12665669	3.033081114292	FBgn0000014	9900	FBgn0020546	10057
97	3L	771381	773446	3.218037128448	772468	2.972610187531	FBgn0052341	7982	FBgn0000575	39530
98	3R	24410474	24415569	3.21084022522	24412050	2.985379576683	FBgn0000659	1245	FBgn0000659	1245
99	X	20461550	20465051	3.198108673096	20463011	2.859144242605	FBgn0031126	5449	FBgn0003300	42106
100	3R	10504379	10510095	3.194097518921	10505850	2.747013833788	FBgn0038252	16685	FBgn0051314	17207
101	X	3252155	3255344	3.191140413284	3253694	2.808982044458	FBgn0029657	4124	FBgn0000472	24355
102	3R	2569224	2572477	3.183447360992	2570553	2.737522900105	FBgn0004054	691	FBgn0004054	691
103	2L	12084052	12090384	3.181751728058	12087631	3.001540899277	FBgn0003145	1839	FBgn0003145	1839
104	2R	18713108	18715937	3.179664611816	18714572	3.008059838239	FBgn0034834	4567	FBgn0003062	132252
105	2L	517019	520462	3.17489528656	518672	3.004521762624	FBgn0003963	4795	FBgn0003963	4795
106	2L	11342896	11345300	3.173466920853	11344219	2.913169711828	FBgn0032360	956	FBgn0004579	101384
107	3R	12702993	12705683	3.169585227966	12704468	3.036113430472	FBgn0015350	982	FBgn0082171	22431
108	2R	20729106	20735236	3.168962001801	20733535	2.936317205429	FBgn0001325	680	FBgn0001325	680
109	3R	4291596	4296534	3.16367149353	4293406	2.96537584417	FBgn0051369	23859	FBgn0040529	126643
110	3L	19006291	19011217	3.159128665924	19009284	2.7044878304	FBgn0002945	1306	FBgn0002945	1306
111	3R	12739092	12742751	3.155817508698	12741405	2.990291722616	FBgn0051270	8102	FBgn0082171	59368
112	3L	5593868	5599292	3.144695281982	5597579	2.875666856766	FBgn0035625	7351	FBgn0035625	7351
113	2L	19150346	19163045	3.142608642578	19158530	2.708027422428	FBgn0032763	19101	FBgn0032762	29175
114	2R	15174405	15178219	3.142585754395	15176801	2.86694516076	FBgn0067695	207	FBgn0067695	207
115	3R	27017572	27020638	3.141933441162	27018719	3.032197671778	FBgn0004389	227	FBgn0004389	227
116	2R	1700397	1705798	3.138852119446	1704103	2.873834329493	FBgn0033068	708	FBgn0033068	708
117	3R	8470529	8475645	3.137634277344	8471860	2.86020005544	FBgn0038071	1922	FBgn0038071	1922
118	2R	15594827	15597734	3.132728099823	15596421	2.931144742405	FBgn0004364	29953	FBgn0004364	29953
119	3L	11209604	11213229	3.132345199585	11211119	2.98084962368	FBgn0036150	1234	FBgn0041094	15137
120	3L	8636126	8642217	3.128220558167	8640369	2.843924269957	FBgn0001168	9337	FBgn0001168	9337
121	3R	2737510	2743426	3.117854118347	2740076	2.572317282359	FBgn0051488	43380	FBgn0001077	50030
122	3R	1034809	1039407	3.114721536636	1037733	2.876884579659	FBgn0000340	5414	FBgn0000340	5414
123	3R	12904507	12911071	3.109776496887	12907909	2.871087102329	FBgn0038476	1958	FBgn0038476	1958
124	X	3017086	3020565	3.107479572296	3019244	2.852471113205	FBgn0028746	10034	FBgn0028746	10034
125	2L	22138209	22141140	3.107419013977	22139257	2.86998426213	FBgn0032978	9636	FBgn0032979	17497
126	3R	6419211	6431525	3.106012821198	6422134	2.752625405788	FBgn0001235	42252	FBgn0001235	42252
127	3L	17380031	17382972	3.098215579987	17381589	2.911398172379	FBgn0027660	5182	FBgn0027660	5182
128	3R	7952945	7955712	3.095629692078	7954510	2.978847146034	FBgn0037992	591	FBgn0037992	591
129	2R	16052834	16055296	3.08878326416	16054262	2.66960216971	FBgn0034514	134	FBgn0034514	134
130	X	8498221	8500970	3.088577270508	8499442	2.767061412334	FBgn0004102	3556	FBgn0004102	3556
131	3L	20998849	21002534	3.085556983948	21000973	2.883447030011	FBgn0053285	21870	FBgn0037044	39237
132	2R	12991019	12995121	3.083841323853	12993378	2.912522792816	FBgn0034225	609	FBgn0028953	20834
133	3L	22332820	22338506	3.083791732788	22333969	2.817651621501	FBgn0004449	7759	FBgn0004449	7759
134	3L	8162167	8164895	3.081347465515	8163592	2.766370268429	FBgn0035851	1627	FBgn0035851	1627
135	3R	2856243	2864285	3.075351715088	2863428	3.017582725076	FBgn0024289	14629	FBgn0010774	42698
136	3R	21018986	21022084	3.072064399719	21020746	2.722578048706	FBgn0039288	536	FBgn0039288	536
137	2R	7968484	7972268	3.070391654968	7970852	2.885369867086	FBgn0010238	1754	FBgn0010238	1754
138	2L	7303098	7307949	3.066546201706	7305530	2.864455054788	FBgn0004009	1631	FBgn0004009	1631
139	2R	2994327	3003417	3.063346624374	2998328	2.602909713984	FBgn0015930	3348	FBgn0015930	3348
140	2L	2749261	2758865	3.051862716675	2750774	2.884557988909	FBgn0031453	2025	FBgn0031453	2025
141	X	16054286	16056756	3.048450469971	16055212	2.877786248922	FBgn0000459	4541	FBgn0000459	4541
142	2R	17051322	17055004	3.040117263794	17053404	2.935277882744	FBgn0050283	5249	FBgn0010415	64654
143	3R	13650837	13653783	3.038734912872	13652086	2.883195877075	FBgn0051246	14820	FBgn0051246	14820
144	2R	3743133	3746654	3.038466453552	3745482	2.659381449223	FBgn0010109	1342	FBgn0010109	1342
145	3L	11329942	11332413	3.036991119385	11331234	2.978894621134	FBgn0036155	7598	FBgn0041094	104978
146	2R	6706194	6708884	3.036571025848	6707555	2.875252274906	FBgn0003396	17828	FBgn0033581	41592
147	2R	15354039	15357021	3.035322189331	15355486	2.709770034341	FBgn0034476	13718	FBgn0011849	113092
148	3L	3019348	3022660	3.033404350281	3021314	2.611569494009	FBgn0035388	2584	FBgn0035388	2584
149	2R	15563883	15568263	3.031161308289	15566869	2.588862270117	FBgn0034480	47019	FBgn0004364	59505
150	X	20494561	20497515	3.028653144836	20496136	2.876669406891	FBgn0031128	8536	FBgn0003300	8981
151	X	255377	258327	3.022856235504	256587	2.83721817241	FBgn0004170	3705	FBgn0004170	3705
152	2L	11221573	11226315	3.022005558014	11225138	2.700265288353	FBgn0000011	14457	FBgn0028700	94493
153	X	19616424	19623763	3.014072418213	19620538	2.687419954936	FBgn0031071	3673	FBgn0031071	3673
154	2L	2575855	2579937	3.009019374847	2577603	2.880968402414	FBgn0031435	68	FBgn0031435	68
155	3R	13218950	13221863	3.005664825439	13220322	2.76386087081	FBgn0025456	17	FBgn0025456	17
156	X	8055231	8062433	3.003449440002	8060285	2.793160298291	FBgn0030025	25635	FBgn0030028	56355
157	3R	12525568	12530491	3.002296447754	12526787	2.746044888216	FBgn0003944	33561	FBgn0063261	50324
158	2L	3820964	3826299	2.998600959778	3822196	2.698585902943	FBgn0003430	3484	FBgn0003430	3484
159	X	13055835	13065042	2.997471809387	13061763	2.851032761966	FBgn0052639	8697	FBgn0052639	8697
160	2R	18551451	18554343	2.993091106415	18552805	2.758893400431	FBgn0003900	903	FBgn0003900	903
161	2R	13819528	13826569	2.988935947418	13821084	2.638039886951	FBgn0034327	2244	FBgn0034326	6763
162	2L	9145049	9147625	2.987520217896	9146379	2.421631866031	FBgn0051887	16536	FBgn0051887	16536
163	3R	12744304	12750380	2.98003911972	12747383	2.764199405909	FBgn0051270	2124	FBgn0082171	65346
164	3L	15558142	15562409	2.975695610046	15560937	2.756446242332	FBgn0036518	6798	FBgn0036518	6798
165	2R	15083475	15086140	2.968406677246	15084871	2.760787248611	FBgn0053535	5064	FBgn0034463	87775
166	3R	2692841	2697022	2.963956356049	2693854	2.863237549277	FBgn0001077	3808	FBgn0001077	3808
167	3L	21078029	21081391	2.963357925415	21080037	2.849751696867	FBgn0037051	10155	FBgn0037051	10155
168	2R	9825067	9828911	2.963304519653	9827574	2.438204556704	FBgn0033921	10358	FBgn0033922	13115
169	2L	7137233	7139772	2.954128265381	7138534	2.716900040122	FBgn0031889	4851	FBgn0031886	72701
170	X	17660346	17665854	2.950050830841	17663352	2.730238437653	FBgn0030870	1425	FBgn0030870	1425
171	3L	17520212	17522287	2.936096191406	17521100	2.57954047708	FBgn0025455	1947	FBgn0025455	1947
172	3R	934161	937279	2.933991909027	935658	2.746584832668	FBgn0037293	18152	FBgn0010313	23250
173	2L	9420621	9422964	2.933299064636	9421569	2.803572400411	FBgn0032116	4976	FBgn0002973	15944
174	2L	1418159	1423707	2.930672168732	1421773	2.588880121708	FBgn0002543	1324	FBgn0002543	1324
175	2L	3004520	3007977	2.919600486755	3005798	2.781140830782	FBgn0031488	7703	FBgn0002989	13037
176	3L	1386998	1389933	2.909935951233	1388395	2.618561426799	FBgn0011855	3082	FBgn0004635	58929
177	3L	3999456	4002340	2.908993721008	4001137	2.73510158062	FBgn0004895	1489	FBgn0000449	44699
178	2L	5192	7044	2.908832073212	5523	2.628793001175	FBgn0031208	2006	FBgn0002121	15849
179	3R	13896137	13902159	2.903177261353	13898063	2.721977170308	FBgn0038566	8780	FBgn0038566	8780
180	3R	863499	867182	2.893793106079	865091	2.794440015157	FBgn0010313	47317	FBgn0010313	47317
181	2L	88229	93092	2.889008522034	91514	2.787301456227	FBgn0031216	3238	FBgn0002931	4132
182	X	14081000	14084481	2.885813713074	14083177	2.458599427167	FBgn0002873	1397	FBgn0002873	1397
183	3L	19828648	19834664	2.885127544403	19832023	2.491243521372	FBgn0014037	11203	FBgn0014037	11203
184	3R	878666	883217	2.884077072144	881876	2.646176218987	FBgn0010313	30532	FBgn0010313	30532
185	3R	12689533	12692375	2.881790161133	12690966	2.643688291311	FBgn0082171	8929	FBgn0082171	8929
186	X	12566476	12572193	2.881662368774	12569678	2.522890736075	FBgn0024308	6702	FBgn0053963	76279
187	3R	12651026	12653448	2.881602287292	12652375	2.809987157583	FBgn0000014	3394	FBgn0020546	23351
188	2L	17256198	17264241	2.872587680817	17262705	2.735516884748	FBgn0032629	6044	FBgn0032633	117371
189	X	3713310	3715628	2.87019109726	3714573	2.566128394183	FBgn0015565	1010	FBgn0019661	6649
190	X	19053957	19057411	2.866819381714	19054875	2.544780671597	FBgn0031001	314	FBgn0031001	314
191	4	651550	654085	2.862958908081	652184	2.514538097382	FBgn0039915	2241	FBgn0026777	323837
192	3R	2710158	2713457	2.856422424316	2711206	2.773493230343	FBgn0001077	21160	FBgn0001077	21160
193	3R	5702122	5707849	2.84429359436	5705666	2.740551888943	FBgn0037767	4269	FBgn0065050	101460
194	X	7164251	7171034	2.843086719513	7165950	2.480708885193	FBgn0029943	3026	FBgn0024250	12773
195	3R	13903211	13908703	2.839782714844	13906558	2.652929872274	FBgn0038566	285	FBgn0038566	285
196	2L	9447137	9451124	2.836310386658	9448437	2.504480137545	FBgn0053723	7697	FBgn0002973	10924
197	3R	6437008	6445328	2.83616399765	6443370	2.690265595913	FBgn0001235	21016	FBgn0001235	21016
198	2L	1408827	1412992	2.833643913269	1411562	2.724690119425	FBgn0002543	8887	FBgn0002543	8887
199	2L	12091228	12093536	2.832231044769	12092033	2.693330192566	FBgn0032407	1738	FBgn0032407	1738
200	2R	2084107	2089322	2.829679012299	2085348	2.736825662501	FBgn0033076	27443	FBgn0041145	36970
201	2L	8840712	8843152	2.827253341675	8841999	2.570117389455	FBgn0029123	16374	FBgn0029123	16374
202	2R	19079743	19083621	2.822754859924	19081997	2.573501136568	FBgn0015903	9500	FBgn0015903	9500
203	3R	15755518	15762274	2.820792198181	15756779	2.429634066189	FBgn0038753	2462	FBgn0021776	4063
204	X	20533609	20536960	2.819738388062	20535250	2.613010851542	FBgn0031129	11386	FBgn0003300	30133
205	X	20473180	20477444	2.819445610046	20474110	2.243865311146	FBgn0031127	4888	FBgn0003300	31007
206	2R	13813708	13816415	2.818585395813	13814819	2.739155573003	FBgn0034326	498	FBgn0034326	498
207	2L	6228019	6230587	2.81015253067	6229646	2.525726572673	FBgn0026755	4596	FBgn0031782	101884
208	3L	15763334	15765523	2.808462142944	15764570	2.456794802348	FBgn0036531	9107	FBgn0036537	36075
209	X	18517554	18521672	2.807106018066	18519164	2.773681852553	FBgn0004959	542	FBgn0004959	542
210	3R	5223300	5227564	2.806477546692	5225024	2.657017651726	FBgn0037685	1112	FBgn0037686	1954
211	2R	13315350	13320192	2.80641245842	13316287	2.533359106849	FBgn0004586	1365	FBgn0004586	1365
212	3R	2853362	2855971	2.802404403687	2854398	2.430165559053	FBgn0024289	23659	FBgn0010774	51728
213	X	6666763	6670171	2.79980134964	6668426	2.427367210388	FBgn0029907	65	FBgn0029907	65
214	2R	18309189	18311955	2.798825263977	18310416	2.333307615916	FBgn0011211	3780	FBgn0011211	3780
215	2L	3070679	3073070	2.78669500351	3072027	2.74531285903	FBgn0027571	15412	FBgn0003934	23326
216	3R	18497738	18502330	2.784502029419	18499207	2.432135518392	FBgn0039000	684	FBgn0039000	684
217	2R	6092620	6097180	2.781768321991	6094003	2.579222032002	FBgn0004399	24286	FBgn0004399	24286
218	2R	1442049	1447228	2.773242950439	1445467	2.257581991308	FBgn0033046	13222	FBgn0033059	138298
219	2R	13193203	13199067	2.772462368011	13195214	2.42624947604	FBgn0016059	3144	FBgn0016059	3144
220	X	1678834	1681470	2.772441864014	1680277	2.574433207512	FBgn0029591	1539	FBgn0029591	1539
221	X	7735946	7739530	2.770785331726	7737970	2.531142010408	FBgn0029971	1062	FBgn0029971	1062
222	2L	2161252	2166738	2.762877941132	2165061	2.458670139313	FBgn0031393	9301	FBgn0031393	9301
223	2L	19860938	19864083	2.761755466461	19862862	2.434108614922	FBgn0032826	476	FBgn0043021	50519
224	2R	19139596	19149328	2.759934663773	19146672	2.551689568688	FBgn0004795	6460	FBgn0016762	54926
225	3R	2585979	2589982	2.759121894836	2588000	2.521675951341	FBgn0000071	315	FBgn0000071	315
226	2R	10495320	10499937	2.75817489624	10497109	2.577231379116	FBgn0033988	951	FBgn0033988	951
227	3L	4149795	4154755	2.755912780762	4151149	2.543850809336	FBgn0011653	156	FBgn0004574	28416
228	2L	8831370	8833706	2.754735946655	8832706	2.657728777991	FBgn0029123	7081	FBgn0029123	7081
229	2R	2324963	2326960	2.751379013062	2325979	2.196431047776	FBgn0033107	894	FBgn0033107	894
230	X	8971950	8975972	2.741980075836	8974841	2.383262217045	FBgn0030090	5398	FBgn0030092	19439
231	3L	6737856	6739741	2.741760253906	6738780	2.498447474311	FBgn0052392	1587	FBgn0035714	11920
232	3L	20334661	20341303	2.740443706512	20336733	2.639103889465	FBgn0028978	1284	FBgn0028978	1284
233	3R	4680021	4685676	2.740270614624	4684416	2.567758500576	FBgn0011966	3186	FBgn0011966	3186
234	2L	18132048	18134350	2.73942565918	18133173	2.420333206654	FBgn0001301	966	FBgn0041184	15166
235	2R	12464108	12467090	2.738666534424	12465788	2.492660410264	FBgn0053456	888	FBgn0053456	888
236	3L	8805740	8808633	2.737002372742	8806895	2.423452770009	FBgn0052026	3514	FBgn0020633	58662
237	3R	10194339	10197408	2.736229896545	10196143	2.619966570536	FBgn0024321	2530	FBgn0038224	43397
238	3L	15980612	15985450	2.7322473526	15983202	2.397391021252	FBgn0044028	5537	FBgn0044028	5537
239	3R	11813104	11816446	2.730717658997	11815111	2.43656539917	FBgn0003507	3188	FBgn0003507	3188
240	3R	27046001	27050502	2.728885650635	27049064	2.560350894928	FBgn0039831	2638	FBgn0039831	2638
241	2L	19694652	19699516	2.726483345032	19699390	2.473797451366	FBgn0005590	2426	FBgn0005590	2426
242	2R	1706403	1709005	2.725915908813	1707289	2.226420942942	FBgn0033069	894	FBgn0033068	3894
243	3R	1494706	1499629	2.72546672821	1498131	2.563676863909	FBgn0037363	2696	FBgn0037363	2696
244	3R	17318621	17321006	2.722770690918	17319889	2.538861078375	FBgn0051179	4913	FBgn0013984	86362
245	X	6840168	6844883	2.720844268799	6842276	2.599638223648	FBgn0027108	1623	FBgn0027108	1623
246	2L	11077037	11079699	2.719155311584	11078611	2.513493622051	FBgn0032336	2786	FBgn0032335	7550
247	3R	26886120	26889622	2.716511249542	26888380	2.473494417527	FBgn0002413	1449	FBgn0010808	8746
248	3R	12671222	12676345	2.71441411972	12674635	2.394037807689	FBgn0020546	1091	FBgn0020546	1091
249	2R	6752633	6754646	2.713074684143	6753683	2.58022218592	FBgn0033590	1093	FBgn0033590	1093
250	3L	277536	283657	2.702176094055	280257	2.345342993736	FBgn0035128	1097	FBgn0035128	1097
251	3L	6740069	6742388	2.701004981995	6741281	2.410800513099	FBgn0052392	4088	FBgn0035714	14421
252	3R	463194	468311	2.693429946899	466341	2.394460734199	FBgn0037261	932	FBgn0037261	932
253	3R	7599055	7607167	2.690037250519	7601059	2.413891848396	FBgn0011471	3767	FBgn0011471	3767
254	2L	4888275	4893920	2.683845996857	4889540	2.435973103841	FBgn0031644	455	FBgn0031645	2575
255	X	11821372	11825027	2.683801651001	11823151	2.29976606369	FBgn0003865	301	FBgn0003865	301
256	2R	16554685	16557631	2.682126045227	16556121	2.45245142544	FBgn0003391	8620	FBgn0003391	8620
257	2L	3078248	3081321	2.678852081299	3079768	2.588274170371	FBgn0027571	23153	FBgn0003934	31067
258	3R	2641192	2645437	2.677743434906	2644026	2.595680445433	FBgn0051485	1034	FBgn0046833	8730
259	2R	15555048	15557393	2.674494743347	15556273	2.15708360076	FBgn0034480	36423	FBgn0004364	70101
260	2R	13406755	13409811	2.67241859436	13408292	2.478048592806	FBgn0034283	913	FBgn0034282	21419
261	2L	15328079	15330570	2.668372631073	15329489	2.315100729465	FBgn0001981	304	FBgn0001981	304
262	X	20500935	20507308	2.666573047638	20501983	2.485818021438	FBgn0003300	3134	FBgn0003300	3134
263	2R	1627140	1630964	2.665779590607	1629797	2.585867713479	FBgn0033063	14981	FBgn0033062	36789
