Interval	Chr	Bound_Region_Start	Bound_Region_Stop	Bound_Region_Score	Peak_start	Peak_score	Closest_gene	Closest_gene_dist	Closest_transcribed_gene	Closest_transcribed_gene_dist
24	3L	14114152	14121397	3.97759437561	14119100	3.605252041536	FBgn0042630	22517	FBgn0000411	24779
25	3R	8894527	8899279	3.921152114868	8896087	3.721930167254	FBgn0004666	12606	FBgn0003308	37828
26	X	13513027	13514747	3.908935546875	13514193	3.475652122498	FBgn0030510	140	FBgn0030510	140
27	2L	1516176	1519562	3.853823661804	1518096	3.487576723099	FBgn0001174	88	FBgn0001174	88
28	3R	24683509	24688168	3.830730438232	24685191	3.30420589447	FBgn0028373	276	FBgn0028373	276
29	2L	18647147	18649965	3.821129798889	18648685	3.518542850719	FBgn0032693	228	FBgn0032693	228
30	2L	17742508	17746029	3.81969499588	17744961	3.403356888715	FBgn0015609	9511	FBgn0032646	247923
31	3R	13873229	13877451	3.81788444519	13875948	3.634315659018	FBgn0010389	2758	FBgn0010389	2758
32	2R	2890197	2894330	3.790758132935	2892505	3.469196885824	FBgn0033159	1177	FBgn0033159	1177
33	2R	18693965	18699070	3.789782524109	18695530	3.388830423355	FBgn0034833	3522	FBgn0003062	113210
34	2L	4365791	4375785	3.777094841003	4370334	3.48078611162	FBgn0026319	1656	FBgn0026319	1656
35	X	18516219	18520896	3.765707969666	18519136	3.492218522465	FBgn0004959	570	FBgn0004959	570
36	2R	11304098	11307065	3.752759933472	11305636	3.61318564415	FBgn0050321	2551	FBgn0050089	63375
37	3L	10498512	10500904	3.709038734436	10499675	3.2739907433	FBgn0052062	9723	FBgn0000629	112402
38	2R	17051245	17054969	3.706877708435	17053198	3.574292351218	FBgn0050283	5043	FBgn0010415	64448
39	X	3016829	3020742	3.696905136108	3019086	3.138900279999	FBgn0028746	10192	FBgn0028746	10192
40	2R	19145228	19149406	3.684620380402	19146902	3.112825900316	FBgn0004795	6690	FBgn0016762	54696
41	3R	17866981	17873835	3.679853916168	17870635	3.160115802989	FBgn0017397	2721	FBgn0017397	2721
42	2R	19150478	19154859	3.673067092896	19153296	3.406445952023	FBgn0034886	11880	FBgn0016762	48302
43	3L	14939709	14943758	3.670060873032	14941228	3.289929807186	FBgn0040296	1328	FBgn0040296	1328
44	2L	4280140	4285066	3.662208557129	4282154	3.522487401962	FBgn0010473	997	FBgn0003941	54512
45	2R	8294865	8297575	3.662191390991	8296011	3.528323173523	FBgn0003326	440	FBgn0003326	440
46	X	22166582	22169366	3.632563591003	22168555	3.483535009272	FBgn0000719	109972	FBgn0031186	510570
47	2L	9144140	9147531	3.630671024323	9145857	3.341174542904	FBgn0051887	16014	FBgn0051887	16014
48	2L	13224097	13230763	3.618276119232	13225559	3.361624829909	FBgn0032489	353	FBgn0032489	353
49	3L	13318944	13322746	3.617828369141	13321525	3.278464466333	FBgn0036348	1648	FBgn0036349	31007
50	3L	12650053	12652914	3.612152576447	12651682	3.161778539419	FBgn0014343	16013	FBgn0036306	77022
51	2R	1444065	1447228	3.608170509338	1445814	3.087033776676	FBgn0033046	13569	FBgn0033059	137951
52	2R	7308953	7312955	3.59875869751	7310307	3.23989573647	FBgn0033652	4031	FBgn0033652	4031
53	3R	7596619	7607167	3.590057373047	7602333	3.285648286343	FBgn0011471	2493	FBgn0011471	2493
54	3R	1495123	1500330	3.581706523895	1497860	3.274543344975	FBgn0037363	2425	FBgn0037363	2425
55	3L	18996631	19000189	3.577347278595	18998962	3.142632842064	FBgn0002945	11628	FBgn0002945	11628
56	X	7141185	7143683	3.569380760193	7142483	3.285422717824	FBgn0025549	5943	FBgn0025549	5943
57	3R	26579162	26584486	3.568952560425	26580747	3.037056744099	FBgn0039801	8737	FBgn0003720	97290
58	3L	7491695	7494685	3.56539106369	7493173	3.24783380215	FBgn0052372	262	FBgn0014011	84047
59	X	14860446	14864734	3.561771869659	14862293	3.041485281552	FBgn0052594	3922	FBgn0030605	35556
60	3R	11472037	11477034	3.554990291595	11475637	3.416306804208	FBgn0053207	16271	FBgn0053207	16271
61	3R	2928000	2932638	3.528619289398	2931389	3.136467148276	FBgn0040670	11543	FBgn0003884	19129
62	3R	934373	936698	3.524935722351	935658	3.3916862607	FBgn0037293	18152	FBgn0010313	23250
63	3L	16737216	16742079	3.513572692871	16738510	3.012081174289	FBgn0036660	6464	FBgn0036660	6464
64	3R	19553745	19556843	3.491335868835	19554802	3.100219165578	FBgn0065098	1210	FBgn0028691	4382
65	2R	9943209	9949249	3.487416267395	9945981	3.231248378754	FBgn0013725	1217	FBgn0013725	1217
66	2R	19079401	19083700	3.478229522705	19081204	3.289327812195	FBgn0015903	8707	FBgn0015903	8707
67	2R	8702928	8713263	3.473335266113	8711023	3.258386433125	FBgn0053182	3160	FBgn0028991	5042
68	X	6830583	6835269	3.465636253357	6834190	3.024314515731	FBgn0029927	2464	FBgn0029927	2464
69	3L	11210150	11213229	3.459655761719	11212223	2.879574537277	FBgn0036150	2338	FBgn0041094	14033
70	3L	3391239	3395738	3.452948570251	3393547	3.370353253682	FBgn0014388	14920	FBgn0027616	35849
71	3L	4526179	4530715	3.448435783386	4527628	3.221421569586	FBgn0035558	4652	FBgn0015805	79936
72	3R	14811138	14818349	3.442641735077	14813496	3.160344759623	FBgn0026239	3749	FBgn0026239	3749
73	3L	20999401	21002637	3.441825866699	21000692	3.313319325447	FBgn0053285	22151	FBgn0037044	38956
74	2R	9059756	9064146	3.439666748047	9061853	2.91105261971	FBgn0033853	1042	FBgn0014877	8136
75	3R	22706901	22709938	3.438835144043	22708712	2.912392616272	FBgn0004359	1256	FBgn0002838	7034
76	X	17652649	17654911	3.437704086304	17653788	3.066732592053	FBgn0030868	236	FBgn0030870	10989
77	2R	5995621	6000546	3.43616771698	5998432	3.250850060407	FBgn0033529	6459	FBgn0033529	6459
78	X	1989751	1995965	3.435134887695	1993344	3.350371297201	FBgn0004861	643	FBgn0025626	72052
79	3L	22332920	22338574	3.431755065918	22336807	3.147142017589	FBgn0004449	4921	FBgn0004449	4921
80	3L	2862406	2867475	3.430740356445	2865312	3.136890138899	FBgn0035378	10070	FBgn0035370	114784
81	3R	10538833	10545596	3.427580833435	10543144	3.079410403967	FBgn0053967	6834	FBgn0051314	20087
82	3L	15981117	15984648	3.427478790283	15983021	2.988400777181	FBgn0044028	5718	FBgn0044028	5718
83	3L	12539042	12541729	3.411340236664	12540295	3.23276076998	FBgn0036302	6174	FBgn0004926	39611
84	X	19605105	19610511	3.411220550537	19609120	3.152786228392	FBgn0031071	7745	FBgn0031071	7745
85	2R	15586754	15590277	3.406643390656	15587489	3.151366037481	FBgn0004364	38885	FBgn0004364	38885
86	2L	2749198	2756737	3.406057357788	2750621	3.053696844313	FBgn0003075	2099	FBgn0003075	2099
87	3R	4630630	4636941	3.403192043304	4634076	3.034146168653	FBgn0037635	1457	FBgn0037633	2724
88	3R	10411433	10414091	3.399565219879	10412913	3.135090687696	FBgn0020299	5272	FBgn0020299	5272
89	2L	1408764	1412740	3.39311504364	1410990	3.092159181833	FBgn0002543	9459	FBgn0002543	9459
90	2L	14260482	14263687	3.389051437378	14262065	3.091000500847	FBgn0004002	1457	FBgn0028529	93015
91	2L	19332662	19338401	3.388806819916	19334201	3.338859409094	FBgn0024245	24952	FBgn0024245	24952
92	2L	20467764	20470900	3.386557579041	20468946	2.946820437908	FBgn0046834	6143	FBgn0046834	6143
93	3L	3828397	3830632	3.386279582977	3829547	3.046558941112	FBgn0013751	138	FBgn0035464	34746
94	2L	19697981	19699516	3.384272575378	19699390	3.302055532282	FBgn0005590	2426	FBgn0005590	2426
95	2R	18555997	18559783	3.383549690247	18557574	3.19924769682	FBgn0003900	3866	FBgn0003900	3866
96	2L	14439050	14449799	3.383141517639	14445885	3.296154171228	FBgn0028844	4931	FBgn0005771	44977
97	2R	13813672	13816749	3.382730960846	13814819	3.289990845849	FBgn0034326	498	FBgn0034326	498
98	3R	4665349	4669428	3.382429122925	4667487	3.148399353027	FBgn0037638	17355	FBgn0011966	20115
99	2R	14656473	14660144	3.379901409149	14658954	3.122762736152	FBgn0034418	50	FBgn0000578	2456
100	2L	16275013	16276222	3.376536846161	16276174	2.928678406609	FBgn0001994	7483	FBgn0001994	7483
101	2L	4362703	4365347	3.369374752045	4363814	3.141391485929	FBgn0026319	8176	FBgn0026319	8176
102	3L	17519921	17523392	3.358938694	17521171	3.079474393059	FBgn0025455	1876	FBgn0025455	1876
103	2R	7146876	7156452	3.351582527161	7152185	3.204434871674	FBgn0033638	3708	FBgn0033638	3708
104	X	1978175	1982359	3.349657058716	1979677	2.91000576814	FBgn0004860	1797	FBgn0025626	58385
105	3R	19123750	19127939	3.348072052002	19126323	2.97704654932	FBgn0039071	10412	FBgn0039067	42544
106	X	6881079	6887400	3.337404251099	6882432	3.011772092183	FBgn0029931	3412	FBgn0029931	3412
107	2R	19781887	19785712	3.332893848419	19783736	2.930179708144	FBgn0005636	399	FBgn0034987	87779
108	3L	15674410	15681026	3.328956127167	15677393	3.033582462984	FBgn0041160	12285	FBgn0041160	12285
109	3R	7203192	7204990	3.324973583221	7204455	3.242956049302	FBgn0004595	5945	FBgn0026064	28088
110	3L	2562220	2567614	3.320052146912	2566457	2.883392165689	FBgn0010909	3615	FBgn0024939	4525
111	2R	18308940	18313102	3.313842773438	18310193	3.147482275963	FBgn0011211	3557	FBgn0011211	3557
112	3L	2420416	2423894	3.309250354767	2422246	3.081699848175	FBgn0052306	24716	FBgn0053231	26442
113	3L	15949281	15952885	3.29785823822	15951617	3.118985063889	FBgn0012066	1453	FBgn0012066	1453
114	2R	18193882	18200663	3.291502952576	18198425	2.98533642292	FBgn0020257	1870	FBgn0020257	1870
115	2R	19493898	19496848	3.290784358978	19495586	2.981553806978	FBgn0019948	481	FBgn0034948	10708
116	X	3713456	3715602	3.288990020752	3714643	2.953869987937	FBgn0015565	1080	FBgn0019661	6719
117	2L	17733876	17737809	3.288561820984	17736663	2.976713312997	FBgn0015609	1213	FBgn0032646	239625
118	3L	16371854	16378303	3.287848949432	16373258	3.013228809132	FBgn0014163	3840	FBgn0014163	3840
119	X	16607415	16610093	3.284068584442	16608844	3.021523147821	FBgn0001250	8527	FBgn0030786	9047
120	2L	6372135	6376751	3.282917022705	6373382	2.933126032352	FBgn0043854	967	FBgn0043854	967
121	2R	14313640	14318704	3.281947612762	14317306	2.985105454922	FBgn0010651	1284	FBgn0010651	1284
122	2L	3604784	3619000	3.281171798706	3609042	3.022799670696	FBgn0002985	2294	FBgn0002985	2294
123	3R	15163967	15173492	3.269583702087	15167705	2.854373574257	FBgn0000463	15770	FBgn0000463	15770
124	2L	13596056	13598628	3.255962848663	13597534	3.217694431543	FBgn0028513	348	FBgn0028546	43737
125	3L	4674780	4679044	3.254291534424	4677535	2.918869299047	FBgn0042199	991	FBgn0042199	991
126	2R	3470039	3475387	3.247991085052	3473528	3.124951811398	FBgn0026361	207	FBgn0026361	207
127	3R	4113630	4116180	3.246692657471	4114736	3.082378864288	FBgn0037562	1075	FBgn0037568	16244
128	3L	21412663	21416909	3.243570327759	21414305	2.990295219421	FBgn0014143	3908	FBgn0014143	3908
129	3R	10393509	10397787	3.240261077881	10396492	3.00314095815	FBgn0004629	1129	FBgn0004629	1129
130	2R	6092198	6096969	3.236456871033	6093467	3.106691392263	FBgn0004399	23750	FBgn0004399	23750
131	X	4055441	4058150	3.235029220581	4056528	3.004679203033	FBgn0000635	5201	FBgn0026080	93849
132	2L	9148411	9152291	3.234752655029	9150956	2.863775141099	FBgn0032100	13279	FBgn0051887	21113
133	3L	5964628	5969403	3.230600357056	5967778	3.012355972739	FBgn0052406	3383	FBgn0035656	17826
134	3L	8479709	8481916	3.228422164917	8480862	2.895622551441	FBgn0035900	2832	FBgn0035900	2832
135	3R	19168244	19174413	3.227575302124	19169626	2.825252701254	FBgn0003118	2258	FBgn0002622	14899
136	3L	15481351	15483851	3.224014282227	15482227	2.973514318466	FBgn0036503	58	FBgn0036503	58
137	2R	5470026	5473594	3.220937728882	5472277	2.714367417728	FBgn0033467	789	FBgn0033467	789
138	2L	16313612	16317448	3.218305587769	16315806	2.836082428694	FBgn0000250	6224	FBgn0000250	6224
139	3R	2911865	2916323	3.217361450195	2915244	2.926865768433	FBgn0003884	2984	FBgn0003884	2984
140	3L	20561964	20564790	3.215635299683	20563482	3.008823058184	FBgn0037014	7589	FBgn0001320	65722
141	2R	15173582	15178255	3.214614868164	15176801	2.544154458576	FBgn0067695	207	FBgn0067695	207
142	3R	6451266	6454373	3.209193706512	6452645	2.904602825642	FBgn0001235	11741	FBgn0001235	11741
143	3L	15226351	15228913	3.208490371704	15227734	2.910177651574	FBgn0029114	26834	FBgn0029114	26834
144	2R	6044473	6055127	3.207374572754	6047804	2.998125076294	FBgn0005630	7271	FBgn0004399	21913
145	2L	8208053	8211273	3.205408573151	8209462	2.643167944515	FBgn0003607	1671	FBgn0003607	1671
146	2R	5442371	5450703	3.203798294067	5443780	2.987273661296	FBgn0033465	21074	FBgn0033466	27582
147	3R	8470894	8476300	3.20200920105	8475030	2.954803572761	FBgn0038071	1248	FBgn0038071	1248
148	2R	16112617	16120355	3.201017379761	16115740	3.147502001594	FBgn0050153	4028	FBgn0046816	5204
149	2R	12298634	12301466	3.195827484131	12299896	3.048262680278	FBgn0034158	1342	FBgn0025832	70305
150	2R	9069831	9074344	3.19456243515	9071636	2.881461704479	FBgn0033855	164	FBgn0033855	164
151	2R	10477907	10480339	3.194111347198	10479009	2.825927704573	FBgn0033987	832	FBgn0033987	832
152	2R	16607936	16610676	3.189771175385	16609475	2.962527723873	FBgn0015721	37	FBgn0011824	4590
153	2R	2025189	2029855	3.189273357391	2026515	2.777055459864	FBgn0010347	12443	FBgn0041145	95803
154	3L	7882174	7886851	3.188611984253	7884438	2.857546742757	FBgn0003041	1460	FBgn0003041	1460
155	2L	14264207	14266559	3.187724113464	14265285	2.829718561733	FBgn0004002	1763	FBgn0028529	89795
156	2L	17216536	17219543	3.181602954865	17218422	2.883085924036	FBgn0051745	23057	FBgn0032633	161654
157	3L	10303589	10306755	3.178354263306	10304785	2.971660703421	FBgn0067716	10992	FBgn0000629	307292
158	2R	12972026	12977867	3.175952911377	12973379	2.971178650856	FBgn0028953	835	FBgn0028953	835
159	2R	11624683	11626979	3.175890445709	11625887	3.052436947823	FBgn0034075	539	FBgn0034073	8421
160	2L	19317740	19321443	3.174546718597	19318905	3.043032029096	FBgn0032769	22670	FBgn0024245	40248
161	3R	15755591	15759094	3.152965545654	15756935	2.960301988265	FBgn0038753	2618	FBgn0021776	3907
162	3R	2856783	2864285	3.151209354401	2863428	2.777876629549	FBgn0024289	14629	FBgn0010774	42698
163	3R	27017674	27020215	3.149942398071	27018865	2.935542471269	FBgn0004389	81	FBgn0004389	81
164	2L	15486522	15489716	3.147530078888	15488233	2.841957509518	FBgn0002524	6806	FBgn0003448	14035
165	3R	6421504	6430940	3.145390510559	6425902	2.734369367361	FBgn0001235	38484	FBgn0001235	38484
166	3R	9117902	9121375	3.137774944305	9119257	2.921903189491	FBgn0038134	337	FBgn0038134	337
167	2L	14020174	14028899	3.132810592651	14026493	3.012639284134	FBgn0028519	517	FBgn0028519	517
168	2L	8381415	8388543	3.132561206818	8387298	2.792296970592	FBgn0041717	2426	FBgn0032036	2831
169	3R	11744657	11748908	3.12645149231	11747707	2.811409894158	FBgn0038385	1072	FBgn0038385	1072
170	3R	12293359	12295939	3.125285148621	12294414	2.993195028866	FBgn0038434	936	FBgn0038434	936
171	3R	18966616	18969028	3.122239589691	18967826	2.930223107338	FBgn0004644	55	FBgn0051457	14120
172	3L	9826812	9831577	3.120762825012	9829960	2.775872090284	FBgn0004390	734	FBgn0015618	17363
173	3R	850642	852730	3.115347862244	851955	2.960218079885	FBgn0037292	37481	FBgn0010313	60453
174	X	4615907	4619169	3.112907409668	4617062	2.849238311543	FBgn0025679	308	FBgn0022768	84954
175	2L	7041627	7046795	3.112596511841	7043465	2.70105490965	FBgn0051630	998	FBgn0051630	998
176	2R	15549273	15551797	3.108795642853	15550346	3.032981507918	FBgn0034480	30496	FBgn0004364	76028
177	3L	17614400	17619804	3.108023643494	17615507	2.915019259733	FBgn0052179	4028	FBgn0052179	4028
178	2R	6711295	6716741	3.101102828979	6715611	2.70117726922	FBgn0033582	19509	FBgn0033590	36979
179	3L	16439852	16443487	3.089542388916	16440878	2.856909106759	FBgn0004569	8082	FBgn0014163	63780
180	2R	11404778	11407766	3.083912372589	11406110	2.656473271987	FBgn0003425	393	FBgn0003425	393
181	2R	8852088	8855216	3.080261230469	8853646	2.938704013824	FBgn0067725	8259	FBgn0011882	93245
182	3L	2850259	2853544	3.079177856445	2852349	2.848706301521	FBgn0035378	2893	FBgn0035370	101821
183	3R	2586097	2589805	3.076675891876	2587927	2.694689661264	FBgn0000071	388	FBgn0000071	388
184	3L	1148861	1152500	3.070108890533	1151009	2.619345635176	FBgn0025525	9797	FBgn0035194	80197
185	3R	8860618	8863209	3.062665700912	8861992	2.857045650482	FBgn0038113	2143	FBgn0003308	3733
186	3R	20995902	21001261	3.049220561981	20999003	2.751679813161	FBgn0039285	620	FBgn0039286	11732
187	3L	890992	893567	3.047867298126	892114	2.700110435486	FBgn0028999	557	FBgn0035164	71068
188	3L	14416287	14421570	3.044456481934	14420157	2.805524766445	FBgn0036424	37566	FBgn0036424	37566
189	X	5361349	5363941	3.035944461823	5362687	2.690823623112	FBgn0029771	189	FBgn0029771	189
190	3L	730277	739231	3.035808086395	737472	2.624233782291	FBgn0000575	4534	FBgn0000575	4534
191	3R	16653740	16656924	3.030180454254	16655821	2.717717451208	FBgn0027493	516	FBgn0038830	5870
192	2R	14185610	14194245	3.026595115662	14192525	2.682322057088	FBgn0023214	4130	FBgn0023214	4130
193	3R	12903166	12910376	3.021770000458	12908020	2.728134015027	FBgn0038476	2069	FBgn0038476	2069
194	3R	2579058	2582553	3.018536567688	2581404	2.695914328098	FBgn0026564	723	FBgn0026564	723
195	3L	302246	306341	3.018025398254	304407	2.798060715199	FBgn0004373	995	FBgn0004373	995
196	3L	10820499	10827285	3.013219833374	10825375	2.418676058451	FBgn0026160	6464	FBgn0026160	6464
197	3R	5697335	5701304	3.00983953476	5699824	2.762825573192	FBgn0040536	1039	FBgn0065050	95618
198	3R	6176983	6183606	3.003273010254	6178822	2.73254776001	FBgn0015396	2916	FBgn0015396	2916
199	3R	18497882	18502928	3.002931118011	18499596	2.710223376751	FBgn0039000	295	FBgn0039000	295
200	3R	863499	866113	2.995666503906	864905	2.768509038289	FBgn0010313	47503	FBgn0010313	47503
201	3L	22657525	22659669	2.991490840912	22658489	2.7356783362	FBgn0016034	414	FBgn0037200	147558
202	2L	14429213	14432954	2.990387439728	14430543	2.679689586163	FBgn0028871	5412	FBgn0005771	60319
203	2L	1062016	1069984	2.988349914551	1068764	2.900940060616	FBgn0003310	9047	FBgn0003310	9047
204	3L	13054357	13060457	2.987892150879	13058559	2.850254270766	FBgn0036345	2677	FBgn0010452	29661
205	3L	9464160	9466718	2.987453460693	9465731	2.660749647352	FBgn0052037	410	FBgn0036005	4017
206	X	3007356	3009513	2.985756874084	3008462	2.595923592063	FBgn0004647	17434	FBgn0004647	17434
207	3R	27096907	27100372	2.985682487488	27098975	2.723397195339	FBgn0039839	7523	FBgn0039831	52549
208	2R	2994902	3003417	2.984954357147	2998166	2.727411001921	FBgn0015930	3510	FBgn0015930	3510
209	2R	14784470	14793046	2.984031200409	14788215	2.701404005289	FBgn0003254	2374	FBgn0003254	2374
210	2L	2160755	2167388	2.982886314392	2165061	2.693327847649	FBgn0031393	9301	FBgn0031393	9301
211	3L	19521067	19524095	2.982116222382	19522255	2.586660257975	FBgn0036886	4574	FBgn0036886	4574
212	2R	8499799	8502543	2.981261253357	8500798	2.660687796275	FBgn0005624	3902	FBgn0005624	3902
213	3L	11665630	11667838	2.981234550476	11666675	2.928278558394	FBgn0036193	628	FBgn0036193	628
214	X	7013526	7015867	2.979458808899	7014788	2.304342269897	FBgn0047092	19702	FBgn0029933	71499
215	3R	26392714	26395623	2.978431224823	26394235	2.898523779476	FBgn0039787	10919	FBgn0039767	140237
216	2R	11213583	11217965	2.971835136414	11214780	2.801654100418	FBgn0050080	1777	FBgn0010426	19837
217	2R	4648972	4651677	2.971483707428	4650527	2.764315664768	FBgn0028955	240	FBgn0033380	24451
218	3L	13351213	13353648	2.970904350281	13352211	2.808361418107	FBgn0036349	321	FBgn0036349	321
219	2L	17261752	17264070	2.968190670013	17262785	2.613633871078	FBgn0032629	6124	FBgn0032633	117291
220	3R	22615358	22624747	2.966938972473	22621125	2.657715214623	FBgn0003717	3640	FBgn0027889	71404
221	3L	16013382	16016346	2.965540409088	16014669	2.592671730939	FBgn0003691	1245	FBgn0003691	1245
222	2L	19638681	19640816	2.961225986481	19639598	2.537064973046	FBgn0000464	32259	FBgn0005590	57366
223	2R	8472571	8476799	2.960641384125	8474587	2.380607813597	FBgn0033787	5124	FBgn0004512	12336
224	2L	5788033	5790726	2.960496425629	5789303	2.823463320732	FBgn0051913	5272	FBgn0031739	12666
225	2R	8962788	8967136	2.958409309387	8963886	2.611634114209	FBgn0050062	1641	FBgn0050062	1641
226	2R	10484403	10487839	2.958164691925	10486543	2.698132544756	FBgn0033987	8366	FBgn0033987	8366
227	2L	14483176	14487899	2.953131198883	14486319	2.788344775929	FBgn0005771	4543	FBgn0005771	4543
228	X	16956121	16959924	2.951853752136	16958703	2.710516256445	FBgn0030820	17129	FBgn0065049	20098
229	2R	18596330	18598989	2.946807861328	18597768	2.511581033468	FBgn0034820	2906	FBgn0003062	15448
230	3L	9002157	9004676	2.945466041565	9003267	2.936776415507	FBgn0035956	8911	FBgn0028789	12057
231	3L	20626532	20634842	2.94521522522	20633462	2.833965582006	FBgn0001320	4258	FBgn0001320	4258
232	3R	937928	942200	2.943324565887	939544	2.615309983492	FBgn0037293	14266	FBgn0010313	27136
233	3L	21531276	21533492	2.940440654755	21532386	2.574921437672	FBgn0023417	313	FBgn0028663	58683
234	2L	16277346	16284245	2.938311100006	16277435	3.007321453094	FBgn0001994	6222	FBgn0001994	6222
235	3L	5808263	5811088	2.935105323792	5809985	2.509358742658	FBgn0003984	9576	FBgn0035640	22955
236	2L	14433485	14437308	2.932981491089	14436186	2.568057396833	FBgn0028871	11055	FBgn0005771	54676
237	2L	5236752	5240985	2.9304728508	5239808	2.7724238003	FBgn0051971	958	FBgn0000228	38750
238	3R	14818583	14821071	2.928360939026	14819690	2.657136243932	FBgn0026239	9943	FBgn0026239	9943
239	X	14576367	14578974	2.927512645721	14577396	2.842171728611	FBgn0015774	5815	FBgn0015773	89628
240	3R	17203536	17207155	2.926916122437	17205972	2.638698101044	FBgn0004110	1271	FBgn0043012	110173
241	2L	8840712	8843152	2.926836013794	8841999	2.816791394178	FBgn0029123	16374	FBgn0029123	16374
242	2R	11668582	11671717	2.92284822464	11670382	2.623849932353	FBgn0034082	3275	FBgn0034082	3275
243	2L	17738449	17740892	2.922598838806	17739690	2.504987090826	FBgn0015609	4240	FBgn0032646	242652
244	3R	15683764	15687235	2.915135383606	15684843	2.806721001863	FBgn0038736	1327	FBgn0038741	18296
245	3R	11087601	11090381	2.912558078766	11088736	2.761166572571	FBgn0003600	460	FBgn0003600	460
246	X	16474488	16481017	2.912506103516	16478505	2.545432090759	FBgn0030766	3663	FBgn0030766	3663
247	2L	3630722	3634215	2.9107837677	3632869	2.560897210065	FBgn0031554	11188	FBgn0002985	26121
248	2R	13406643	13409426	2.909025669098	13407981	2.754646609811	FBgn0034283	1224	FBgn0034282	21108
249	3L	21231368	21233753	2.902355194092	21232498	2.777285516262	FBgn0000551	854	FBgn0037066	12594
250	2L	8143543	8149436	2.89705324173	8145414	2.717868745327	FBgn0051606	2216	FBgn0051607	3536
251	2L	5276146	5278794	2.885345935822	5277417	2.547611773014	FBgn0000228	1141	FBgn0000228	1141
252	2R	5225396	5227636	2.883375167847	5226330	2.644961039225	FBgn0010316	2194	FBgn0023143	21189
253	3L	14917294	14919679	2.876470565796	14918664	2.583787611553	FBgn0040487	7293	FBgn0040487	7293
254	3R	12525771	12530026	2.872053146362	12526818	2.458189189434	FBgn0003944	33530	FBgn0063261	50293
255	2R	11411851	11417205	2.871474266052	11412823	2.315165042877	FBgn0053463	1533	FBgn0003425	7106
256	X	18629946	18636136	2.870516777039	18633577	2.713778495789	FBgn0001090	1961	FBgn0001090	1961
257	3R	12716304	12720083	2.868527889252	12718166	2.796038291034	FBgn0015350	12716	FBgn0082171	36129
258	3R	12664146	12668434	2.868413925171	12665389	2.752523720264	FBgn0000014	9620	FBgn0020546	10337
259	X	17337008	17339598	2.867540359497	17338658	2.456445634365	FBgn0030842	15406	FBgn0030851	124755
260	2L	4819803	4825048	2.865479946136	4823903	2.470943899716	FBgn0031632	2127	FBgn0031632	2127
261	X	10338019	10340778	2.865164041519	10339204	2.613930730259	FBgn0052680	249	FBgn0052680	249
262	3L	11215502	11222646	2.861196041107	11217216	2.481211970834	FBgn0036150	7331	FBgn0041094	9040
263	2R	16973218	16975689	2.85310792923	16974368	2.12217650694	FBgn0010415	14382	FBgn0010415	14382
