name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kni_chr3L_20685073_20686573	putative	278	19.39	7.04	0	0	0	0	6	0	0	0	1.4487137794	0	0	8.0429306031	1.4189972878	2.224952998	2.709759095	7.050286036	84.835	1	0
Kni_chr3L_20687425_20688925	putative	1147.1	19.39	7.04	0	0	0	0	6	3.669586227	0	0	2.6034417152	3.6492362022	3.371213913	8.0429306031	1.4189972878	2.224952998	2.709759095	7.050286036	133.71	1	118.27446
Kni_chr3L_20689389_20690889	putative	2529.1	19.39	8.24	0	0	0	0	6	5.397940009	0	0	4.0966873168	3.6492362022	3.3236374855	8.0429306031	4.6274380684	0.720606595	2.709759095	5.545939633	198.5	0	42.6886
Kni_chr3L_20692313_20693813	putative	161.9	0	0	0	0	0	0	6	6	0	0	4.0731048583	0	2.2336821556	8.0429306031	0	2.682889862	2.709759095	7.5082229	298.14	0	151.7965
Kni_chr3L_20704083_20705583	putative	0	0	0	0	0	0	0	1.74	0	0	0	0	0	0	0	0	0	1.557476938	1.557476938	172.19	0	0
eve_chr2R_5862434_5863934	putative	993.6	19.14	12.78	2.345	2.5665	0	2.5665	3.61	2.48020767	0	327	0	3.5246582031	3.5642366409	5.4760446549	2.4180436134	0	2.025248191	5.080781432	158.255	0	0
eve_chr2R_5864440_5866440	putative	3900.4	19.14	12.78	2.345	2.5665	1.874	2.5665	6.6	6	0	327	4.0011930465	3.5246582031	3.5642366409	5.4760446549	3.802236557	1.097770035	2.025248191	6.178551467	357.975	0	141.3264
eve_chr2R_5870959_5872459	putative	1020.5	18.16	16.05	1.444	2.7485	0.586	2.7485	3.19	5.698970004	0	356	5.1280155182	3.1938204765	1.8405785561	6.8817224502	2.2139105797	0	2.32459004	5.380123281	265.59	1	0
eve_chr2R_5872690_5874190	putative	2023.5	18.16	16.05	1.444	2.7485	2.908	2.7485	9.19	5.698970004	0	356	5.1280155182	3.1938204765	4.9500117302	6.8817224502	3.4629964828	2.184080061	1.463205934	6.702819236	162.51	0	79.1591
eve_chr2R_5875666_5877166	putative	0	4.52	0	0	0	0	0	0	4.040958608	366	0	0	0	0	0	0	0	0	3.055533241	351.135	1	0
