name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kvon2014_chrX_2015104_2017176	off	281.4	7.93	0	0	0	0	0	5.3	6	575	304	0	1.5503969193	0	5.0010643005	2.3833293915	0	3.876306651	7.278865711	119.525	1	0
Kvon2014_chr2L_21856027_21858152	off	385	8.5	0	0	0	0	0	6	5.22184875	691	0	0	1.9241960049	0	0	0	0	3.997536659	7.330925218	98.665	1	4.62124
Kvon2014_chr2R_2010839_2013130	off	72.1	5.19	0	0	0	0	0	5.52	0.407582282	0	311	0	1.800994873	0	0	0	0.747458458	3.033803028	7.146366655	0	1	0
Kvon2014_chr4_723068_725153	off	330.7	5.24	0	0	0	0	0	0	5.397940009	0	384	0	0	0	0	0.9742555618	0	2.806887486	5.590936801	0	0	181.8977
Kvon2014_chr3R_12053093_12055207	off	235.1	6.56	0	0	0	0	0	4.37	8.125634165	0	314	0	0	0	0	0	0	2.779342595	3.919360974	0	0	0
Kvon2014_chr3R_5053983_5056098	off	341	4.89	0	0	-0.2505	0	-0.2505	1.08	5.22184875	0	354	0	0	0	0	0.8104515076	0	2.415577188	5.02880809	0	0	116.162
Kvon2014_chr2R_2518557_2520668	off	238.6	6.26	0	0.623	0.1975	0	0.1975	2.08	5.698970004	0	0	0	0	2.0353097916	0.7663207054	3.0355534554	0	2.196401821	4.406928317	0	1	349.348
Kvon2014_chr3L_12646512_12648617	off	124.7	4.25	0	0	0.4355	0	0.4355	0	4.228297369	0	332	0	0	0	0	0	0	3.242407925	5.917386321	0	0	64.9375
Kvon2014_chr2L_594183_594824	off	173.9	4.23	0	0	0	0	0	0	6	0	283	0	0	0	0	0	0	3.712034674	6.192550603	0	0	125.793
Kvon2014_chr2L_17383657_17384144	off	76.1	9.89	2.85	0	0	0	0	6	5.15490196	463	394	0	1.7000370026	0	0.9921841621	2.4266629219	0.870572847	2.612665485	5.578614711	253.53	1	0
Kvon2014_chr3R_13506421_13508584	off	275.7	4.16	0	0	0.298	0	0.298	0	2.156642622	423	270	0	0	0	0	0.6189670563	0	1.984068543	3.769069135	0	0	79.3105
Kvon2014_chr2R_15310122_15312241	off	175.1	5.19	0	0.291	0.4625	0	0.4625	1.53	0	512	311	0.8401989937	1.7994070053	1.8768920898	1.9730858803	0.8514757156	0	2.922716235	4.943599767	200.165	0	7.00804
Kvon2014_chr2L_2889077_2891230	off	393.1	7.36	0	0.218	1.3745	0.178	1.3745	4.96	6	0	264	0	2.1556458473	0	1.1674079895	1.8837451935	0	3.934815463	6.50933765	147.56	1	12.7216
Kvon2014_chr2R_11414540_11416802	off	322.6	4.77	0	0	0.1095	0	0.1095	0	1.266257199	508	261	0	0	0	0	0	0	4.115451056	5.655100841	0	1	74.632
Kvon2014_chr2L_21828618_21830680	off	79.5	7.08	0	0	0	0	0	0	1.908720036	0	0	0	0	0	1.6867947578	2.3206963539	0	3.181674053	5.698111822	0	1	122.6656
Kvon2014_chr4_646619_649157	off	521.2	7.65	0	0.578	0	0	0	3.07	2.656591406	655	338	0	1.8945326805	0	0	0	0.707633291	1.573727063	3.994487404	0	1	0
Kvon2014_chr3R_14222096_14224182	off	184.2	4.64	0	0	0	0	0	0	0	0	348	0	0	1.8003149033	1.8194332123	0.9528603554	0.90000405	2.900497732	5.789186605	0	1	0
Kvon2014_chr3L_14747496_14749708	off	186.5	19.34	4.04	0	-0.0965	0	-0.0965	4.6	6.534403029	572	174	0	0	0	0	1.0370268822	0	3.555087341	6.576724332	77.92	1	254.9023
Kvon2014_chr3R_23270347_23272463	off	85.8	3.97	0	-0.024	0	0	0	6	2.025350166	0	0	0	0	0	0	0	0	3.519037438	4.159493447	0	0	140.487
Kvon2014_chr3L_10316587_10318713	off	102.4	5.81	0	0	0.7285	0	0.7285	0	5.522878745	0	280	0	0	0	0.7943258286	0.8005638123	0	1.864809653	3.595545611	0	0	0
Kvon2014_chrX_19744563_19746741	off	83.5	6.23	0	0	0	0	0	0	5.232764038	392	182	0	0	0	0	2.5069556236	0	1.169829845	3.830440589	0	1	149.2369
Kvon2014_chr2R_7778481_7779646	off	157.9	4.88	0	0	0	0	0	4.47	0	548	0	0	0	0	0	1.4370727539	0	2.338065412	4.726887133	0	1	114.9222
Kvon2014_chr2L_15039441_15040042	off	64.1	5.71	0	0	0	0	0	0.81	5	351	0	1.4962186813	1.4149827957	0	1.8560290337	0	0	1.554533831	3.192212995	0	0	0
Kvon2014_chrX_2361911_2364056	off	208.8	8.75	0	0	0.121	0	0.121	0.75	3.455931956	0	240	0	0	0	0.9181079865	2.0628604889	0	0.640630722	2.813453562	0	1	10.5054
Kvon2014_chr3R_5165088_5167642	off	61.8	6.94	0	-0.468	0.7175	0	0.7175	5.7	2.670430137	683	0	0	2.0923724175	0	0.9005851746	0	1.142805725	2.583975522	5.585211901	122.31	1	44.44664
Kvon2014_chr3R_26212226_26214356	off	468.6	6.78	0	0.806	0.136	0	0.136	3.35	6	0	388	0	1.6084871292	2.5198712349	0	2.8771648407	0	5.083732156	7.484582284	0	1	366.1177
Kvon2014_chr2L_20778176_20780290	off	128.1	3.23	0	0.557	0	0	0	6	6	0	0	0	0	0	0	0	0	2.038970891	3.393623518	0	0	443.661
Kvon2014_chr3L_19784532_19786729	off	534.9	5.55	0	0	0	0	0	3.87	6	0	605	1.4518523217	1.7185697556	1.6894202232	0	0.9203457832	0.641657324	2.134884536	5.451968522	0	0	298.257
Kvon2014_chrX_4490311_4492475	off	68.6	0	0	0	0.1695	0	0.1695	0	5.522878745	0	276	0	0	0	0	0.8542943001	0	2.105764522	3.840839743	0	0	7.81176
Kvon2014_chr3R_21454557_21456632	off	87.5	5.52	0	0	0	-0.055	0	4.68	5.698970004	721	334	0	0	2.6402568817	0	2.1170225143	0	4.259768874	7.103198972	0	1	202.7086
Kvon2014_chr3R_2565651_2567837	off	102.4	0	0	0	1.1255	0	1.1255	6	5.22184875	0	0	0	0	0	0.9195775986	0.8403186798	0.582103224	3.955269128	6.633309962	0	0	426.236
Kvon2014_chr2R_14227880_14229988	off	100.7	0	0	0	0.7575	0	0.7575	5.22	3.565431096	0	269	0	0	0	1.9167165756	0	0	1.448133045	2.654962858	0	0	27.4524
Kvon2014_chrX_13518753_13520872	off	222	3.12	0	0	0	0	0	3	4.119186408	368	0	0	0	0	0	0	0	0.943118572	3.162696293	0	0	0
Kvon2014_chr3L_16045057_16047169	off	323.2	7.08	0	0	0	0	0	0	4.180456064	481	242	0	1.6720085144	0	1.1461100578	2.2584457397	0	1.051118626	3.605084756	235.49	1	48.1862
Kvon2014_chr3R_5375406_5377519	off	238.5	4.8	0	0.221	0	0	0	0	2.897122952	484	245	0	0	0	0	3.1815824508	0	5.759317183	7.978481523	0	1	141.296
Kvon2014_chrX_14913997_14916099	off	219.7	7.79	0	0	0	0	0	4.27	0	0	315	0	0	0	0	0	0	1.60663236	3.072049554	0	0	9.27416
Kvon2014_chrX_4400486_4402588	off	86.4	4.03	0	0	-0.4755	0	-0.4755	0	3.514278574	0	215	0	0	0	0	1.0103569031	0	2.343505909	4.600619394	0	0	79.745
Kvon2014_chr2L_6409209_6411313	off	63.5	5.78	0	0	0	0	0	0	3.085128182	0	0	0	0	0	0	0	0	3.673158842	4.427374851	0	0	131.374
Kvon2014_chr3R_12058136_12060372	off	268.9	5.28	0	0	0	0	0	0	4.47013394	0	457	0	0	0	0	0	0	1.358340628	6.283090847	0	1	59.9463
Kvon2014_chr2L_13549292_13550175	off	78.4	11.05	0	0	0	0	0	5.22	0	335	322	0	0	0	0.6426482201	4.4736270904	0	4.33444047	6.991298795	162.975	1	350.149
Kvon2014_chr3R_3710301_3712432	off	68.6	3.35	0	0	0	0	0	0	3.730487056	0	0	0	0	0	0	0	0	2.998928632	4.357264191	0	0	56.3514
Kvon2014_chr3R_17388034_17390134	off	81.8	4.26	0	0	0	0	0	0	0	0	345	0	0	0	0	1.3950510025	0	3.092439854	4.964450702	0	0	0
Kvon2014_chr2L_16484648_16485986	off	335.8	13.31	0	0	0	0	0	0	6	0	249	0	1.9662981033	0	4.6226186752	2.5981388092	0	1.408479214	4.971231012	0	0	127.4207
Kvon2014_chr2R_21089578_21091709	off	264.9	4.46	0	0.247	0.448	-0.391	0.448	6.09	2.228412519	0	373	0	0	0	1.0708417892	0	0	1.477176189	2.167839254	0	1	29.5238
Kvon2014_chrX_2019009_2020293	off	150.5	15.01	0	0	0	0	0	0	2.392866796	0	304	0	1.6461544037	0	5.0010643005	0.8309116364	0	2.920375017	6.322934077	0	0	0
Kvon2014_chr3L_12116491_12118328	off	245.5	6.94	0	0	0	0	0	3.15	2.658763377	518	0	0	3.0426158905	1.6153888702	0.6824827194	3.9777393341	0	1.832529926	4.650623893	0	0	237.7099
Kvon2014_chr2L_20776603_20778724	off	560.6	10.87	0	0.557	0	0	0	6	9.206209615	0	340	0	2.0601511002	0	0	0	0	2.038970891	3.393623518	0	0	443.661
Kvon2014_chr2L_8415211_8415736	off	472.5	14.63	0	0	0.6465	0	0.6465	6	0.942980876	802	215	0	0	0	1.9056434631	2.9609951973	1.535353601	3.805293262	8.384623591	0	1	13.4834
Kvon2014_chrX_352498_354578	off	83	0	0	0	0	0	0	2.94	2.330218385	0	238	0	0	0	0	4.2999958992	0	2.152730745	4.166253445	0	0	0
Kvon2014_chr3L_14752634_14754901	off	193.4	15.33	0	0	0	0	0	0	0	0	179	0	0	0	0	1.2258377075	1.0160969	4.012253693	8.049987584	177.445	1	37.2609
Kvon2014_chr3R_23405860_23408016	off	96.1	4.73	0	0	0.1625	0	0.1625	0	4.568636236	582	0	0	0	0	0.9780449867	0	0	1.490560339	3.42887554	0	1	33.15482
Kvon2014_chrX_7522209_7524315	off	81.8	0	0	0	0	0	0	0	0.666466077	0	247	0	0	0	0	0	0	2.659714127	5.742311502	0	0	0
Kvon2014_chr3L_10318401_10320473	off	220.2	5.81	0	0	-0.68	0	-0.68	0.56	5.522878745	0	280	0	0	0	2.0570306778	0.8005638123	0	1.864809653	3.595545611	0	0	20.2108
Kvon2014_chr3L_15091239_15093360	off	601.8	0	0	0	0.0285	0	0.0285	1.31	6.050444114	508	285	0	0	0	0	2.2104015351	0	1.097794324	2.619193822	0	1	147.95004
Kvon2014_chr2R_16989462_16991561	off	200.8	8.05	0	0	0.8725	0	0.8725	0.66	6	0	242	0	0	0	1.082652092	4.902156353	0	3.035068303	5.248358398	0	0	17.238
Kvon2014_chr3R_17382519_17383091	off	97.3	3.89	0	0	0	0.761	0	0	1.730580462	0	0	0	0	0	0	1.004483223	0	3.819784971	5.664800864	0	0	115.197
Kvon2014_chr2L_16324989_16326121	off	216.8	9.63	0	0	0	0	0	5.7	6	661	233	0	0	0	0	0.795627594	2.998206447	3.258237053	8.372008351	145.155	0	0
Kvon2014_chrX_16043993_16046085	off	137.9	5.1	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	2.020017833	4.586041183	0	0	71.4591
Kvon2014_chr3R_5695730_5698521	off	241.4	7.41	4.41	0.123	-0.2915	0	-0.2915	5.1	3.12090412	0	241	0	2.2966527939	0	0.6603736877	0	0	5.522870344	8.270942164	0	0	0
Kvon2014_chr3R_25079592_25081478	off	262.5	7.71	0	0	0.9345	1.291	0.9345	4.17	5.522878745	0	0	0.7114543915	0	0	2.0314459801	1.0109024048	0	3.324267805	6.461718589	129.935	0	103.067
