name	status	Zelda180	Eisen2010_Caudal	Eisen2010_Knirps	Eisen2013_Giant	Eisen2013_Hunchback	Eisen2013_Bicoid	Eisen2013_Kruppel	Furlong_Snail	Furlong_Twist	KK_H3K27ac	KK_H3K4me1	MacArthur_Bicoid	MacArthur_Caudal	MacArthur_Giant	MacArthur_Hunchback	MacArthur_Hairy	MacArthur_Snail	MacArthur_Twist	MacArthur_Dorsal	Rushlow_Dorsal	White_H3K27ac	Zeitlinger1_Twist
Kvon2014_chr3L_21577943_21580112	off	291.8	0	0	0	0	0	0	0	0	0	312	0	0	0	0	2.5540390014	0	1.376899492	3.472126453	0	0	58.1212
Kvon2014_chr3L_21576310_21578488	off	291.8	0	0	0	0	0	0	0	0	0	312	0	0	0	0	2.5540390014	0	1.376899492	3.472126453	0	0	58.1212
Kvon2014_chr2L_8851851_8854097	off	67.5	0	0	0	0	0	0	6	4.853871964	0	0	0	0	0	1.1996164322	1.7728271484	0	2.847257951	3.515231021	0	2	51.3743
Kvon2014_chr3L_20398155_20400412	off	499.5	9.16	0	0	0	0	0	11.7	6	652	201	0.9403781891	2.1459765434	1.9309802055	4.8016223907	0.8670463562	1.084143414	3.666163557	7.972959995	0	1	0
Kvon2014_chr3L_15327292_15329842	off	110.4	6.16	0	0	0.8855	0	0.8855	0.42	1.093072653	0	0	0	0	0	2.0289020539	1.0350079536	0	1.386922836	2.702758878	151.095	0	89.5736
Kvon2014_chr2R_20604287_20606440	off	105.3	0	0	0	0	0	0	0	0.516906468	0	0	0	0	0	0	0	0	3.377829328	3.776676802	0	0	104.2956
Kvon2014_chrX_19789638_19791836	off	207.1	6.37	0	1.234	-0.0435	0	-0.0435	5.7	0	0	378	0	1.8658027649	2.1442985535	0	1.8702178001	0	1.085958685	3.689849398	0	0	38.01646
Kvon2014_chr2R_5326970_5329153	off	770.5	9.6	0	-0.606	0.7255	0	0.7255	6	7.031376979	518	435	0	0	0	0	1.0794019699	0	1.221812121	3.435421489	0	1	60.0236
Kvon2014_chr3R_8900074_8902335	off	134.4	0	0	0	0.2305	0	0.2305	0.74	0	0	274	0	0	0	0	0	0	1.151539188	3.174452055	0	0	31.8534
Kvon2014_chr2R_20930843_20933061	off	125.9	0	0	0.755	-0.2065	0	-0.2065	6	6	0	0	0	0	0	0	0	0	1.305282891	2.305088786	0	0	146.306
Kvon2014_chr3R_17484013_17486123	off	1083.5	5.5	0	0	0	0	0	5.52	6	535	339	0	0	0	2.3865561485	2.2228193283	0.762895167	3.255272362	5.592701796	227.785	1	55.2735
Kvon2014_chrX_264765_267084	off	161.3	0	0	0	0.3185	0	0.3185	0	0	0	279	0	0	0	0	4.5308761597	0	3.695725947	5.609172403	0	1	0
Kvon2014_chr3L_11239553_11241810	off	411.3	0	0	-1.18	0	0	0	0	3.879426069	0	330	0	0	0	0	0	0	2.584013602	4.680248288	0	1	158.0915
Kvon2014_chr3R_17442967_17445048	off	240.8	9.2	0	0	0	0	0	5.15	0	376	396	0	1.778441906	0	1.2342395782	1.9774532318	0	6.080435475	8.829462755	270.655	1	99.1259
Kvon2014_chrX_20987487_20988233	off	222	0	0	0	0	0	0	0	5.397940009	605	0	0	0	0	0	0.8697948456	0.645025547	0.918236918	2.159220512	0	1	0
Kvon2014_chr2R_11020406_11022585	off	542.3	16.71	0	0	0.5955	0	0.5955	6	0	510	352	0	1.5058526993	0	2.5154762268	1.0948371887	2.689835436	2.424588372	8.764561634	190.895	0	0
Kvon2014_chr3L_544317_546422	off	185.4	6.68	0	0	0	0	0	0.49	0	0	193	0	2.295996666	2.2624211311	0	0	0	0.893481509	3.339825593	0	1	0
Kvon2014_chr2L_19811824_19813928	off	161.3	8.21	3.07	0	0	0	0	2.44	2.808269607	0	98	0.7733845711	1.8576378822	0	3.3905153275	0	0	1.876759222	3.656009576	160.785	2	0
Kvon2014_chr2R_7045773_7047900	off	100.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.678887523	4.678887523	142.14	0	0
Kvon2014_chr3R_14237034_14238687	off	60.6	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0.8127808571	0	1.523432396	3.523400532	100.19	0	0
Kvon2014_chrX_2529788_2531950	off	88.7	6.09	0	0.082	0	0	0	0	0	0	196	0	0	0	0	2.7424321175	0	0.877357642	2.586118738	0	1	57.1431
Kvon2014_chr2R_11788419_11790587	off	603	19.88	0	0	0.7365	0	0.7365	6	4.568636236	609	456	0	0	2.452586174	0	0.8221507072	1.487612152	4.762170212	8.485505485	0	1	0
Kvon2014_chr3R_15145691_15147904	off	131.6	4.67	0	0	1.1195	0	1.1195	9.59	0	0	326	0	0	0	0	0	0	2.935769312	4.58738368	0	0	21.0905
Kvon2014_chr2R_9110499_9112636	off	985.1	5.22	0	0.449	0.618	0	0.618	6	7.639501256	470	347	0	0	0	2.2688522339	1.9577102661	2.520279854	2.408824265	7.37561205	0	1	454.602
Kvon2014_chrX_13714183_13716369	off	62.9	4.96	0	0	0	0	0	0	0.683905888	409	0	0	0	0	0	0	0	1.035978699	2.935782278	0	1	13.4834
Kvon2014_chr2R_5840700_5842823	off	231.1	0	0	0	0.2345	0	0.2345	0	0	0	245	0	0	0	0	1.1361093521	0	0.635108285	2.440755301	0	0	24.0504
Kvon2014_chrX_4306811_4309095	off	106.4	6.37	0	0	0	0	0	0	0	0	239	0	0	0	0	1.2401208878	0	0	3.268625804	0	0	0
Kvon2014_chrX_15709829_15711964	off	233.4	0	0	0	0	0	0	0.51	0	0	246	0	0	0	0	0	0	1.013971965	2.24800857	0	0	0
Kvon2014_chr3R_21808726_21809729	off	611.5	4.38	0	0.412	1.5305	0	1.5305	5.4	2.291409155	555	0	0	0	0	2.6100587845	0.9747071266	0.770025814	2.009626227	4.360407692	0	0	136.317
Kvon2014_chr3L_12670748_12672856	off	294.6	7.64	0	1.458	-0.5355	0.454	-0.5355	6	6	0	0	1.147799015	1.5230507851	2.4561200142	0	1.1766774654	0.681121707	5.59308401	7.258762757	0	0	601.737
Kvon2014_chr2R_18586328_18588549	off	108.7	5.13	0	-1.121	-0.0155	0	-0.0155	0	5.698970004	587	0	0	0	0	0	0	0	4.370931659	7.160300229	166.835	1	51.3743
Kvon2014_chr2R_14022915_14023512	off	91	0	0	0	0	0.501	0	0	4.795880017	724	0	0	0	0	0	0	0	1.611701573	3.113904589	0	0	26.017
Kvon2014_chr3R_12795881_12798067	off	108.1	5.87	0	0	0	0	0	0	0.68619814	0	229	0	0	0	0	0	0	1.816779107	4.136927771	267.645	0	33.3501
Kvon2014_chr3L_19786614_19787086	off	247.7	5.55	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0.641657324	0	3.317083986	0	0	0
Kvon2014_chr3R_16777821_16779950	off	152.7	0	0	0	0	0	0	0	1.446638926	0	280	2.0137963295	1.8584356308	2.541809082	0	0	0	1.388868014	2.835838869	0	1	0
Kvon2014_chr3R_12542293_12544483	off	200.2	10.83	0	0.537	0	0	0	1.62	0	0	362	0	2.5900554657	0	0	2.4553027153	1.798750429	5.675270365	10.102073029	0	1	58.18136
Kvon2014_chr3R_1568135_1568264	off	66.9	4.79	0	0	0.2585	0	0.2585	0	0	690	0	0	0	0	0	0.7162208557	0	1.667222107	3.008292044	0	0	28.0454
Kvon2014_chr2R_8473117_8475326	off	95.5	6.87	0	0	0.6985	0	0.6985	0	0	823	371	0	0	0	2.3985452652	0	0	4.681537629	7.561351002	0	0	71.6265
Kvon2014_chr2R_12066335_12068434	off	83	0	0	0	-0.0595	0	-0.0595	1.7	0.365475373	0	372	0	0	0	0	0	0	0.560400376	2.744373271	0	1	0
Kvon2014_chr3L_1324257_1326553	off	274.6	0	0	0.242	0	0	0	1.05	0	0	332	0	0	0	0	0	0.602673584	0.725854238	1.728067054	0	1	0
Kvon2014_chr2L_12529039_12531290	off	105.8	6.94	0	0	-0.8815	0	-0.8815	2.71	0	0	233	0	1.4066376686	0	0	2.1125597954	0	1.441814815	3.280875178	0	0	16.3583
Kvon2014_chr2L_9968133_9970300	off	212.2	5.08	0	0	1.3275	0	1.3275	6	2.294050805	840	0	0	0	0	0	0	0.559587479	3.046680599	4.842103518	0	0	0
Kvon2014_chrX_481697_483821	off	322	5.34	0	0	-0.83	0	-0.83	0	0	0	286	0	0	0	0	2.0129971504	0.693625079	4.638350543	8.439519925	0	0	188.3389
Kvon2014_chr2R_19467816_19469873	off	207.1	11.98	3.81	0.379	1.3065	0.499	1.3065	0	2.333482019	0	298	0	2.2035341263	0	2.5620698929	2.2911434173	0	1.310176457	4.400779332	151.495	0	134.301
Kvon2014_chr2R_6428673_6430755	off	158.5	6.94	0	0	1.541	0	1.541	0	6.376362086	734	229	0	1.6623368263	0	3.4380908013	1.0058703423	0	3.084484736	6.626619554	160.88	1	68.8671
Kvon2014_chr4_1116070_1118346	off	101.3	3.99	0	0	-0.5255	0	-0.5255	0	0	0	377	0	0	0	0	0	0	1.72399965	3.836312891	0	0	0
Kvon2014_chr3L_1536790_1537178	off	80.1	0	0	0	-0.272	0	-0.272	0	0	476	0	0	0	0	0	0	0	1.807136907	3.379719545	0	0	0
Kvon2014_chr2R_2019503_2021604	off	332.9	12.98	0	0.742	0.24	0.343	0.24	5.7	11.301029996	594	304	0	3.8804717064	0	2.2997136116	2.3252086639	0	1.647227645	4.085797191	0	1	61.5249
Kvon2014_chr3R_11104181_11106776	off	79.5	4.39	0	0	0	0	0	2.06	0	751	0	0	0	0	0	0	0.554763385	0.76541037	2.990428069	0	0	0
Kvon2014_chr2R_11779812_11781909	off	121.9	18.41	0	0	0	0	0	2.48	0	752	215	0	0	0	0	0	2.49369338	3.829968935	8.687040503	0	1	0
Kvon2014_chr3R_2550448_2552614	off	72.1	5.24	0	0	0	0	0	1.11	3.924453039	0	0	0	0	0	0	6.0466837883	0	3.357929174	4.394528726	0	0	85.5131
Kvon2014_chrX_17471156_17473251	off	68.1	3.26	0	0	0	0	0	0	0.424201569	389	0	0	0	0	0	0	0	0.65968564	2.216632002	0	0	0
Kvon2014_chr2R_12067630_12069789	off	83	0	0	0	0	0	0	0	0.365475373	0	372	0	0	0	0	0	0	0.560400376	2.744373271	0	1	0
Kvon2014_chr3L_22857460_22857744	off	113.8	5.1	0	-0.013	0	0	0	0	0	238	0	0	0	0	0	0	0	0.690585464	1.761848598	0	1	0
Kvon2014_chr3L_12268279_12270373	off	92.1	0	0	0	0	0	0	5.7	0	507	0	0	0	0	0	0	0	0.556868245	1.569849716	0	1	30.9494
Kvon2014_chr3R_26213328_26215497	off	154.5	6.78	0	0.806	0.136	0.045	0.136	3.35	6	0	388	0	3.1117677688	2.5198712349	0	1.9056091309	0	5.083732156	7.484582284	0	2	289.479
Kvon2014_chr3R_27433889_27436003	off	80.7	3.15	0	1.553	0.8885	0	0.8885	0.5	3.111259039	784	332	0	0	1.7106795311	1.6800642014	0	0	3.171311468	4.982862562	162.37	0	0
Kvon2014_chrX_3668551_3670689	off	130.5	15.01	0	0	1.5085	0	1.5085	0	2.647046088	553	345	0	1.9520053864	0	3.7583675384	1.2397432327	0	2.846471422	5.65739051	198.623571	1	80.0754
Kvon2014_chr3L_18664125_18665846	off	87	5.6	0	0	0	0	0	0.44	0	708	0	0	0	0	0	1.0361509323	0	0.944997251	2.024399726	0	1	60.0236
Kvon2014_chr2L_8210041_8211139	off	568.6	5.13	0	0.47	1.2155	0	1.2155	0	0	653	289	0	2.0662512779	0	1.9781293869	0.9425439835	0	5.395962996	6.869667699	206.84	1	0
